signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-07-27,2026-07-28,,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,3760.0,3571.0,-0.05026595744680851,0.036905351893919705
2026-07-27,2026-07-28,,9308,9308.T,乾汽船,海運業,1860.0,1890.0,0.016129032258064502,0.039485369403310266
2026-07-27,2026-07-28,,6178,6178.T,日本郵政,サービス業,2498.5,2382.0,-0.04662797678607167,0.037046718792916856
2026-07-27,2026-07-28,,7803,7803.T,ブシロード,その他製品,401.0,377.0,-0.05985037406483795,0.03653291471452219
2026-07-27,2026-07-28,,8725,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,5022.0,4924.0,-0.019514137793707698,0.038100325091495156
2026-07-28,2026-07-29,,8136,8136.T,サンリオ,卸売業,1281.5,1272.5,-0.00702301989855636,0.03786317372783293
2026-07-28,2026-07-29,,8725,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,5041.0,4924.0,-0.02320968061892481,0.037245960681397364
2026-07-28,2026-07-29,,4443,4443.T,Ｓａｎｓａｎ,情報・通信業,2047.0,1989.0,-0.02833414753297514,0.03705055979606225
2026-07-28,2026-07-29,,6460,6460.T,セガサミーホールディングス,機械,2787.5,2748.5,-0.013991031390134578,0.03759747670269524
2026-07-28,2026-07-29,,5401,5401.T,日本製鉄,鉄鋼,650.0,649.5999755859375,-0.0006154221754807176,0.03810750163334197
2026-07-29,2026-07-30,,8136,8136.T,サンリオ,卸売業,1355.0,1272.5,-0.06088560885608851,0.03567433934778895
2026-07-29,2026-07-30,,7832,7832.T,バンダイナムコホールディングス,その他製品,4770.0,4609.0,-0.03375262054507333,0.036705045981245715
2026-07-29,2026-07-30,,5108,5108.T,ブリヂストン,ゴム製品,4135.0,3965.0,-0.04111245465538094,0.03642546638788571
2026-07-29,2026-07-30,,9889,9889.T,ＪＢＣＣホールディングス,情報・通信業,1679.0,1616.0,-0.037522334723049444,0.03656184504204439
2026-07-29,2026-07-30,,4324,4324.T,電通グループ,サービス業,3835.0,3545.0,-0.07561929595827899,0.03511464762281448
2026-07-30,2026-07-31,,8136,8136.T,サンリオ,卸売業,1274.0,1272.5,-0.0011773940345368716,0.03699873436482118
2026-07-30,2026-07-31,,4307,4307.T,野村総合研究所,情報・通信業,4862.0,4686.0,-0.03619909502262442,0.03570144833612746
2026-07-30,2026-07-31,,4324,4324.T,電通グループ,サービス業,3693.0,3545.0,-0.04007581911724889,0.035557845373873645
2026-07-30,2026-07-31,,2503,2503.T,キリンホールディングス,食料品,2967.5,2953.0,-0.004886267902274644,0.03686134896905071
2026-07-30,2026-07-31,,5108,5108.T,ブリヂストン,ゴム製品,3980.0,3965.0,-0.0037688442211055717,0.036902740965693175
