code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),1,2,値上がり率・出来高増加率,350,2026-07-31,2026-07-22,4,1,1.0,0.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),1,1,出来高,250,2026-07-31,2026-06-15,33,32,3.0,2.0
2737,トーメンデバイス,卸売業,プライム,2737.T,(株)トーメンデバイス,2,1,値上がり率,249,2026-07-31,2026-06-22,7,2,2.0,0.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,2,2,値上がり率・出来高,349,2026-07-31,2026-06-15,33,32,1.0,-1.0
5367,ニッカトー,ガラス・土石製品,スタンダード,5367.T,(株)ニッカトー,3,2,値上がり率・出来高増加率,348,2026-07-31,2026-06-15,6,1,29.0,26.0
4461,第一工業製薬,化学,プライム,4461.T,第一工業製薬(株),4,1,値上がり率,247,2026-07-31,2026-06-15,9,2,4.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,1,出来高,247,2026-07-31,2026-06-15,33,32,4.0,0.0
4220,リケンテクノス,化学,プライム,4220.T,リケンテクノス(株),5,1,値上がり率,246,2026-07-31,2026-07-31,1,1,,
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),5,1,出来高,246,2026-07-31,2026-06-15,33,32,7.0,2.0
4062,イビデン,電気機器,プライム,4062.T,イビデン(株),6,1,値上がり率,245,2026-07-31,2026-06-15,33,32,67.0,61.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,6,2,値上がり率・出来高,345,2026-07-31,2026-06-15,33,32,13.0,7.0
5802,住友電気工業,非鉄金属,プライム,5802.T,住友電気工業(株),7,1,出来高,244,2026-07-31,2026-06-15,33,32,21.0,14.0
6912,菊水ホールディングス,電気機器,スタンダード,6912.T,菊水ホールディングス(株),7,1,値上がり率,244,2026-07-31,2026-06-22,4,2,124.0,117.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),8,1,出来高,243,2026-07-31,2026-06-15,33,32,8.0,0.0
6855,日本電子材料,電気機器,スタンダード,6855.T,日本電子材料(株),8,1,値上がり率,243,2026-07-31,2026-06-15,7,1,84.0,76.0
6752,パナソニック　ホールディングス,電気機器,プライム,6752.T,パナソニック　ホールディングス(株),9,1,値上がり率,242,2026-07-31,2026-06-15,33,32,44.0,35.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),9,1,出来高,242,2026-07-31,2026-06-15,33,32,12.0,3.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),10,1,出来高,241,2026-07-31,2026-06-15,33,32,17.0,7.0
6997,日本ケミコン,電気機器,プライム,6997.T,日本ケミコン(株),11,1,値上がり率,240,2026-07-31,2026-06-15,8,1,17.0,6.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),11,2,値上がり率・出来高,340,2026-07-31,2026-06-15,33,32,10.0,-1.0
6613,ＱＤレーザ,電気機器,グロース,6613.T,(株)ＱＤレーザ,12,2,値上がり率・出来高,339,2026-07-31,2026-06-15,16,2,77.0,65.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,12,1,出来高,239,2026-07-31,2026-06-15,33,32,14.0,2.0
3004,神栄,卸売業,スタンダード,3004.T,神栄(株),13,1,出来高増加率,238,2026-07-31,2026-07-13,2,1,96.0,83.0
4099,四国化成ホールディングス,化学,プライム,4099.T,四国化成ホールディングス(株),13,1,値上がり率,238,2026-07-31,2026-06-18,6,2,85.0,72.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),13,1,出来高,238,2026-07-31,2026-06-15,33,32,9.0,-4.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),14,1,値上がり率,237,2026-07-31,2026-06-15,32,15,6.0,-8.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),14,1,出来高,237,2026-07-31,2026-06-15,33,32,11.0,-3.0
9258,ＣＳ－Ｃ,サービス業,グロース,9258.T,(株)ＣＳ－Ｃ,14,2,値上がり率・出来高増加率,337,2026-07-31,2026-07-01,7,1,55.0,41.0
3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,15,2,値上がり率・出来高,336,2026-07-31,2026-06-15,33,32,24.0,9.0
3891,ニッポン高度紙工業,パルプ・紙,スタンダード,3891.T,ニッポン高度紙工業(株),16,1,値上がり率,235,2026-07-31,2026-06-17,9,2,51.0,35.0
5801,古河電気工業,非鉄金属,プライム,5801.T,古河電気工業(株),16,2,値上がり率・出来高,335,2026-07-31,2026-06-19,28,24,36.0,20.0
6758,ソニーグループ,電気機器,プライム,6758.T,ソニーグループ(株),17,1,出来高,234,2026-07-31,2026-06-15,33,32,22.0,5.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),17,1,値上がり率,234,2026-07-31,2026-06-15,33,32,18.0,1.0
3131,シンデン・ハイテックス,卸売業,スタンダード,3131.T,シンデン・ハイテックス(株),18,1,値上がり率,233,2026-07-31,2026-06-22,4,2,28.0,10.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),18,1,出来高,233,2026-07-31,2026-06-15,33,32,5.0,-13.0
5016,ＪＸ金属,非鉄金属,プライム,5016.T,ＪＸ金属(株),19,2,値上がり率・出来高,332,2026-07-31,2026-06-15,33,32,26.0,7.0
6627,テラプローブ,電気機器,スタンダード,6627.T,(株)テラプローブ,19,1,値上がり率,232,2026-07-31,2026-06-15,10,1,134.0,115.0
92025,ＡＮＡホールディングス第１回社債型種類株式,空運業,プライム,92025.T,ＡＮＡホールディングス（株）第１回社債型種類株式,19,1,出来高増加率,232,2026-07-31,2026-06-15,6,1,53.0,34.0
5380,新東,ガラス・土石製品,スタンダード,5380.T,新東(株),20,1,出来高増加率,231,2026-07-31,2026-06-30,6,1,46.0,26.0
6323,ローツェ,機械,プライム,6323.T,ローツェ(株),20,1,値上がり率,231,2026-07-31,2026-06-15,15,1,134.0,114.0
8053,住友商事,卸売業,プライム,8053.T,住友商事(株),20,1,出来高,231,2026-07-31,2026-06-19,25,24,58.0,38.0
543A,ＡＲＣＨＩＯＮ,輸送用機器,プライム,543A.T,ＡＲＣＨＩＯＮ(株),21,1,出来高,230,2026-07-31,2026-06-15,30,10,16.0,-5.0
6227,ＡＩメカテック,機械,スタンダード,6227.T,ＡＩメカテック(株),21,1,値上がり率,230,2026-07-31,2026-07-01,7,2,112.0,91.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,22,2,値上がり率・出来高,329,2026-07-31,2026-06-15,33,32,52.0,30.0
3449,テクノフレックス,金属製品,スタンダード,3449.T,(株)テクノフレックス,22,1,値上がり率,229,2026-07-31,2026-06-15,11,2,29.0,7.0
6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,ルネサスエレクトロニクス(株),23,1,出来高,228,2026-07-31,2026-06-15,33,32,31.0,8.0
4689,ＬＩＮＥヤフー,情報・通信業,プライム,4689.T,ＬＩＮＥヤフー(株),24,1,出来高,227,2026-07-31,2026-06-15,33,32,41.0,17.0
6857,アドバンテスト,電気機器,プライム,6857.T,(株)アドバンテスト,24,2,値上がり率・出来高,327,2026-07-31,2026-06-15,33,32,11.0,-13.0
7183,あんしん保証,その他金融業,スタンダード,7183.T,あんしん保証(株),24,1,出来高増加率,227,2026-07-31,2026-06-15,2,1,148.0,124.0
6890,フェローテック,電気機器,スタンダード,6890.T,(株)フェローテック,25,1,値上がり率,226,2026-07-31,2026-06-18,7,1,23.0,-2.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,25,1,出来高,226,2026-07-31,2026-06-15,33,32,20.0,-5.0
6834,精工技研,電気機器,スタンダード,6834.T,(株)精工技研,26,1,値上がり率,225,2026-07-31,2026-06-15,7,1,31.0,5.0
6902,デンソー,輸送用機器,プライム,6902.T,(株)デンソー,26,1,出来高,225,2026-07-31,2026-06-15,33,32,62.0,36.0
6387,サムコ,機械,プライム,6387.T,サムコ(株),27,1,値上がり率,224,2026-07-31,2026-06-15,4,1,26.0,-1.0
7267,本田技研工業,輸送用機器,プライム,7267.T,ホンダ,27,1,出来高,224,2026-07-31,2026-06-15,33,32,27.0,0.0
9173,東海汽船,海運業,スタンダード,9173.T,東海汽船(株),27,1,出来高増加率,224,2026-07-31,2026-07-31,1,1,,
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,28,1,値上がり率,223,2026-07-31,2026-06-15,33,32,15.0,-13.0
