rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6098,6098.T,リクルートホールディングス,プライム,サービス業,32,False,jpx_liquidity,JPX流動性,,,,2026-07-17,12820.0,0.016250495441934243,0.04738562091503273,0.1799355729406351,0.6813114754098362,0.5195349146774468,11876.0,10215.133333333333,0.07948804311215896,0.25500075052046967,0.0,0.23327786607653425,3748400.0,3947515.0,0.9495594063607105,46383856650.0,267,18.9,17.835,8.948247078464107,9.5,9.908333333333333,9.483333333333334,1.72,6.900833333333333,5.18,88.38,45.68,19.41,11.2,v7,True,True,True,True,True,True,True,False,True,True,True,True
2,7581,7581.T,サイゼリヤ,プライム,小売業,209,True,jpx_liquidity,JPX流動性,7.0,3.0,値上がり率・出来高・出来高増加率,2026-07-17,7600.0,0.12094395280235992,0.34751773049645385,0.4587332053742803,0.4366729678638941,0.2199036918138042,5680.5,5360.0,0.3379103952116891,0.4179104477611941,0.0,0.7286934922817954,6483700.0,550560.0,11.77655478058704,5440072150.0,267,19.816666666666666,17.46,6.928213689482471,9.908333333333333,9.908333333333333,6.533333333333332,7.926666666666666,6.900833333333333,0.6766666666666665,86.06,44.2,19.82,14.46,v7,True,True,True,True,True,True,True,True,True,False,True,False
3,7867,7867.T,タカラトミー,プライム,その他製品,424,False,jpx_liquidity,JPX流動性,,,,2026-07-17,3531.0,0.018753606462781347,0.0629139072847682,0.20697316698000345,0.2870420995079279,0.2591815802402453,3254.0,2981.491666666667,0.08512599877074378,0.18430651323861924,0.0,0.23005854571152773,1395200.0,507705.0,2.7480525108084417,1812792215.0,267,19.26666666666667,16.38,7.362270450751253,9.633333333333335,9.733333333333334,2.95,7.926666666666666,6.900833333333333,5.285,85.44,43.01,19.37,10.88,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,2175,2175.T,エス・エム・エス,プライム,サービス業,559,False,jpx_liquidity,JPX流動性,,,,2026-07-17,2433.0,-0.032988871224165384,0.03841229193341866,0.20385947550717476,0.3668539325842697,0.7931985059270246,2276.7,2031.1,0.06865199631044949,0.19787307370390428,-0.04061514195583593,0.32684448067020777,802400.0,390940.0,2.0524888729728348,966089850.0,267,19.2,17.070000000000004,9.632721202003339,9.3,9.908333333333333,0.7000000000000002,7.76,6.055,3.1966666666666663,82.82,45.9,19.21,8.46,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,8136,8136.T,サンリオ,プライム,卸売業,35,True,jpx_liquidity,JPX流動性,20.0,1.0,出来高,2026-07-17,1204.5,-0.009864364981504337,0.05426695842450768,0.31209150326797386,0.1520803443328551,0.34453600134899665,1107.4549987792968,965.4350006103516,0.08762884390577663,0.24762412719500593,-0.009864364981504337,0.525450622039631,30466500.0,39767495.0,0.7661156429390386,42302784670.1532,267,19.816666666666666,13.979999999999997,8.213689482470786,9.666666666666668,9.908333333333333,9.433333333333335,0.56,6.673333333333334,1.5866666666666667,79.84,42.01,19.58,9.99,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,11,True,jpx_liquidity,JPX流動性,8.0,1.0,出来高,2026-07-17,3473.0,-0.04298704877376691,0.0034672060098237534,0.05948749237339834,0.2098937467340185,0.2500398068043097,3382.2,3140.8416666666667,0.026846431316894348,0.10575456154268625,-0.06058966729780901,0.2798064254253381,59061500.0,34825495.0,1.6959270787105827,119888952965.0,267,13.866666666666669,15.180000000000001,7.312186978297161,7.25,9.033333333333333,9.908333333333333,7.1866666666666665,5.518333333333333,4.165,79.42,36.36,16.28,17.1,v7,True,True,True,True,True,True,True,True,False,True,True,True
7,6869,6869.T,シスメックス,プライム,電気機器,252,True,jpx_liquidity,JPX流動性,33.0,2.0,値上がり率・出来高,2026-07-17,1628.0,0.049645390070921946,0.06335728282168507,0.19354838709677424,0.13252173913043475,0.06166987982537009,1508.05,1434.575,0.07953980305692787,0.1348308732551453,0.0,0.37898640898226393,5271100.0,2762720.0,1.9079385533097817,4198060635.0,267,19.06666666666667,13.44,4.724540901502504,9.533333333333335,9.45,5.816666666666666,7.6,6.900833333333333,2.66,79.19,37.23,18.98,13.42,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,9831,9831.T,ヤマダホールディングス,プライム,小売業,324,True,jpx_liquidity,JPX流動性,73.0,2.0,値上がり率・出来高,2026-07-17,698.5999755859375,0.028714476072797757,0.07410816322662006,0.03450316631741446,0.3065269490127589,0.3411526388603603,660.1799987792969,620.2816650390625,0.05819621448344536,0.12626249486504304,0.0,0.22978064736001627,8116100.0,4157195.0,1.9523019728446704,2854818579.049988,267,11.666666666666668,16.56,8.180300500834724,8.95,9.316666666666665,4.616666666666666,7.64,6.900833333333333,5.32,79.15,36.41,18.27,12.26,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,7453,7453.T,良品計画,プライム,小売業,59,True,jpx_liquidity,JPX流動性,111.0,1.0,出来高,2026-07-17,4259.0,-0.02540045766590393,0.17554512834667402,0.21824942791762014,0.10451244813278016,0.36503974882759826,3757.4,3656.8,0.13349656677489752,0.16467950120323782,-0.02540045766590393,0.6828617915124251,6081600.0,5512670.0,1.1032040735251702,21731874165.0,267,19.433333333333334,12.179999999999998,8.363939899833055,9.908333333333333,9.65,9.033333333333333,3.293333333333334,6.37,0.8633333333333334,79.1,39.98,19.56,12.33,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,4324,4324.T,電通グループ,プライム,サービス業,274,False,jpx_liquidity,JPX流動性,,,,2026-07-17,3506.0,0.01741149158444566,0.05475330926594468,0.17809139784946226,0.10320956576463192,0.15824248430789556,3228.65,3116.866666666667,0.08590277670233681,0.12484760336235112,0.0,0.22459857167532135,1494700.0,1158205.0,1.2905314689541143,3706572225.0,267,18.86666666666667,12.089999999999998,6.143572621035059,9.65,9.3,5.450000000000001,5.24,6.900833333333333,5.448333333333332,79.09,37.1,18.95,10.69,v7,True,True,True,True,True,True,True,True,True,True,True,True
