start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-08-18,44,5,10.0,-0.10167426465899831,,,-0.4588683812333254,0.24702009274927847,-2.358838732343683,-0.13238996768113198,0.3710913705348737,15.814272531811
