rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,9101,9101.T,日本郵船,プライム,海運業,77,True,jpx_liquidity,JPX流動性,66.0,2.0,値上がり率・出来高,2026-08-18,6784.0,0.045300462249614704,0.1018353094039306,0.18892393971258326,0.25839361899462077,0.3318483926424498,6092.5,5614.65,0.11350020517029136,0.2082676569332016,0.0,0.2871897758411609,4793600.0,3120895.0,1.5359696497318878,19128491405.0,287,17.9,16.139999999999997,8.45,9.333333333333332,9.466666666666667,8.733333333333333,7.666666666666668,6.755,5.4833333333333325,89.93,42.49,18.8,16.4,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,9104,9104.T,商船三井,プライム,海運業,87,True,jpx_liquidity,JPX流動性,86.0,2.0,値上がり率・出来高,2026-08-18,6881.0,0.03801478352692711,0.09587513935340031,0.22677839187020865,0.21787610619469033,0.29188684688602695,6070.1,5657.25,0.13358923246733978,0.21631534756286186,-0.0037642970899087747,0.273579505236239,5085300.0,2733825.0,1.8601410112205425,17530992745.0,287,18.6,15.33,8.083333333333332,9.483333333333334,9.516666666666667,8.566666666666668,7.84,6.405,5.74,89.56,42.01,19.0,16.41,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,3778,3778.T,さくらインターネット,プライム,情報・通信業,228,True,jpx_liquidity,JPX流動性,9.0,2.0,値上がり率・出来高,2026-08-18,4300.0,0.13157894736842102,0.29713423831070895,0.545095220984549,0.4761414349467903,0.46637693466876473,3299.3,3037.2166666666667,0.30330676204043283,0.41576992092540865,0.0,0.7526561615908003,5024600.0,1434095.0,3.503673048159292,5637088665.0,287,19.816666666666666,17.58,9.116666666666665,9.908333333333333,9.908333333333333,6.216666666666668,7.926666666666666,6.755,0.9916666666666666,88.22,46.51,19.82,14.14,v7,True,True,True,True,True,True,True,True,True,False,True,False
4,9107,9107.T,川崎汽船,プライム,海運業,101,True,jpx_liquidity,JPX流動性,67.0,1.0,出来高,2026-08-18,3141.0,0.0224609375,0.09100382077110103,0.15329539195887643,0.2508960573476702,0.34613403065018966,2866.3,2664.5,0.09583783972368543,0.17883280165134163,0.0,0.2888787801889986,6940200.0,4946955.0,1.4029236166490295,14313920087.5,287,16.96666666666667,16.02,8.533333333333335,9.1,9.15,8.333333333333336,7.533333333333334,6.755,5.4366666666666665,87.83,41.52,18.25,15.87,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,7550,7550.T,ゼンショーホールディングス,プライム,小売業,200,True,jpx_liquidity,JPX流動性,146.0,1.0,値上がり率,2026-08-18,11700.0,0.029929577464788748,0.009055627425614388,0.25765881973556914,0.4919663351185921,0.18413163976258073,10309.9,8864.466666666667,0.1348315696563498,0.31987636029992395,0.0,0.48393537641520495,640200.0,650255.0,0.9845368355491307,6638034955.0,287,19.0,17.835,7.0,9.5,9.908333333333333,6.683333333333333,6.1466666666666665,6.755,2.333333333333333,85.16,43.84,19.41,12.83,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,8343,8343.T,秋田銀行,プライム,銀行業,591,False,jpx_liquidity,JPX流動性,,,,2026-08-18,8940.0,0.019384264538198304,0.1316455696202532,0.3089311859443631,0.4560260586319218,0.6427080846386133,7770.0,6930.0,0.1505791505791505,0.2900432900432901,0.0,0.39950054940865276,259100.0,126705.0,2.044907462215382,1021417800.0,287,19.3,17.55,9.633333333333335,9.6,9.733333333333334,0.10833333333333335,7.926666666666666,6.755,3.325,83.93,46.48,19.33,8.03,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,6098,6098.T,リクルートホールディングス,プライム,サービス業,23,False,jpx_liquidity,JPX流動性,,,,2026-08-18,16020.0,-0.02197802197802201,-0.008969996906897593,0.24960998439937598,0.6365307998774135,1.5328667440575527,13765.25,12102.65,0.1638001489257368,0.3236770459362206,-0.04586063132817153,0.863641016780973,2941200.0,4605025.0,0.6386936010119381,63855663725.0,287,18.9,17.835,9.908333333333333,9.733333333333334,9.908333333333333,9.633333333333335,1.906666666666667,5.215,0.63,83.67,46.64,19.64,11.54,v7,True,True,True,True,True,True,True,False,True,True,False,False
8,2737,2737.T,トーメンデバイス,プライム,卸売業,280,False,jpx_liquidity,JPX流動性,,,,2026-08-18,30700.0,-0.056835637480798784,0.04528430371127001,1.0304232804232805,1.0480320213475651,1.3249973005394482,24354.0,18585.833333333332,0.26057321179272397,0.6517957225485362,-0.08083832335329344,1.6021227622289123,158600.0,156015.0,1.0165689196551613,4236456750.0,287,19.816666666666666,17.835,9.908333333333333,9.908333333333333,9.908333333333333,5.35,6.346666666666667,4.071666666666666,0.07583333333333334,83.22,47.56,19.82,11.7,v7,True,True,True,True,True,True,True,False,False,False,False,False
9,7272,7272.T,ヤマハ発動機,プライム,輸送用機器,89,True,jpx_liquidity,JPX流動性,88.0,1.0,出来高,2026-08-18,1918.5,-0.009295120061967421,-0.0018210197710718523,0.5064782096584217,0.5610252237591538,0.5226190476190475,1593.8,1355.9133646647135,0.20372694189986196,0.41491340818401135,-0.015649050795279673,0.8461548752748713,5719900.0,10224865.0,0.559410808846865,16790902052.5,287,19.816666666666666,17.835,9.366666666666667,9.908333333333333,9.908333333333333,8.533333333333335,0.8666666666666667,6.171666666666668,0.6766666666666665,83.08,47.02,19.82,9.4,v7,True,True,True,True,True,True,True,False,True,False,False,False
10,6448,6448.T,ブラザー工業,プライム,電気機器,266,False,jpx_liquidity,JPX流動性,,,,2026-08-18,4587.0,-0.006712862711130363,0.0037199124726476906,0.2039370078740157,0.3150802752293578,0.4906108271949663,4230.2,3910.883333333333,0.08434589381116742,0.17288080697881547,-0.033094435075885276,0.3974663782347311,995000.0,1047805.0,0.9496041725321028,4510913845.0,287,18.2,16.89,9.25,8.75,9.066666666666665,5.583333333333334,5.88,5.6933333333333325,3.36,82.67,44.34,17.82,11.46,v7,True,True,True,True,True,True,True,False,True,True,True,True
