liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-08-28,47900.0,-0.0876190476190476,-0.11818851251840945,0.2126582278481013,-0.38652663934426235,1.4889581709534943,51537.0,68136.33333333333,-0.07057065797388284,-0.29699768601186827,-0.5593376264949401,1.2067309317105006,31954100.0,43390430.0,0.7364319735941773,2101360571750.0,295,True,jpx_liquidity,JPX流動性
2,5803,フジクラ,非鉄金属,プライム,5803.T,2026-08-28,5340.0,-0.029090909090909056,0.011363636363636465,0.435483870967742,0.06778644271145762,0.26862910980129984,5256.55,5065.95,0.01587543160437921,0.054096467592455566,-0.32017823042647997,0.9994663010074037,39786600.0,66369595.0,0.5994702845482182,349216233735.0,295,True,jpx_liquidity,JPX流動性
3,6857,アドバンテスト,電気機器,プライム,6857.T,2026-08-28,35270.0,0.019069633054030533,-0.017548746518105895,0.262573832110256,0.2751265365148228,0.4415513306552139,34492.0,31029.333333333332,0.022555955004058825,0.13666638019938127,-0.06643726839597675,0.7786262491808501,9648300.0,9184820.0,1.0504615223814946,303554569950.0,295,True,jpx_liquidity,JPX流動性
4,6976,太陽誘電,電気機器,プライム,6976.T,2026-08-28,9244.0,0.03865168539325836,-0.00602150537634405,0.059727158087813814,-0.4481194029850746,1.2037152233268644,9925.7,13778.783333333333,-0.06868029458879477,-0.3291134800242401,-0.5919664533215625,1.0066386952039454,31867700.0,24105035.0,1.3220350022308618,237828449715.0,295,True,jpx_liquidity,JPX流動性
5,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-08-28,5161.0,-0.007499999999999951,-0.01788772597526167,0.11661618347035918,-0.3793144918821407,0.3945502555344915,5428.75,5983.883333333333,-0.04932074602809122,-0.13751660710853875,-0.40210843373493976,0.8662158745753354,29059000.0,40495665.0,0.7175829807955988,213313259045.0,295,True,jpx_liquidity,JPX流動性
6,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-08-28,56230.0,0.004107142857142865,0.03573402099834233,0.07637825421133226,-0.0766830870279146,0.39483446679718814,56344.0,64324.5,-0.0020232855317335874,-0.1258385218695831,-0.2864213197969543,0.4673243632624186,3086800.0,3742170.0,0.8248689931243103,201210697250.0,295,False,jpx_liquidity,JPX流動性
7,6981,村田製作所,電気機器,プライム,6981.T,2026-08-28,7397.0,0.012039950745656114,0.04315329290650127,0.15289900249376553,-0.29011516314779273,1.041778193676549,7455.3,8888.033333333333,-0.007819940176787,-0.16775739664942746,-0.39616326530612245,0.8647782034827801,24610000.0,26300845.0,0.9357113811362334,190480603650.0,295,True,jpx_liquidity,JPX流動性
8,4062,イビデン,電気機器,プライム,4062.T,2026-08-28,20175.0,-0.018009247992212263,0.05132881709223547,0.4780219780219781,-0.08044667274384687,1.5423476955082323,19487.75,20060.5,0.035265743864735466,0.005707734104334339,-0.2365184484389783,1.2686878890281268,6368000.0,8139325.0,0.7823744597985706,155892062325.0,295,True,jpx_liquidity,JPX流動性
9,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-08-28,3903.0,-0.045487894350697,0.022262964903090543,0.40522052205220516,-0.926497175141243,-0.8580048560142739,3878.85,9414.283333333333,0.006226072160563145,-0.5854171940862909,-0.9351014299966744,1.010834782779499,22925600.0,34616530.0,0.6622731972268739,136189559390.0,295,True,jpx_liquidity,JPX流動性
10,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-08-28,3658.0,0.013858093126385862,0.04275940706955539,0.0377304964539007,0.16608224418233974,0.40972940423770265,3571.15,3451.116666666667,0.02431989695196224,0.05994678051065594,-0.03711503027112395,0.27768274271022003,36975500.0,36914540.0,1.0016513818132367,130092361805.0,295,True,jpx_liquidity,JPX流動性
11,6920,レーザーテック,電気機器,プライム,6920.T,2026-08-28,34640.0,0.0008668015024559939,-0.013667425968109326,0.030339083878643702,-0.17069667225281304,0.0468419462073133,38172.0,43160.5341796875,-0.09252855496175205,-0.19741493801291943,-0.39507701958592867,0.9261002419000242,1644600.0,3221970.0,0.5104330580359221,121859810950.0,295,False,jpx_liquidity,JPX流動性
12,6146,ディスコ,機械,プライム,6146.T,2026-08-28,59350.0,-0.007193041150886592,-0.03275749674054762,0.14420667052246006,-0.13622471256003488,-0.13446448749993445,61623.0,69518.16666666667,-0.03688557843662266,-0.14626632367079118,-0.3292269439421338,0.6722922465952645,976900.0,1669035.0,0.5853082769384704,97597563400.0,295,False,jpx_liquidity,JPX流動性
13,7974,任天堂,その他製品,プライム,7974.T,2026-08-28,8993.0,0.03036205316223639,0.04581928131178037,0.10411295273173726,0.205980957489607,0.05367947833389963,8383.4,7576.483333333334,0.07271512751389664,0.1869622890127125,-0.1028259695165703,0.46151195238293724,12451600.0,10539635.0,1.181407136015621,87996279455.0,295,True,jpx_liquidity,JPX流動性
14,7203,トヨタ自動車,輸送用機器,プライム,7203.T,2026-08-28,3116.0,0.012674683132921638,-0.005108556832694733,-0.0031989763275751537,0.0815688996876085,-0.10159182604390182,3022.825,2908.2833333333333,0.030823815470627736,0.07142243133119774,-0.10031389638247279,0.27188430124551694,24831800.0,31964220.0,0.7768623792477964,84490060145.0,295,True,jpx_liquidity,JPX流動性
15,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-08-28,3810.0,0.004746835443038,0.06098579782790314,0.14071856287425155,-0.015249418454380992,-0.017900217479983604,3851.45,3947.866666666667,-0.010762180477482453,-0.034921814313215616,-0.33391608391608396,0.7801284848238894,13374600.0,20683050.0,0.6466454415572171,78096870665.0,295,True,jpx_liquidity,JPX流動性
16,7011,三菱重工業,機械,プライム,7011.T,2026-08-28,4025.0,0.010037641154328814,0.023652085452695815,0.07735546038543895,0.12650433809123984,-0.12762809813887577,4046.9,3866.4166666666665,-0.005411549581160857,0.04101558290406704,-0.1927070989517493,0.4262488631794911,15227700.0,18860850.0,0.8073708236903427,76493253620.0,295,True,jpx_liquidity,JPX流動性
17,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-08-28,6902.0,0.01589637915808062,0.044807750529821444,0.03540354035403537,0.12264150943396235,0.3478606176343011,6739.4,6671.233333333334,0.02412677686440934,0.03459130495610507,-0.043249237593568024,0.30472072344614665,13915200.0,11298250.0,1.2316243666054478,75454848795.0,295,True,jpx_liquidity,JPX流動性
18,9983,ファーストリテイリング,小売業,プライム,9983.T,2026-08-28,71260.0,0.0005616399887671264,-0.026252477796974816,-0.09222929936305735,-0.09130323896965065,0.10789800995024867,75816.391796875,79467.797265625,-0.06009771355358551,-0.10328456995215363,-0.18930602957906717,0.22315984923840643,927000.0,976650.0,0.9491629549992321,73157262000.0,295,False,jpx_liquidity,JPX流動性
19,8411,みずほフィナンシャルグループ,銀行業,プライム,8411.T,2026-08-28,8486.0,0.017505995203837,0.04636251541307024,0.08544384753133794,0.11175160487357516,0.40254173308082297,8338.4,8135.15,0.017701237647510304,0.043127662059089245,-0.032934472934472936,0.3481404373804579,9157000.0,8652540.0,1.0583019552640034,71101575300.0,295,True,jpx_liquidity,JPX流動性
20,6098,リクルートホールディングス,サービス業,プライム,6098.T,2026-08-28,17800.0,0.048909840895698276,0.11949685534591192,0.37824235385211,0.63003663003663,1.6381948732853169,15369.0,12935.833333333334,0.15817554818140422,0.3760226760291181,0.0,0.842845768816173,5433700.0,4144745.0,1.310985356155807,65071414150.0,295,True,jpx_liquidity,JPX流動性
21,6501,日立製作所,電気機器,プライム,6501.T,2026-08-28,5550.0,0.021535063500828233,0.06812933025404155,0.056137012369172234,0.05313092979127143,0.1751490466853558,5447.95,5009.066666666667,0.0187318165548509,0.10799084327086894,-0.037627882781342104,0.2898069671015829,15398000.0,12160575.0,1.2662230198818725,63716484935.0,295,True,jpx_liquidity,JPX流動性
22,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,2026-08-28,8911.0,0.021669341894061,0.07090493931017905,0.3875739644970415,0.11568799298860655,0.5579482582732553,8424.9,9078.85,0.0576980142197534,-0.01848802436431929,-0.2574166666666666,0.7640275097726408,6226100.0,7825385.0,0.7956285856861994,63470001295.0,295,True,jpx_liquidity,JPX流動性
23,6758,ソニーグループ,電気機器,プライム,6758.T,2026-08-28,3928.0,0.01498708010335914,0.03778071334213995,0.031241795746915102,0.08538270240397905,0.16357644515852443,3753.6,3512.616666666667,0.04646206308610412,0.11825467244267096,0.0,0.3611178526570978,19537500.0,16955710.0,1.1522666995366162,62476232175.0,295,True,jpx_liquidity,JPX流動性
24,5802,住友電気工業,非鉄金属,プライム,5802.T,2026-08-28,2180.0,-0.03325942350332589,0.0006885471654809461,0.03342024176345104,-0.8438954529180093,-0.7783629005675161,2235.8,3732.575,-0.024957509616244877,-0.41595279398270624,-0.8438954529180093,0.7104413109816434,18248500.0,26052000.0,0.7004644557039766,57223628375.0,295,True,jpx_liquidity,JPX流動性
25,5706,三井金属,非鉄金属,プライム,5706.T,2026-08-28,29000.0,0.005199306759098743,0.02800425381070548,0.07030817494002584,-0.39075630252100846,-0.11254647580598354,29932.25,35881.583333333336,-0.031145336551712588,-0.19178594404278893,-0.47176684881602915,1.0041335086649519,857600.0,1876765.0,0.4569565182641407,54509998775.0,295,False,jpx_liquidity,JPX流動性
26,6861,キーエンス,電気機器,プライム,6861.T,2026-08-28,82960.0,0.009860012172854482,0.038297872340425476,0.05052551601874122,0.02889743271735079,0.36721042403186277,83502.5,78549.5,-0.006496811472710418,0.0561493071248067,-0.05361624458133696,0.3639677425458107,426100.0,654800.0,0.6507330482590103,52007516700.0,295,False,jpx_liquidity,JPX流動性
