start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-07-28,30,5,10.0,-0.05011167022802865,,,-0.35069396884278914,0.25535840398741416,-1.5614069097613665,-0.08827191101132847,0.3589229820411129,10.69937509757228
