signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-07-22,2026-07-23,,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,3626.0,3661.0,0.009652509652509744,0.03753288220192931
2026-07-22,2026-07-23,,8622,8622.T,水戸証券,証券、商品先物取引業,776.0,775.0,-0.0012886597938144284,0.037126154520816954
2026-07-22,2026-07-23,,6638,6638.T,ミマキエンジニアリング,電気機器,2250.0,2113.0,-0.06088888888888888,0.03491057207393796
2026-07-22,2026-07-23,,6098,6098.T,リクルートホールディングス,サービス業,12275.0,12595.0,0.026069246435845184,0.038143158947580226
2026-07-22,2026-07-23,,4025,4025.T,多木化学,化学,5380.0,4680.0,-0.13011152416356875,0.03233728572974231
2026-07-23,2026-07-24,,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,3680.0,3661.0,-0.005163043478260909,0.037866562700502204
2026-07-23,2026-07-24,,3863,3863.T,日本製紙,パルプ・紙,1575.0,1505.0,-0.0444444444444444,0.03637139143359415
2026-07-23,2026-07-24,,6178,6178.T,日本郵政,サービス業,2430.5,2464.0,0.013783172186792925,0.038587714099949946
2026-07-23,2026-07-24,,7931,7931.T,未来工業,化学,3485.0,3360.0,-0.03586800573888094,0.03669783714096583
2026-07-23,2026-07-24,,8750,8750.T,第一ライフグループ,保険業,1890.0,1902.5,0.006613756613756516,0.03831482403234378
2026-07-24,2026-07-27,,8388,8388.T,阿波銀行,銀行業,8710.0,8770.0,0.006888633754305484,0.03818687376936424
2026-07-24,2026-07-27,,6178,6178.T,日本郵政,サービス業,2499.5,2464.0,-0.014202840568113606,0.037386966569541255
2026-07-24,2026-07-27,,4733,4733.T,オービックビジネスコンサルタント,情報・通信業,7760.0,8001.0,0.031056701030927725,0.03910346265854529
2026-07-24,2026-07-27,,9278,9278.T,ブックオフグループホールディングス,小売業,2600.0,2733.0,0.051153846153846105,0.03986565930890568
2026-07-24,2026-07-27,,8750,8750.T,第一ライフグループ,保険業,1940.0,1902.5,-0.019329896907216537,0.03719251978896759
2026-07-27,2026-07-28,,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,3760.0,3661.0,-0.026329787234042556,0.03765687730173875
2026-07-27,2026-07-28,,9308,9308.T,乾汽船,海運業,1860.0,1872.0,0.006451612903225712,0.038924704073640876
2026-07-27,2026-07-28,,6178,6178.T,日本郵政,サービス業,2498.5,2464.0,-0.013808284970982632,0.038141148740025874
2026-07-27,2026-07-28,,7803,7803.T,ブシロード,その他製品,401.0,404.0,0.007481296758104827,0.038964527289011314
2026-07-27,2026-07-28,,8725,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,5022.0,5039.0,0.003385105535643085,0.03880610632856054
