rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,3697,ＳＨＩＦＴ,情報・通信業,プライム,3697.T,(株)ＳＨＩＦＴ,13,2,値上がり率・出来高,338,2026-07-28,2026-06-15,30,29,19.0,6.0,2026-07-28,950.0,0.07685330634189302,0.24053279595615384,0.41179962183420393,0.4107513596047343,0.23537061118335512,730.4900024414062,683.175,0.3004969223739664,0.3905661067808395,0.0,0.7352857578201324,19244100.0,8381665.0,2.2959757995577252,6656371159.88739,273,19.80066445182724,17.581395348837205,8.333333333333336,9.90033222591362,9.90033222591362,6.578073089700996,6.325581395348837,6.6395348837209305,0.7209302325581395,85.78,45.72,19.8,12.9,v7,True,True,True,True,True,True,True,True,True,False,True,False
2,8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,16,2,値上がり率・出来高,335,2026-07-28,2026-06-15,30,29,19.0,3.0,2026-07-28,1290.5,0.03613006824568443,0.09364406779661016,0.14558366622281405,0.32822152370037383,0.3674462258357094,1162.975,986.033334350586,0.10965411982200823,0.3087792826496476,0.0,0.4827192131134837,35795100.0,25623245.0,1.3969776271506595,29022319460.0,273,16.74418604651163,16.983388704318937,9.266666666666666,9.235880398671098,9.90033222591362,8.837209302325583,4.704318936877076,6.6395348837209305,1.8837209302325582,84.2,42.99,19.14,13.54,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,プライム,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),118,1,出来高,133,2026-07-28,2026-06-17,27,6,108.0,-10.0,2026-07-28,5039.0,0.0019884668920262527,0.06308016877637135,0.18286384976525816,0.2537944762378701,0.3209375291198657,4592.15,4435.116666666667,0.09730736147556174,0.1361595147816479,0.0,0.2645520927386866,4544500.0,5065010.0,0.8972341614330475,22528996545.0,273,18.40531561461794,16.385382059800662,8.9,8.870431893687709,8.67109634551495,8.471760797342192,1.4352159468438537,6.6395348837209305,4.930232558139535,82.71,43.69,17.54,9.91,v7,True,True,True,True,True,True,True,False,True,True,True,True
4,4443,Ｓａｎｓａｎ,情報・通信業,プライム,4443.T,Ｓａｎｓａｎ(株),59,1,値上がり率,192,2026-07-28,2026-06-29,6,2,70.0,11.0,2026-07-28,1971.0,0.037368421052631495,0.098050139275766,0.2586206896551724,0.5303423047005729,0.3411287157578409,1750.7,1557.2532897949218,0.1258353801336607,0.2656900537096092,0.0,0.5126588122166292,1985800.0,1900000.0,1.045157894736842,3321058790.0,273,19.335548172757477,17.820598006644516,9.066666666666665,9.534883720930234,9.90033222591362,5.813953488372094,2.4186046511627906,6.6395348837209305,1.6744186046511629,82.2,46.22,19.44,8.23,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,6460,セガサミーホールディングス,機械,プライム,6460.T,セガサミーホールディングス(株),85,1,値上がり率,166,2026-07-28,2026-07-24,3,3,96.0,11.0,2026-07-28,2750.0,0.03228228228228236,0.10000000000000009,0.23346041713388654,0.179245283018868,0.16501066702549205,2438.95,2316.241666666667,0.12753438979888898,0.18726816790130552,0.0,0.3103588381867492,1496800.0,839595.0,1.7827643089823069,2148403325.0,273,19.069767441860467,14.35215946843854,7.466666666666668,9.56810631229236,9.534883720930234,5.4485049833887045,5.794019933554818,6.6395348837209305,3.976744186046511,81.85,40.89,19.1,11.24,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),7,2,値上がり率・出来高,344,2026-07-28,2026-06-15,30,29,9.0,2.0,2026-07-28,654.0,0.02684875950769383,0.09254932621711909,0.1975829138213956,0.13187956700742332,0.031231630066348215,575.9849975585937,561.8083323160807,0.1354462403918255,0.1640980782607031,-0.043820827415107066,0.2074055984516335,89226600.0,34060715.0,2.6196337921855135,21648384716.558228,273,18.671096345514954,12.916943521594686,5.2333333333333325,9.634551495016611,9.069767441860465,8.40531561461794,6.5647840531561465,5.1395348837209305,6.069767441860465,81.71,36.82,18.7,14.97,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,4612,日本ペイントホールディングス,化学,プライム,4612.T,日本ペイントホールディングス(株),53,2,値上がり率・出来高,298,2026-07-28,2026-06-15,14,4,126.0,73.0,2026-07-28,1208.0,0.03913978494623649,0.0858426966292134,0.14828897338403046,0.20799999999999996,0.19426594167078592,1097.5,1046.6778177897136,0.10068337129840543,0.15412783138077102,-0.024626564392410177,0.2960580948943076,7542100.0,3777885.0,1.9963815732876993,4443119565.0,273,16.943521594684384,15.548172757475083,7.9,9.003322259136214,8.93687707641196,6.112956810631228,6.006644518272426,5.627906976744186,4.3023255813953485,80.38,40.39,17.94,12.12,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高,241,2026-07-28,2026-06-15,30,29,12.0,2.0,2026-07-28,3661.0,-0.03632534877599369,0.02262569832402228,0.1401432575521644,0.273391304347826,0.3438093807678093,3518.1,3231.125,0.04061851567607522,0.13304189717203752,-0.03632534877599369,0.3128022113548453,58207600.0,39876580.0,1.4596938854836599,146528172090.0,273,16.27906976744186,16.624584717607974,9.1,5.813953488372094,8.538205980066445,9.734219269102992,4.996677740863787,5.325581395348837,3.9302325581395348,80.34,42.0,14.35,14.73,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,5587,インバウンドプラットフォーム,情報・通信業,グロース,5587.T,(株)インバウンドプラットフォーム,94,1,値上がり率,157,2026-07-28,2026-07-13,3,2,69.0,-25.0,2026-07-28,940.0,0.030701754385964897,0.09941520467836251,0.24833997343957503,0.28415300546448097,0.03524229074889873,824.4,799.0333333333333,0.14022319262493932,0.1764215093237662,-0.03983656792645551,0.26263930659046214,24300.0,4745.0,5.12118018967334,5071835.0,256,19.20265780730897,16.744186046511626,5.433333333333334,9.700996677740864,9.368770764119601,1.7940199335548173,7.308970099667774,5.232558139534883,5.023255813953488,79.81,41.38,19.07,9.1,v7,True,False,True,True,True,True,True,True,True,True,True,False
10,9900,サガミホールディングス,小売業,プライム,9900.T,(株)サガミホールディングス,109,1,値上がり率,142,2026-07-28,2026-07-06,3,1,43.0,-66.0,2026-07-28,2055.0,0.028528528528528607,0.1322314049586777,0.23795180722891573,0.19894982497082858,0.0802294240112369,1793.2,1691.9333333333334,0.14599598483158593,0.21458686315457665,0.0,0.3486839276444386,164400.0,105910.0,1.5522613539797943,200716230.0,273,19.13621262458472,15.18936877076412,6.366666666666667,9.767441860465114,9.700996677740864,3.8870431893687707,5.421926910299003,6.6395348837209305,3.325581395348837,79.43,40.69,19.47,9.31,v7,True,True,True,True,True,True,True,True,True,True,True,True
11,4661,オリエンタルランド,サービス業,プライム,4661.T,(株)オリエンタルランド,69,2,値上がり率・出来高,282,2026-07-28,2026-06-15,30,29,60.0,-9.0,2026-07-28,2904.0,0.02560480310789326,0.0617915904936015,0.16229737842705627,0.1928527418361059,0.06085843779938904,2640.725,2375.9333333333334,0.0996979996023819,0.22225651673728208,0.0,0.3725379762275758,8157800.0,6032330.0,1.3523464399328287,16159900652.5,273,17.674418604651166,14.890365448504982,5.966666666666668,8.93687707641196,9.767441860465114,7.8737541528239205,4.54485049833887,6.6395348837209305,3.0,79.29,38.53,18.7,12.42,v7,True,True,True,True,True,True,True,True,True,True,True,True
12,7803,ブシロード,その他製品,グロース,7803.T,(株)ブシロード,123,1,値上がり率,128,2026-07-28,2026-07-01,7,2,36.0,-87.0,2026-07-28,404.0,0.025380710659898442,0.017632241813602123,0.5131086142322097,0.5996358540895756,0.44136802373646344,356.25,289.8384124755859,0.13403508771929817,0.39388011599059625,-0.026506024096385583,0.6472940532141269,1563500.0,1763645.0,0.8865162773687448,677237015.0,262,19.80066445182724,17.820598006644516,9.433333333333335,9.601328903654485,9.90033222591362,4.750830564784053,1.3289036544850499,5.55813953488372,1.0697674418604652,79.26,47.05,19.5,6.08,v7,True,True,True,True,True,True,True,False,True,True,True,True
13,6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,112,1,出来高,139,2026-07-28,2026-06-17,21,6,128.0,16.0,2026-07-28,12595.0,0.006794564348521215,-0.025154798761609864,0.11509517485613108,0.687433011789925,0.5460912683523176,12264.75,10703.45,0.026926761654334497,0.17672339292471118,-0.025154798761609864,0.3218577975810605,4814500.0,4044210.0,1.1904673595090265,50402745075.0,273,14.817275747508305,17.820598006644516,9.633333333333335,4.6843853820598005,9.401993355481729,9.20265780730897,3.4285714285714284,5.581395348837209,3.813953488372093,78.38,42.27,14.09,12.63,v7,True,True,True,True,True,True,True,False,True,True,True,True
14,3851,日本一ソフトウェア,情報・通信業,スタンダード,3851.T,(株)日本一ソフトウェア,20,2,値上がり率・出来高増加率,331,2026-07-28,2026-06-18,4,1,106.0,86.0,2026-07-28,970.0,0.043010752688172005,0.07064017660044142,0.14657210401891252,0.14792899408284033,0.1827980277073904,875.55,841.9,0.10787504996859121,0.15215583798550902,0.0,0.29228879438987426,451400.0,6595.0,68.44579226686884,27538940.0,270,16.81063122923588,13.335548172757473,7.766666666666665,9.136212624584719,8.870431893687709,3.222591362126246,7.920265780730897,6.6395348837209305,4.441860465116279,78.14,37.91,18.01,11.14,v7,True,False,True,True,True,True,True,True,True,True,True,False
15,9861,吉野家ホールディングス,小売業,プライム,9861.T,(株)吉野家ホールディングス,118,1,値上がり率,133,2026-07-28,2026-07-13,3,1,115.0,-3.0,2026-07-28,3805.0,0.02643647154032913,0.06136680613668055,0.1957888120678819,0.18535825545171347,0.25521072221441443,3451.4,3242.0666666666666,0.10245117923161606,0.17363410170467408,0.0,0.2966401767532189,565600.0,630100.0,0.8976352959847643,2190535975.0,273,18.604651162790695,14.591362126245848,8.533333333333335,9.069767441860465,9.335548172757477,5.514950166112956,1.461794019933555,6.6395348837209305,4.279069767441861,78.03,41.73,18.41,6.98,v7,True,True,True,True,True,True,True,False,True,True,True,True
16,7867,タカラトミー,その他製品,プライム,7867.T,(株)タカラトミー,129,1,値上がり率,122,2026-07-28,2026-07-28,1,1,,,2026-07-28,3627.0,0.024865781294150846,-0.017073170731707332,0.11840888066604993,0.38699808795411084,0.36409698332418494,3381.0,3070.5916666666667,0.07275953859804796,0.18120557655826364,-0.017073170731707332,0.3479138786595494,751500.0,611885.0,1.2281719604173986,2086768110.0,273,15.21594684385382,17.40199335548173,9.2,8.039867109634553,9.46843853820598,5.382059800664451,3.7209302325581395,5.906976744186046,3.3488372093023258,77.69,41.82,17.51,9.1,v7,True,True,True,True,True,True,True,True,True,True,True,True
17,6178,日本郵政,サービス業,プライム,6178.T,日本郵政(株),105,1,出来高,146,2026-07-28,2026-06-15,29,25,93.0,-12.0,2026-07-28,2464.0,-0.02280388657545107,0.01881331403762654,0.14444960520204364,0.35161821173889196,0.36000150923462937,2359.6,2182.233333333333,0.04424478725207659,0.12911848717674568,-0.02280388657545107,0.25806906109646827,5153000.0,5462535.0,0.9433349168472147,12913619517.5,273,16.611295681063122,17.282392026578073,9.133333333333333,6.112956810631228,8.40531561461794,7.508305647840532,1.7541528239202657,5.697674418604651,5.093023255813954,77.6,43.03,14.52,9.26,v7,True,True,True,True,True,True,True,False,True,True,True,True
