rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,8136,8136.T,サンリオ,プライム,卸売業,43,True,jpx_liquidity,JPX流動性,16.0,2.0,値上がり率・出来高,2026-07-28,1290.5,0.03613006824568443,0.09364406779661016,0.14558366622281405,0.32822152370037383,0.3674462258357094,1162.975,986.033334350586,0.10965411982200823,0.3087792826496476,0.0,0.4827192131134837,35795100.0,25623245.0,1.3969776271506595,29022319460.0,273,17.866666666666664,16.8,8.213689482470786,9.716666666666667,9.908333333333333,9.3,6.453333333333332,6.7666666666666675,1.785,86.81,42.88,19.62,15.75,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,3697,3697.T,ＳＨＩＦＴ,プライム,情報・通信業,172,True,jpx_liquidity,JPX流動性,13.0,2.0,値上がり率・出来高,2026-07-28,950.0,0.07685330634189302,0.24053279595615384,0.41179962183420393,0.4107513596047343,0.23537061118335512,730.4900024414062,683.175,0.3004969223739664,0.3905661067808395,0.0,0.7352857578201324,19244100.0,8381665.0,2.2959757995577252,6656371159.88739,273,19.816666666666666,17.340000000000003,6.727879799666109,9.908333333333333,9.908333333333333,7.15,7.773333333333333,6.7666666666666675,0.6066666666666667,86.0,43.88,19.82,14.92,v7,True,True,True,True,True,True,True,True,True,False,True,False
3,6532,6532.T,ベイカレント,プライム,サービス業,103,False,jpx_liquidity,JPX流動性,,,,2026-07-28,7186.0,0.011258091753447719,0.11290072789221006,0.1842452208305867,0.3711123831329899,0.25441014647784077,6616.4,5909.6,0.08608911190375435,0.2159875456883713,0.0,0.5586983815449481,2242800.0,1860780.0,1.2053010028052753,12453963275.0,273,19.06666666666667,17.160000000000004,6.994991652754591,9.333333333333332,9.783333333333335,8.3,5.1866666666666665,6.7666666666666675,1.353333333333333,83.94,43.22,19.12,13.49,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,10,True,jpx_liquidity,JPX流動性,10.0,1.0,出来高,2026-07-28,3661.0,-0.03632534877599369,0.02262569832402228,0.1401432575521644,0.273391304347826,0.3438093807678093,3518.1,3231.125,0.04061851567607522,0.13304189717203752,-0.03632534877599369,0.3128022113548453,58207600.0,39876580.0,1.4596938854836599,146528172090.0,273,17.666666666666664,16.229999999999997,7.963272120200333,7.133333333333335,8.983333333333333,9.908333333333333,6.746666666666667,5.296666666666668,3.826666666666666,83.75,41.86,16.12,16.66,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,8388,8388.T,阿波銀行,プライム,銀行業,570,False,jpx_liquidity,JPX流動性,,,,2026-07-28,8770.0,-0.010158013544018019,0.09762202753441795,0.22486033519553073,0.3513097072419107,0.7437452792270456,7862.5,7108.5,0.11542130365659786,0.23373426179925438,-0.010158013544018019,0.3455355535546736,330000.0,104930.0,3.144953778709616,928693100.0,273,19.5,16.980000000000004,9.64941569282137,9.75,9.908333333333333,0.5166666666666667,7.926666666666666,6.218333333333333,3.2316666666666665,83.68,46.13,19.66,8.44,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,8725,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム,保険業,56,True,jpx_liquidity,JPX流動性,118.0,1.0,出来高,2026-07-28,5039.0,0.0019884668920262527,0.06308016877637135,0.18286384976525816,0.2537944762378701,0.3209375291198657,4592.15,4435.116666666667,0.09730736147556174,0.1361595147816479,0.0,0.2645520927386866,4544500.0,5065010.0,0.8972341614330475,22528996545.0,273,19.033333333333335,15.87,7.729549248747913,9.516666666666667,9.066666666666665,9.083333333333332,1.7733333333333334,6.7666666666666675,4.83,83.67,42.63,18.58,10.86,v7,True,True,True,True,True,True,True,False,True,True,True,True
7,8541,8541.T,愛媛銀行,プライム,銀行業,578,False,jpx_liquidity,JPX流動性,,,,2026-07-28,2932.0,0.005142269454919468,0.20311858842839547,0.3935361216730038,0.6127612761276127,0.7713824928090656,2383.65,2100.85,0.23004635747697844,0.3956255801223314,0.0,0.5351462467122154,736000.0,315965.0,2.329371924105518,898923115.0,273,19.816666666666666,17.835,9.69949916527546,9.908333333333333,9.908333333333333,0.3833333333333333,7.786666666666667,6.7666666666666675,1.4583333333333335,83.56,47.35,19.82,8.17,v7,True,True,True,True,True,True,True,True,True,False,True,False
8,6098,6098.T,リクルートホールディングス,プライム,サービス業,28,True,jpx_liquidity,JPX流動性,112.0,1.0,出来高,2026-07-28,12595.0,0.006794564348521215,-0.025154798761609864,0.11509517485613108,0.687433011789925,0.5460912683523176,12264.75,10703.45,0.026926761654334497,0.17672339292471118,-0.025154798761609864,0.3218577975810605,4814500.0,4044210.0,1.1904673595090265,50402745075.0,273,16.5,17.835,9.248747913188646,6.2,9.6,9.55,5.026666666666666,5.763333333333334,3.686666666666666,83.41,43.58,15.8,14.58,v7,True,True,True,True,True,True,True,False,True,True,True,True
9,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,133,False,jpx_liquidity,JPX流動性,,,,2026-07-28,4522.0,0.02330844082371586,0.08000955337950799,0.1794470526864893,0.2152647137866166,0.15483563768058373,4082.4,3820.9166666666665,0.10768175582990391,0.18348563826306963,0.0,0.3148328118435964,3029400.0,2201085.0,1.376321223396643,9111988615.0,273,18.933333333333334,14.85,5.492487479131887,9.683333333333335,9.633333333333335,7.8,6.333333333333332,6.7666666666666675,3.8033333333333337,83.3,39.28,19.32,14.13,v7,True,True,True,True,True,True,True,True,True,True,True,True
10,8630,8630.T,ＳＯＭＰＯホールディングス,プライム,保険業,72,False,jpx_liquidity,JPX流動性,,,,2026-07-28,7264.0,0.0004131662305466577,0.04578174488914488,0.16897328612809792,0.25870732975220934,0.3951483553588824,6710.7,6254.35,0.08245041500886652,0.16143164357607098,0.0,0.2729744285180474,2053700.0,2663070.0,0.7711776258228286,17629687885.0,273,18.7,15.93,8.480801335559267,9.283333333333333,9.483333333333334,8.816666666666668,0.8133333333333332,6.7666666666666675,4.62,82.89,43.11,18.77,9.63,v7,True,True,True,True,True,True,True,False,True,True,True,True
