code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
3054,ハイパー,卸売業,スタンダード,3054.T,(株)ハイパー,1,2,値上がり率・出来高増加率,350,2026-07-28,2026-07-03,5,1,41.0,40.0
7063,Ｂｉｒｄｍａｎ,サービス業,グロース,7063.T,(株)Ｂｉｒｄｍａｎ,1,3,値上がり率・出来高・出来高増加率,450,2026-07-28,2026-06-17,11,2,44.0,43.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-07-28,2026-06-15,30,29,1.0,0.0
2767,円谷フィールズホールディングス,卸売業,プライム,2767.T,円谷フィールズホールディングス(株),2,1,値上がり率,249,2026-07-28,2026-07-06,3,1,121.0,119.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-07-28,2026-06-15,30,29,2.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,1,出来高,248,2026-07-28,2026-06-15,30,29,3.0,0.0
8995,誠建設工業,不動産業,スタンダード,8995.T,(株)誠建設工業,3,1,値上がり率,248,2026-07-28,2026-07-13,3,2,5.0,2.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,2,値上がり率・出来高,346,2026-07-28,2026-06-15,30,29,5.0,0.0
9441,ベルパーク,情報・通信業,スタンダード,9441.T,(株)ベルパーク,5,2,値上がり率・出来高増加率,346,2026-07-28,2026-07-15,3,1,44.0,39.0
7069,サイバー・バズ,サービス業,グロース,7069.T,(株)サイバー・バズ,6,1,値上がり率,245,2026-07-28,2026-06-29,5,1,32.0,26.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),6,1,出来高,245,2026-07-28,2026-06-15,30,29,6.0,0.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),7,2,値上がり率・出来高,344,2026-07-28,2026-06-15,30,29,9.0,2.0
9337,トリドリ,サービス業,グロース,9337.T,(株)トリドリ,7,2,値上がり率・出来高増加率,344,2026-07-28,2026-07-02,4,1,54.0,47.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),8,1,出来高,243,2026-07-28,2026-06-15,30,29,7.0,-1.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),9,1,出来高,242,2026-07-28,2026-06-15,30,29,10.0,1.0
4370,モビルス,情報・通信業,グロース,4370.T,モビルス(株),10,1,値上がり率,241,2026-07-28,2026-06-18,3,1,133.0,123.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高,241,2026-07-28,2026-06-15,30,29,12.0,2.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),11,1,出来高,240,2026-07-28,2026-06-15,30,29,15.0,4.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),12,1,出来高,239,2026-07-28,2026-06-15,29,12,8.0,-4.0
3697,ＳＨＩＦＴ,情報・通信業,プライム,3697.T,(株)ＳＨＩＦＴ,13,2,値上がり率・出来高,338,2026-07-28,2026-06-15,30,29,19.0,6.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,13,1,出来高,238,2026-07-28,2026-06-15,30,29,13.0,0.0
3778,さくらインターネット,情報・通信業,プライム,3778.T,さくらインターネット(株),14,3,値上がり率・出来高・出来高増加率,437,2026-07-28,2026-06-19,4,1,91.0,77.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),15,1,出来高,236,2026-07-28,2026-06-15,30,29,16.0,1.0
6702,富士通,電気機器,プライム,6702.T,富士通(株),16,2,値上がり率・出来高,335,2026-07-28,2026-06-15,30,29,50.0,34.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,16,2,値上がり率・出来高,335,2026-07-28,2026-06-15,30,29,19.0,3.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,17,1,出来高,234,2026-07-28,2026-06-15,30,29,20.0,3.0
7837,アールシーコア,その他製品,スタンダード,7837.T,(株)アールシーコア,17,1,値上がり率,234,2026-07-28,2026-07-01,6,1,128.0,111.0
184A,学びエイド,情報・通信業,グロース,184A.T,(株)学びエイド,18,2,値上がり率・出来高増加率,333,2026-07-28,2026-06-22,4,3,46.0,28.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),18,1,出来高,233,2026-07-28,2026-06-15,30,29,17.0,-1.0
3625,テックファームホールディングス,情報・通信業,グロース,3625.T,テックファームホールディングス(株),19,1,出来高増加率,232,2026-07-28,2026-07-07,2,1,5.0,-14.0
3976,シャノン,情報・通信業,グロース,3976.T,(株)シャノン,19,1,値上がり率,232,2026-07-28,2026-06-18,9,1,129.0,110.0
543A,ＡＲＣＨＩＯＮ,輸送用機器,プライム,543A.T,ＡＲＣＨＩＯＮ(株),19,1,出来高,232,2026-07-28,2026-06-15,27,7,11.0,-8.0
3851,日本一ソフトウェア,情報・通信業,スタンダード,3851.T,(株)日本一ソフトウェア,20,2,値上がり率・出来高増加率,331,2026-07-28,2026-06-18,4,1,106.0,86.0
6758,ソニーグループ,電気機器,プライム,6758.T,ソニーグループ(株),20,2,値上がり率・出来高,331,2026-07-28,2026-06-15,30,29,22.0,2.0
7886,ヤマト　モビリティ　＆　Ｍｆｇ．,化学,スタンダード,7886.T,ヤマト　モビリティ　＆　Ｍｆｇ．(株),20,2,値上がり率・出来高増加率,331,2026-07-28,2026-06-17,8,1,83.0,63.0
5802,住友電気工業,非鉄金属,プライム,5802.T,住友電気工業(株),21,1,出来高,230,2026-07-28,2026-06-15,30,29,21.0,0.0
7602,レダックス,卸売業,スタンダード,7602.T,(株)レダックス,21,1,値上がり率,230,2026-07-28,2026-06-19,8,1,28.0,7.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),22,1,出来高,229,2026-07-28,2026-06-15,30,29,24.0,2.0
7067,ブランディングテクノロジー,サービス業,グロース,7067.T,ブランディングテクノロジー(株),22,1,出来高増加率,229,2026-07-28,2026-06-17,6,1,44.0,22.0
2673,夢みつけ隊,小売業,スタンダード,2673.T,夢みつけ隊(株),23,2,値上がり率・出来高増加率,328,2026-07-28,2026-06-19,3,1,28.0,5.0
7267,本田技研工業,輸送用機器,プライム,7267.T,ホンダ,23,1,出来高,228,2026-07-28,2026-06-15,30,29,29.0,6.0
7363,ベビーカレンダー,サービス業,グロース,7363.T,(株)ベビーカレンダー,24,1,値上がり率,227,2026-07-28,2026-06-30,6,3,34.0,10.0
3997,トレードワークス,情報・通信業,スタンダード,3997.T,(株)トレードワークス,25,1,値上がり率,226,2026-07-28,2026-06-22,5,1,119.0,94.0
5801,古河電気工業,非鉄金属,プライム,5801.T,古河電気工業(株),26,1,出来高,225,2026-07-28,2026-06-19,25,21,43.0,17.0
464A,ＱＰＳホールディングス,情報・通信業,グロース,464A.T,(株)ＱＰＳホールディングス,27,1,値上がり率,224,2026-07-28,2026-06-15,4,1,107.0,80.0
6265,コンバム,機械,スタンダード,6265.T,コンバム(株),27,1,出来高増加率,224,2026-07-28,2026-06-19,6,1,36.0,9.0
6993,大黒屋ホールディングス,小売業,スタンダード,6993.T,大黒屋ホールディングス(株),27,1,出来高,224,2026-07-28,2026-06-17,25,21,4.0,-23.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,28,1,出来高,223,2026-07-28,2026-06-15,25,21,28.0,0.0
4434,サーバーワークス,情報・通信業,スタンダード,4434.T,(株)サーバーワークス,28,1,値上がり率,223,2026-07-28,2026-07-14,4,2,16.0,-12.0
4881,ファンペップ,医薬品,グロース,4881.T,(株)ファンペップ,28,1,出来高増加率,223,2026-07-28,2026-07-03,4,1,8.0,-20.0
5016,ＪＸ金属,非鉄金属,プライム,5016.T,ＪＸ金属(株),29,1,出来高,222,2026-07-28,2026-06-15,30,29,26.0,-3.0
3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,30,1,出来高,221,2026-07-28,2026-06-15,30,29,18.0,-12.0
5619,マーソ,情報・通信業,グロース,5619.T,マーソ(株),30,2,値上がり率・出来高増加率,321,2026-07-28,2026-06-17,3,1,141.0,111.0
4356,応用技術,情報・通信業,スタンダード,4356.T,応用技術(株),31,1,出来高増加率,220,2026-07-28,2026-07-23,2,1,120.0,89.0
7031,インバウンドテック,サービス業,グロース,7031.T,(株)インバウンドテック,31,1,値上がり率,220,2026-07-28,2026-07-01,6,1,102.0,71.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,32,1,出来高,219,2026-07-28,2026-06-15,30,29,30.0,-2.0
7046,ＴＤＳＥ,サービス業,グロース,7046.T,ＴＤＳＥ(株),32,1,出来高増加率,219,2026-07-28,2026-06-19,5,1,85.0,53.0
