signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-07-02,2026-07-03,,8344,8344.T,山形銀行,銀行業,3840.0,3865.0,0.006510416666666741,0.040305810560638776
2026-07-02,2026-07-03,,9304,9304.T,澁澤倉庫,倉庫・運輸関連業,1739.0,1848.0,0.06267970097757325,0.04255511518309837
2026-07-02,2026-07-03,,6752,6752.T,パナソニック　ホールディングス,電気機器,4400.0,4333.0,-0.015227272727272756,0.03943532260916803
2026-07-02,2026-07-03,,421A,421A.T,ムービン・ストラテジック・キャリア,サービス業,3900.0,3880.0,-0.00512820512820511,0.03983974078383051
2026-07-02,2026-07-03,,2802,2802.T,味の素,食料品,6110.0,5702.0,-0.06677577741407525,0.03737105757009239
2026-07-03,2026-07-06,,6136,6136.T,オーエスジー,機械,4031.0,3730.0,-0.07467129744480283,0.038067701556496227
2026-07-03,2026-07-06,,4680,4680.T,ラウンドワン,サービス業,1245.5,1219.0,-0.021276595744680882,0.04026434104623164
2026-07-03,2026-07-06,,6752,6752.T,パナソニック　ホールディングス,電気機器,4592.0,4333.0,-0.05640243902439024,0.03881927604911244
2026-07-03,2026-07-06,,4419,4419.T,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,1516.0,1517.0,0.0006596306068602509,0.04116678978225407
2026-07-03,2026-07-06,,2802,2802.T,味の素,食料品,6200.0,5702.0,-0.08032258064516129,0.03783520972771319
2026-07-06,2026-07-07,,7735,7735.T,ＳＣＲＥＥＮホールディングス,電気機器,17500.0,16890.0,-0.03485714285714281,0.03982722657068177
2026-07-06,2026-07-07,,6284,6284.T,日精エー・エス・ビー機械,機械,10160.0,9820.0,-0.03346456692913391,0.03988469209155386
2026-07-06,2026-07-07,,2802,2802.T,味の素,食料品,6048.0,5702.0,-0.057208994708994654,0.03890486335637654
2026-07-06,2026-07-07,,9616,9616.T,共立メンテナンス,サービス業,3145.0,3044.0,-0.032114467408585035,0.03994040479677663
2026-07-06,2026-07-07,,4188,4188.T,三菱ケミカルグループ,化学,1199.5,1176.0,-0.019591496456856983,0.040457173063506616
2026-07-07,2026-07-08,,8366,8366.T,滋賀銀行,銀行業,2756.0,2821.0,0.02358490566037741,0.041138572132486124
2026-07-07,2026-07-08,,3445,3445.T,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,金属製品,8020.0,8320.0,0.03740648379052369,0.04169407073914541
2026-07-07,2026-07-08,,2175,2175.T,エス・エム・エス,サービス業,2335.0,2387.0,0.022269807280513865,0.04108571743595617
2026-07-07,2026-07-08,,9502,9502.T,中部電力,電気・ガス業,3234.0,3226.0,-0.0024737167594310883,0.04009125840974333
2026-07-07,2026-07-08,,4419,4419.T,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,1536.0,1517.0,-0.01236979166666663,0.039693528442108494
