rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,3436,3436.T,ＳＵＭＣＯ,プライム,金属製品,23,True,jpx_liquidity,JPX流動性,29.0,1.0,出来高,2026-07-08,4507.0,-0.013785557986870867,-0.04694438570522308,0.4084375,1.311874839702488,2.0268636668905304,4202.102124023438,3436.159041341146,0.07255841647290295,0.31163893922701,-0.1284084316379811,1.1622272169077192,19509800.0,16103715.0,1.211509269755457,70082664860.0,260,19.816666666666666,17.835,9.908180300500835,8.616666666666667,9.908333333333333,9.633333333333335,6.746666666666667,3.4533333333333336,0.18666666666666668,86.1,47.56,18.52,16.38,v7,True,True,True,True,True,True,True,True,False,True,False,False
2,8366,8366.T,滋賀銀行,プライム,銀行業,389,False,jpx_liquidity,JPX流動性,,,,2026-07-08,2821.0,0.01730977280923196,0.05576347305389229,0.2672955974842768,0.3614864864864864,0.8631191109966654,2446.8,2164.4333333333334,0.1529344449893737,0.30334344632159294,0.0,0.3404906044935887,1127700.0,919290.0,1.2267075677968868,2227569585.0,260,19.6,16.35,9.398998330550919,9.908333333333333,9.908333333333333,3.5333333333333337,6.8533333333333335,6.690833333333333,3.255,85.5,45.35,19.82,10.39,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,9502,9502.T,中部電力,プライム,電気・ガス業,101,True,jpx_liquidity,JPX流動性,109.0,1.0,出来高,2026-07-08,3226.0,-0.0024737167594310883,0.03463758819756246,0.170961887477314,0.15938903863432174,0.468733997528193,2981.15,2834.866666666667,0.08213273401204235,0.13797239141170659,-0.0024737167594310883,0.19466403713671326,5006000.0,4223970.0,1.185140992952128,13073839197.5,260,18.53333333333333,12.660000000000002,8.363939899833055,8.983333333333333,8.983333333333333,8.333333333333336,6.573333333333334,6.3116666666666665,6.23,84.97,39.56,17.97,14.91,v7,True,True,True,True,True,True,True,False,True,True,True,True
4,3445,3445.T,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム,金属製品,440,False,jpx_liquidity,JPX流動性,,,,2026-07-08,8320.0,0.0,0.036114570361145626,0.27217125382262997,1.0392156862745097,1.2157123834886816,7324.5,6547.75,0.13591371424670617,0.2706654957809935,-0.01538461538461533,0.7091458822200629,418300.0,229275.0,1.8244466252317086,1799873100.0,260,19.816666666666666,17.835,9.68280467445743,9.908333333333333,9.908333333333333,2.683333333333333,7.926666666666666,6.031666666666667,0.84,84.63,47.33,19.82,10.61,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,4385,4385.T,メルカリ,プライム,情報・通信業,173,True,jpx_liquidity,JPX流動性,101.0,1.0,値上がり率,2026-07-08,4665.0,0.03390957446808507,0.1873250190888267,0.26697447039652356,0.22827804107424954,0.43582640812557716,4012.2,3983.7166666666667,0.16270375355166755,0.17101701509896539,0.0,0.4456551275767183,2195300.0,1786480.0,1.22884107294792,7309792580.0,260,19.56666666666667,14.519999999999998,8.130217028380635,9.908333333333333,9.483333333333334,7.133333333333335,6.866666666666666,6.690833333333333,2.31,84.61,42.22,19.39,14.0,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,9983,9983.T,ファーストリテイリング,プライム,小売業,15,False,jpx_liquidity,JPX流動性,,,,2026-07-08,87100.0,-0.009101251422070522,0.05307701608028048,0.10072033362820676,0.29132690882134904,0.3946408378903281,83220.0,77766.5,0.04662340783465524,0.12001954569126805,-0.009101251422070522,0.24234767339332,1332000.0,962265.0,1.3842340727346416,81913837200.0,260,15.566666666666665,15.57,7.863105175292153,6.916666666666668,8.516666666666667,9.766666666666667,7.386666666666667,6.171666666666668,5.086666666666667,82.84,39.0,15.43,17.15,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,7186,7186.T,横浜フィナンシャルグループ,プライム,銀行業,196,True,jpx_liquidity,JPX流動性,124.0,1.0,出来高,2026-07-08,1919.5,0.007611548556430536,0.10379528464634857,0.13479160508424481,0.251303780964798,0.4422933395117561,1767.65,1636.475,0.08590501513308624,0.1729479521532562,0.0,0.3243035183040653,4346000.0,3583015.0,1.21294496394796,6380428682.5,260,17.266666666666666,14.910000000000002,8.213689482470786,9.066666666666665,9.5,6.75,6.773333333333333,6.690833333333333,3.546666666666667,82.72,40.39,18.57,13.52,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,7380,7380.T,十六フィナンシャルグループ,プライム,銀行業,528,True,jpx_liquidity,JPX流動性,91.0,1.0,値上がり率,2026-07-08,2547.0,0.034945144250304816,0.07377740303541325,0.17753120665742017,0.2684262948207172,0.7423682853762985,2306.55,2157.866666666667,0.1042466020680235,0.1803324270884823,0.0,0.27523861574033615,818900.0,503150.0,1.627546457318891,1179571260.0,260,18.666666666666664,15.270000000000003,9.215358931552588,9.55,9.55,1.2166666666666668,7.8133333333333335,6.690833333333333,4.433333333333334,82.41,43.15,19.1,9.03,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,2371,2371.T,カカクコム,プライム,サービス業,313,False,jpx_liquidity,JPX流動性,,,,2026-07-08,3650.0,0.022408963585434094,0.07669616519174038,0.08857739337906345,0.6708628976882582,0.5805419454037273,3394.3,3082.891666666667,0.07533217452788499,0.18395337710536896,0.0,0.18152061289290447,953700.0,950920.0,1.0029234846254154,3209142660.0,260,14.233333333333334,17.4,8.864774624373956,8.766666666666667,9.65,4.8,4.8,6.690833333333333,6.475,81.68,40.5,18.42,9.6,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,8331,8331.T,千葉銀行,プライム,銀行業,207,False,jpx_liquidity,JPX流動性,,,,2026-07-08,2761.0,0.0016325049882097709,0.10462092418483704,0.13457982329977392,0.24257425742574257,0.48311005155844144,2524.525,2342.7083333333335,0.09367108664006096,0.1785504668741662,0.0,0.32923327812593484,2534500.0,2355020.0,1.0762116669922124,5862685172.5,260,17.233333333333334,14.64,8.447412353923205,9.366666666666667,9.533333333333335,6.5666666666666655,5.64,6.690833333333333,3.476666666666666,81.59,40.32,18.9,12.21,v7,True,True,True,True,True,True,True,False,True,True,True,True
