code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4596,窪田製薬ホールディングス,医薬品,グロース,4596.T,窪田製薬ホールディングス(株),1,1,値上がり率,250,2026-07-03,2026-06-15,3,1,96.0,95.0
3133,海帆,小売業,グロース,3133.T,(株)海帆,2,2,値上がり率・出来高,349,2026-07-03,2026-06-25,6,1,32.0,30.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,2,1,出来高,249,2026-07-03,2026-06-15,14,13,1.0,-1.0
9425,ＲｅＹｕｕ　Ｊａｐａｎ,情報・通信業,スタンダード,9425.T,ＲｅＹｕｕ　Ｊａｐａｎ(株),3,2,値上がり率・出来高,348,2026-07-03,2026-06-17,3,1,2.0,-1.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-07-03,2026-06-15,14,13,3.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,2,値上がり率・出来高,347,2026-07-03,2026-06-15,14,13,4.0,0.0
5242,アイズ,情報・通信業,グロース,5242.T,(株)アイズ,4,2,値上がり率・出来高増加率,347,2026-07-03,2026-06-15,3,1,54.0,50.0
6634,ＪＮグループ,電気機器,スタンダード,6634.T,(株)ＪＮグループ,4,2,値上がり率・出来高,347,2026-07-03,2026-06-18,6,2,24.0,20.0
2492,インフォマート,サービス業,プライム,2492.T,(株)インフォマート,5,2,値上がり率・出来高,346,2026-07-03,2026-06-17,4,2,135.0,130.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,1,出来高,246,2026-07-03,2026-06-15,14,13,5.0,0.0
9444,トーシンホールディングス,情報・通信業,スタンダード,9444.T,(株)トーシンホールディングス,5,2,値上がり率・出来高増加率,346,2026-07-03,2026-06-22,3,1,1.0,-4.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),6,1,出来高,245,2026-07-03,2026-06-15,14,13,6.0,0.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),7,2,値上がり率・出来高,344,2026-07-03,2026-06-15,14,13,9.0,2.0
504A,イノバセル,医薬品,グロース,504A.T,イノバセル(株),7,1,値上がり率,244,2026-07-03,2026-06-22,3,2,14.0,7.0
4575,キャンバス,医薬品,グロース,4575.T,(株)キャンバス,8,2,値上がり率・出来高増加率,343,2026-07-03,2026-07-03,1,1,,
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),8,1,出来高,243,2026-07-03,2026-06-15,14,13,7.0,-1.0
4935,リベルタ,化学,スタンダード,4935.T,(株)リベルタ,9,2,値上がり率・出来高,342,2026-07-03,2026-06-29,4,2,5.0,-4.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),9,1,出来高,242,2026-07-03,2026-06-15,14,13,8.0,-1.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,10,1,出来高,241,2026-07-03,2026-06-15,14,13,14.0,4.0
6166,中村超硬,機械,グロース,6166.T,(株)中村超硬,10,2,値上がり率・出来高増加率,341,2026-07-03,2026-06-18,5,2,12.0,2.0
4812,電通総研,情報・通信業,プライム,4812.T,(株)電通総研,11,1,値上がり率,240,2026-07-03,2026-06-30,3,2,18.0,7.0
6740,ジャパンディスプレイ,電気機器,プライム,6740.T,(株)ジャパンディスプレイ,11,1,出来高,240,2026-07-03,2026-06-15,14,13,10.0,-1.0
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,12,2,値上がり率・出来高,339,2026-07-03,2026-06-15,14,13,88.0,76.0
3988,ＳＹＳホールディングス,情報・通信業,スタンダード,3988.T,(株)ＳＹＳホールディングス,13,1,出来高増加率,238,2026-07-03,2026-07-03,1,1,,
4275,カーリット,化学,プライム,4275.T,(株)カーリット,13,1,値上がり率,238,2026-07-03,2026-07-03,1,1,,
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),13,1,出来高,238,2026-07-03,2026-06-15,14,13,22.0,9.0
6963,ローム,電気機器,プライム,6963.T,ローム(株),14,2,値上がり率・出来高,337,2026-07-03,2026-06-15,12,4,132.0,118.0
6492,岡野バルブ製造,機械,スタンダード,6492.T,岡野バルブ製造(株),15,1,値上がり率,236,2026-07-03,2026-06-17,5,2,53.0,38.0
7042,アクセスグループ・ホールディングス,サービス業,スタンダード,7042.T,(株)アクセスグループ・ホールディングス,15,1,出来高増加率,236,2026-07-03,2026-06-24,2,1,96.0,81.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),15,1,出来高,236,2026-07-03,2026-06-15,14,13,12.0,-3.0
9941,太洋物産,卸売業,スタンダード,9941.T,太洋物産(株),16,1,値上がり率,235,2026-07-03,2026-06-18,5,2,3.0,-13.0
456A,ＨＵＭＡＮ　ＭＡＤＥ,小売業,グロース,456A.T,ＨＵＭＡＮ　ＭＡＤＥ(株),17,1,値上がり率,234,2026-07-03,2026-06-24,2,1,118.0,101.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),17,1,出来高,234,2026-07-03,2026-06-15,14,13,11.0,-6.0
4258,網屋,情報・通信業,グロース,4258.T,(株)網屋,18,1,値上がり率,233,2026-07-03,2026-06-29,3,2,23.0,5.0
5802,住友電気工業,非鉄金属,プライム,5802.T,住友電気工業(株),18,1,出来高,233,2026-07-03,2026-06-15,14,13,26.0,8.0
7602,レダックス,卸売業,スタンダード,7602.T,(株)レダックス,18,1,出来高増加率,233,2026-07-03,2026-06-19,3,2,2.0,-16.0
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,金属製品,プライム,3445.T,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,19,1,値上がり率,232,2026-07-03,2026-06-22,4,1,24.0,5.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),19,1,出来高,232,2026-07-03,2026-06-15,14,13,24.0,5.0
5537,ＡｌｂａＬｉｎｋ,不動産業,グロース,5537.T,(株)ＡｌｂａＬｉｎｋ,20,1,値上がり率,231,2026-07-03,2026-06-18,3,1,75.0,55.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,20,1,出来高,231,2026-07-03,2026-06-15,14,13,13.0,-7.0
3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,21,2,値上がり率・出来高,330,2026-07-03,2026-06-15,14,13,23.0,2.0
3538,ウイルプラスホールディングス,小売業,スタンダード,3538.T,(株)ウイルプラスホールディングス,22,1,出来高増加率,229,2026-07-03,2026-06-26,2,1,73.0,51.0
5133,テリロジーホールディングス,情報・通信業,スタンダード,5133.T,(株)テリロジーホールディングス,22,2,値上がり率・出来高増加率,329,2026-07-03,2026-06-29,2,1,84.0,62.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,22,1,出来高,229,2026-07-03,2026-06-15,14,13,25.0,3.0
5572,Ｒｉｄｇｅ－ｉ,情報・通信業,グロース,5572.T,(株)Ｒｉｄｇｅ－ｉ,23,1,値上がり率,228,2026-07-03,2026-06-15,2,1,66.0,43.0
5801,古河電気工業,非鉄金属,プライム,5801.T,古河電気工業(株),23,1,出来高,228,2026-07-03,2026-06-19,9,5,19.0,-4.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),24,1,出来高,227,2026-07-03,2026-06-15,14,13,15.0,-9.0
7619,田中商事,卸売業,スタンダード,7619.T,田中商事(株),24,1,出来高増加率,227,2026-07-03,2026-07-03,1,1,,
4419,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,グロース,4419.T,(株)Ｆｉｎａｔｅｘｔホールディングス,25,1,値上がり率,226,2026-07-03,2026-06-29,2,1,148.0,123.0
