signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-06-29,2026-06-30,,6752,6752.T,パナソニック　ホールディングス,電気機器,4401.0,4522.0,0.027493751420131884,0.041462930226670684
2026-06-29,2026-06-30,,3093,3093.T,トレジャー・ファクトリー,小売業,2252.0,2239.0,-0.005772646536412074,0.0401205158952371
2026-06-29,2026-06-30,,9502,9502.T,中部電力,電気・ガス業,3041.0,3174.0,0.04373561328510367,0.04211834558499065
2026-06-29,2026-06-30,,5463,5463.T,丸一鋼管,鉄鋼,1830.0,1935.0,0.05737704918032782,0.042668824752317494
2026-06-29,2026-06-30,,8750,8750.T,第一ライフグループ,保険業,1759.0,1843.0,0.04775440591245017,0.042280517781242775
2026-06-30,2026-07-01,,6101,6101.T,ツガミ,機械,8200.0,8120.0,-0.009756097560975618,0.040046364368463774
2026-06-30,2026-07-01,,6752,6752.T,パナソニック　ホールディングス,電気機器,4642.0,4522.0,-0.02585092632485997,0.03939547484969066
2026-06-30,2026-07-01,,7731,7731.T,ニコン,精密機器,2279.0,2271.0,-0.003510311540149136,0.04029894963775088
2026-06-30,2026-07-01,,8750,8750.T,第一ライフグループ,保険業,1781.0,1843.0,0.034811903425042034,0.04184873487765256
2026-06-30,2026-07-01,,9502,9502.T,中部電力,電気・ガス業,3073.0,3174.0,0.03286690530426295,0.04177007738403018
2026-07-01,2026-07-02,,8035,8035.T,東京エレクトロン,電気機器,74300.0,73200.0,-0.014804845222072704,0.03911663345113589
2026-07-01,2026-07-02,,6134,6134.T,ＦＵＪＩ,機械,8482.0,8748.0,0.031360528177316604,0.04094960429010209
2026-07-01,2026-07-02,,2802,2802.T,味の素,食料品,6075.0,6167.0,0.015144032921810657,0.04030573723726961
2026-07-01,2026-07-02,,3445,3445.T,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,金属製品,7430.0,8450.0,0.13728129205921946,0.045155130145095396
2026-07-01,2026-07-02,,7480,7480.T,スズデン,卸売業,2467.0,2522.0,0.02229428455614113,0.04058963405802339
2026-07-02,2026-07-03,,8344,8344.T,山形銀行,銀行業,3840.0,3965.0,0.03255208333333326,0.041252403083097716
2026-07-02,2026-07-03,,9304,9304.T,澁澤倉庫,倉庫・運輸関連業,1739.0,1757.0,0.01035077630822312,0.04036541899662448
2026-07-02,2026-07-03,,6752,6752.T,パナソニック　ホールディングス,電気機器,4400.0,4522.0,0.027727272727272823,0.04105964279997642
2026-07-02,2026-07-03,,421A,421A.T,ムービン・ストラテジック・キャリア,サービス業,3900.0,3725.0,-0.04487179487179482,0.038159173130315235
2026-07-02,2026-07-03,,2802,2802.T,味の素,食料品,6110.0,6167.0,0.00932896890343704,0.04032459586371339
