start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-08-04,35,5,10.0,-0.09428425723176859,,,-0.5098355625220519,0.25116804074798516,-2.7086809347715866,-0.12525264061753438,0.3640306914044026,12.541022285067168
