code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,2,値上がり率・出来高,350,2026-08-04,2026-06-15,35,34,1.0,0.0
9444,トーシンホールディングス,情報・通信業,スタンダード,9444.T,(株)トーシンホールディングス,1,2,値上がり率・出来高増加率,350,2026-08-04,2026-06-22,6,1,43.0,42.0
4381,ビープラッツ,情報・通信業,グロース,4381.T,ビープラッツ(株),2,1,値上がり率,249,2026-08-04,2026-06-24,9,2,1.0,-1.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-08-04,2026-06-15,35,34,2.0,0.0
3276,ＪＰＭＣ,不動産業,プライム,3276.T,(株)ＪＰＭＣ,3,1,値上がり率,248,2026-08-04,2026-07-10,4,1,61.0,58.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,1,出来高,248,2026-08-04,2026-06-15,35,34,3.0,0.0
7480,スズデン,卸売業,スタンダード,7480.T,スズデン(株),4,1,値上がり率,247,2026-08-04,2026-07-01,2,1,37.0,33.0
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),5,1,値上がり率,246,2026-08-04,2026-06-18,10,2,14.0,9.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,1,出来高,246,2026-08-04,2026-06-15,35,34,6.0,1.0
2737,トーメンデバイス,卸売業,プライム,2737.T,(株)トーメンデバイス,6,1,値上がり率,245,2026-08-04,2026-06-22,9,4,3.0,-3.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),6,1,出来高,245,2026-08-04,2026-06-15,35,34,5.0,-1.0
6522,アスタリスク,電気機器,グロース,6522.T,(株)アスタリスク,7,2,値上がり率・出来高増加率,344,2026-08-04,2026-06-18,16,1,11.0,4.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),7,1,出来高,244,2026-08-04,2026-06-15,35,34,14.0,7.0
4073,ジィ・シィ企画,情報・通信業,グロース,4073.T,(株)ジィ・シィ企画,8,2,値上がり率・出来高増加率,343,2026-08-04,2026-06-23,8,2,9.0,1.0
5446,北越メタル,鉄鋼,スタンダード,5446.T,北越メタル(株),8,2,値上がり率・出来高増加率,343,2026-08-04,2026-07-07,3,1,44.0,36.0
7011,三菱重工業,機械,プライム,7011.T,三菱重工業(株),8,2,値上がり率・出来高,343,2026-08-04,2026-06-15,35,34,27.0,19.0
184A,学びエイド,情報・通信業,グロース,184A.T,(株)学びエイド,9,2,値上がり率・出来高増加率,342,2026-08-04,2026-06-22,5,1,18.0,9.0
4005,住友化学,化学,プライム,4005.T,住友化学(株),9,2,出来高・出来高増加率,342,2026-08-04,2026-06-15,35,34,46.0,37.0
6440,ＪＵＫＩ,機械,プライム,6440.T,ＪＵＫＩ(株),9,2,値上がり率・出来高増加率,342,2026-08-04,2026-06-15,2,1,141.0,132.0
523A,セイワホールディングス,金属製品,グロース,523A.T,(株)セイワホールディングス,10,1,値上がり率,241,2026-08-04,2026-06-17,5,1,75.0,65.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,10,2,値上がり率・出来高,341,2026-08-04,2026-06-15,35,34,16.0,6.0
9257,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,サービス業,グロース,9257.T,ＹＣＰホールディングス（グローバル）,11,1,値上がり率,240,2026-08-04,2026-06-23,5,2,43.0,32.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),11,1,出来高,240,2026-08-04,2026-06-15,35,34,8.0,-3.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),12,2,値上がり率・出来高,339,2026-08-04,2026-06-15,34,17,7.0,-5.0
6668,アドテック　プラズマ　テクノロジー,電気機器,スタンダード,6668.T,(株)アドテック　プラズマ　テクノロジー,12,1,値上がり率,239,2026-08-04,2026-06-15,11,3,17.0,5.0
7609,ダイトロン,卸売業,プライム,7609.T,ダイトロン(株),13,1,値上がり率,238,2026-08-04,2026-07-22,3,2,32.0,19.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,13,1,出来高,238,2026-08-04,2026-06-15,35,34,9.0,-4.0
4746,東計電算,情報・通信業,スタンダード,4746.T,(株)東計電算,14,1,値上がり率,237,2026-08-04,2026-07-08,2,1,74.0,60.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),14,1,出来高,237,2026-08-04,2026-06-15,35,34,11.0,-3.0
3110,日東紡績,ガラス・土石製品,プライム,3110.T,日東紡,15,2,値上がり率・出来高,336,2026-08-04,2026-06-24,25,6,142.0,127.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),15,1,出来高,236,2026-08-04,2026-06-15,35,34,13.0,-2.0
4689,ＬＩＮＥヤフー,情報・通信業,プライム,4689.T,ＬＩＮＥヤフー(株),16,1,出来高,235,2026-08-04,2026-06-15,35,34,21.0,5.0
7272,ヤマハ発動機,輸送用機器,プライム,7272.T,ヤマハ発動機(株),16,3,値上がり率・出来高・出来高増加率,435,2026-08-04,2026-06-15,35,34,101.0,85.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),17,1,出来高,234,2026-08-04,2026-06-15,35,34,12.0,-5.0
3374,内外テック,卸売業,スタンダード,3374.T,内外テック(株),18,1,値上がり率,233,2026-08-04,2026-06-17,3,1,84.0,66.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),18,1,出来高,233,2026-08-04,2026-06-15,35,34,10.0,-8.0
6834,精工技研,電気機器,スタンダード,6834.T,(株)精工技研,19,1,値上がり率,232,2026-08-04,2026-06-15,8,1,26.0,7.0
9812,テーオーホールディングス,小売業,スタンダード,9812.T,(株)テーオーホールディングス,19,1,出来高増加率,232,2026-08-04,2026-06-30,2,1,128.0,109.0
