date,equity,daily_return,cash,market_value,active_positions,buy_value,sell_value,daily_turnover,drawdown,benchmark_equity,excess_equity
2026-06-16,0.9990793906839004,-0.0009206093160996076,0.8,0.1990793906839003,5,0.19980019980019983,0.0,0.19980019980019983,0.0,,
2026-06-17,1.0007573731066106,0.0016795286123973963,0.8,0.20075737310661063,5,0.0,0.0,0.0,0.0,,
2026-06-18,1.01224585134756,0.011479783761458862,0.5998485253786779,0.4123973259688821,9,0.19995152309822395,0.0,0.19980019980019986,0.0,,
2026-06-19,1.0104671957635274,-0.0017571379340945992,0.39739935510916596,0.6130678406543615,14,0.20224692334616587,0.0,0.19980019980019983,-0.0017571379340945992,,
2026-06-22,1.0353118854012577,0.024587329249176948,0.40625075172850333,0.6290611336727545,13,0.20189154760510042,0.21115599176380673,0.40876887552673186,0.0,,
2026-06-23,0.9974364830604764,-0.036583567594321464,0.1991883746482518,0.7982481084122246,18,0.20685552155869288,0.0,0.19980019980019983,-0.036583567594321464,,
2026-06-24,0.990890688316526,-0.006562618126685682,0.21013528072526017,0.7807554075912659,19,0.19898938526298884,0.21034562635161175,0.4103870457581627,-0.04290610173717391,,
2026-06-25,1.0204972574533713,0.029878743927995943,0.2185409454392548,0.8019563120141164,19,0.19798015750579948,0.20679059297027014,0.40849182987454946,-0.01430933823593139,,
2026-06-26,1.0060441251989622,-0.014162833019734422,0.21139343852557865,0.7946506866733837,20,0.20389555593473954,0.19714909367066877,0.39298944379939493,-0.028269510487607397,,
2026-06-29,1.0107184247615377,0.004646217243852169,0.20844536180070433,0.8022730629608334,20,0.2010078172225699,0.1984592075224406,0.39706710147132873,-0.023754639530858213,,
2026-06-30,1.0129070567866922,0.002165422111178872,0.2031221787724061,0.8097848780142861,20,0.2019417432090985,0.19701751944345275,0.39472839603837145,-0.021640656241362466,,
2026-07-01,1.0250676061504351,0.012005592499592765,0.19906955949408436,0.8259980466563508,20,0.20237903232501347,0.19872751959861532,0.3959954165943753,-0.009894872642027264,,
2026-07-02,1.007789827398118,-0.016855257788510603,0.19995557209641096,0.807834255301707,19,0.1988706888052791,0.20015572782423516,0.38926838994359425,-0.026583349801372114,,
2026-07-03,1.0277119834928792,0.019768165497557666,0.20691575852467234,0.8207962249682068,19,0.19975581628013084,0.20712288140607846,0.40373368198871057,-0.007340688362167391,,
2026-07-06,1.0282310916481896,0.0005051105403539591,0.21227978431584926,0.8159513073323403,19,0.2053370596389369,0.2111175400297825,0.40522501085694984,-0.0068392856808785485,,
2026-07-07,1.002240343436021,-0.025277146765234515,0.2043945729068785,0.7978457705291425,19,0.20544077755208587,0.19795896588655373,0.39232400840166703,-0.031943554818188113,,
2026-07-08,0.9917018569820202,-0.010514929400937234,0.1957075661911472,0.7959942907908729,20,0.20024782086633788,0.19195301498645942,0.39132413539470917,-0.042122599995397025,,
2026-07-09,0.989866307450491,-0.00185090863610482,0.2006527893173221,0.7892135181331689,20,0.1955120541370102,0.2008536429602824,0.39968231813493404,-0.04389554354739522,,
2026-07-10,0.9906279464934156,0.0007694362735573002,0.20156096368284043,0.7890669828105751,20,0.19777548600409411,0.19908051637198854,0.4009187901326076,-0.043159882097290825,,
2026-07-13,0.9763622969273016,-0.014400612880558161,0.19956659458363918,0.7767957023436624,20,0.1979276616370461,0.1963275477472291,0.39798514748129576,-0.05693896622379535,,
2026-07-14,0.9868985564884118,0.010791342101460488,0.20683519906427267,0.7800633574241392,20,0.19507738200345687,0.2027438076737676,0.40745242921526453,-0.046762071985759435,,
2026-07-15,0.995346146809921,0.008559735208821584,0.20284007447770663,0.7925060723322144,20,0.1971825287689135,0.19357816487599233,0.395948186443106,-0.0386026077309517,,
2026-07-16,0.9785943261254231,-0.016830145711808298,0.19311273418295435,0.7854815919424687,20,0.19887035900298122,0.18953142048771965,0.3902177958246249,-0.05478306592979232,,
2026-07-17,0.9435823632999052,-0.035777810979286784,0.18784303545457565,0.7557393278453296,20,0.1929198143685858,0.18803106652109677,0.3892837621468667,-0.08860085873137713,,
2026-07-21,0.9516647151096727,0.008565602881238421,0.18749831770518416,0.7641663974044886,20,0.18765538007450117,0.18768600370889305,0.39778338212124564,-0.08079417562096836,,
2026-07-22,0.9421834253309835,-0.009962846817953563,0.185586608193737,0.7565968171372465,20,0.18731100669848566,0.18577238057431125,0.39203238425184406,-0.08995208244342745,,
