rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,5575,Ｇｌｏｂｅｅ,情報・通信業,グロース,5575.T,(株)Ｇｌｏｂｅｅ,7,1,値上がり率,244,2026-07-22,2026-06-29,6,2,10.0,3.0,2026-07-22,1226.0,0.12787488500459987,0.6589986468200271,1.0098360655737704,0.4560570071258907,0.8002936857562408,747.75,707.85,0.6395854229354732,0.7320053683690046,0.0,1.0138203979944411,316100.0,28910.0,10.933932895191974,46171390.0,259,19.8159509202454,17.061349693251532,9.355828220858896,9.9079754601227,9.9079754601227,3.3128834355828216,7.92638036809816,6.817484662576687,0.6441717791411042,84.75,46.23,19.82,11.24,v7,True,False,True,True,True,True,True,True,True,False,False,False
2,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高,241,2026-07-22,2026-06-15,26,25,10.0,0.0,2026-07-22,3668.0,0.024581005586592264,0.018888888888888955,0.12274257728803173,0.3128131710808877,0.3183638072204198,3414.6,3167.9,0.07421074210742118,0.15786483159190623,-0.0078441979983771,0.28764178555525133,40200900.0,36205430.0,1.1103555461155965,126290615675.0,269,16.257668711656443,15.957055214723926,7.638036809815951,8.31288343558282,9.41717791411043,9.754601226993866,3.7546012269938647,6.441717791411042,4.7024539877300615,82.24,39.85,17.73,13.51,v7,True,True,True,True,True,True,True,False,True,True,True,True
3,2354,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,スタンダード,2354.T,(株)ＹＥ　ＤＩＧＩＴＡＬ,64,1,出来高,187,2026-07-22,2026-07-03,5,4,1.0,-63.0,2026-07-22,1220.0,-0.10228108903605593,0.5174129353233832,0.3495575221238938,0.30202774813233724,0.4550827159862927,890.0,917.1166666666667,0.3707865168539326,0.33025605611790576,-0.10228108903605593,1.4049712993469756,8300000.0,814235.0,10.193617321780566,1362439080.0,256,19.8159509202454,15.736196319018402,8.404907975460123,9.9079754601227,9.9079754601227,5.429447852760736,7.92638036809816,4.680981595092025,0.19325153374233128,82.0,43.96,19.82,13.36,v7,True,True,True,True,True,True,True,True,False,False,False,False
4,8622,水戸証券,証券、商品先物取引業,プライム,8622.T,水戸証券(株),147,1,値上がり率,104,2026-07-22,2026-07-21,2,2,143.0,-4.0,2026-07-22,779.0,0.03452855245683928,0.11925287356321834,0.18931297709923656,0.13722627737226278,0.34824318274537536,688.1,663.6,0.13210289202150838,0.17389993972272455,0.0,0.2894733807383545,624000.0,240990.0,2.5893190588821113,182295740.0,269,18.282208588957054,13.196319018404907,7.9447852760736195,9.662576687116564,9.570552147239265,4.0184049079754605,7.116564417177914,6.817484662576687,4.659509202453988,81.27,39.42,19.23,11.13,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,7417,南陽,卸売業,スタンダード,7417.T,(株)南陽,52,2,値上がり率・出来高増加率,299,2026-07-22,2026-07-06,3,1,57.0,5.0,2026-07-22,1879.0,0.05266106442577034,0.06761363636363638,0.2922971114167814,0.30214830214830224,0.2943871623919909,1683.2,1539.0666666666666,0.11632604562737647,0.22086979121545536,0.0,0.38830864640074925,25200.0,15520.0,1.6237113402061856,28731695.0,254,19.38650306748466,15.791411042944787,7.45398773006135,9.41717791411043,9.723926380368098,3.098159509202454,6.0613496932515325,6.817484662576687,3.521472392638037,81.27,42.63,19.14,9.16,v7,True,False,True,True,True,True,True,True,True,True,True,False
6,6638,ミマキエンジニアリング,電気機器,プライム,6638.T,(株)ミマキエンジニアリング,103,1,値上がり率,148,2026-07-22,2026-07-09,2,1,132.0,29.0,2026-07-22,2213.0,0.04190207156308845,0.05080721747388406,0.20402611534276383,0.4379467186484731,0.27029911655231187,1972.4,1825.1,0.12198337051308039,0.21253629938085594,0.0,0.4465251421384613,143900.0,112080.0,1.2839043540328337,229203765.0,269,18.46625766871166,16.950920245398773,7.2085889570552135,9.631901840490798,9.69325153374233,4.110429447852761,4.858895705521473,6.817484662576687,3.049079754601227,80.79,42.63,19.33,8.97,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,4092,日本化学工業,化学,プライム,4092.T,日本化学工業(株),35,1,値上がり率,216,2026-07-22,2026-06-15,10,2,18.0,-17.0,2026-07-22,5510.0,0.061657032755298546,0.31034482758620685,0.09325396825396814,0.719188767550702,0.7409107658424201,4623.25,4478.416666666667,0.19180230357432548,0.23034554623099668,-0.010771992818671472,0.9486845111720942,517500.0,290945.0,1.7786866933612882,1453382000.0,269,14.233128834355828,17.83435582822086,9.202453987730062,9.9079754601227,9.785276073619633,5.552147239263804,6.404907975460123,6.398773006134969,0.7300613496932516,80.05,41.27,19.69,11.96,v7,True,True,True,True,True,True,True,True,True,False,False,False
8,6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,104,1,出来高,147,2026-07-22,2026-06-17,17,2,104.0,0.0,2026-07-22,12305.0,-0.047600619195046434,-0.028041074249605002,0.1070625281151596,0.54721488746385,0.43556597289196186,12029.0,10372.116666666667,0.02294455066921608,0.1863537979229568,-0.047600619195046434,0.3007750729643552,4886100.0,4000260.0,1.2214456060356076,48538679200.0,269,15.276073619631902,17.22699386503068,8.31288343558282,5.58282208588957,9.662576687116564,9.202453987730062,4.564417177914111,5.754601226993865,4.423312883435583,80.01,40.82,15.25,13.77,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,5242,アイズ,情報・通信業,グロース,5242.T,(株)アイズ,9,1,値上がり率,242,2026-07-22,2026-06-15,8,5,9.0,0.0,2026-07-22,1590.0,0.1126662001399581,0.7706013363028954,0.9019138755980862,0.5288461538461537,0.4681440443213296,948.8,951.15,0.6758010118043847,0.6716606213530989,0.0,1.0145205031992777,47800.0,45935.0,1.0406008490257974,49027830.0,269,19.8159509202454,17.171779141104295,8.43558282208589,9.9079754601227,9.9079754601227,3.404907975460122,3.3865030674846626,6.817484662576687,0.6226993865030674,79.47,45.42,19.82,6.79,v7,True,False,True,True,True,True,True,False,True,False,False,False
10,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,(株)三井住友フィナンシャルグループ,36,1,出来高,215,2026-07-22,2026-06-15,26,25,36.0,0.0,2026-07-22,7072.0,0.017407567256509937,0.015071049232094236,0.09507587488386493,0.2995222344726203,0.2958177441367056,6714.75,6224.6,0.05320376782456537,0.13613726183208552,-0.0068810560314562785,0.2645599158612521,13171600.0,11820050.0,1.114343847953266,80065712130.0,269,14.539877300613497,15.680981595092023,7.484662576687117,7.392638036809815,9.110429447852761,9.601226993865032,3.828220858895706,6.484662576687116,4.9601226993865035,79.08,37.71,16.5,13.43,v7,True,True,True,True,True,True,True,False,True,True,True,True
