code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),1,2,値上がり率・出来高増加率,350,2026-07-22,2026-07-22,1,1,,
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-07-22,2026-06-15,26,25,1.0,0.0
4424,Ａｍａｚｉａ,情報・通信業,グロース,4424.T,(株)Ａｍａｚｉａ,2,2,値上がり率・出来高増加率,349,2026-07-22,2026-07-01,7,1,109.0,107.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-07-22,2026-06-15,26,25,3.0,1.0
3907,シリコンスタジオ,情報・通信業,スタンダード,3907.T,シリコンスタジオ(株),3,1,値上がり率,248,2026-07-22,2026-06-22,6,2,11.0,8.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,1,出来高,248,2026-07-22,2026-06-15,26,25,4.0,1.0
4073,ジィ・シィ企画,情報・通信業,グロース,4073.T,(株)ジィ・シィ企画,4,1,値上がり率,247,2026-07-22,2026-06-23,4,1,84.0,80.0
3803,イメージ情報開発,情報・通信業,グロース,3803.T,イメージ情報開発(株),5,2,値上がり率・出来高増加率,346,2026-07-22,2026-06-18,5,1,53.0,48.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,2,値上がり率・出来高,346,2026-07-22,2026-06-15,26,25,5.0,0.0
6522,アスタリスク,電気機器,グロース,6522.T,(株)アスタリスク,6,1,値上がり率,245,2026-07-22,2026-06-18,12,1,50.0,44.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),6,1,出来高,245,2026-07-22,2026-06-15,26,25,6.0,0.0
5575,Ｇｌｏｂｅｅ,情報・通信業,グロース,5575.T,(株)Ｇｌｏｂｅｅ,7,1,値上がり率,244,2026-07-22,2026-06-29,6,2,10.0,3.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),7,1,出来高,244,2026-07-22,2026-06-15,26,25,7.0,0.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),8,2,値上がり率・出来高,343,2026-07-22,2026-06-15,25,8,8.0,0.0
6769,ザインエレクトロニクス,電気機器,スタンダード,6769.T,ザインエレクトロニクス(株),8,2,値上がり率・出来高増加率,343,2026-07-22,2026-06-19,2,1,45.0,37.0
5242,アイズ,情報・通信業,グロース,5242.T,(株)アイズ,9,1,値上がり率,242,2026-07-22,2026-06-15,8,5,9.0,0.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),9,1,出来高,242,2026-07-22,2026-06-15,26,25,8.0,-1.0
1770,藤田エンジニアリング,建設業,スタンダード,1770.T,藤田エンジニアリング(株),10,1,値上がり率,241,2026-07-22,2026-06-23,4,1,68.0,58.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高,241,2026-07-22,2026-06-15,26,25,10.0,0.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),11,1,出来高,240,2026-07-22,2026-06-15,26,25,11.0,0.0
7018,内海造船,輸送用機器,スタンダード,7018.T,内海造船(株),11,1,値上がり率,240,2026-07-22,2026-07-02,3,1,29.0,18.0
4025,多木化学,化学,プライム,4025.T,多木化学(株),12,1,値上がり率,239,2026-07-22,2026-07-22,1,1,,
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,12,1,出来高,239,2026-07-22,2026-06-15,26,25,15.0,3.0
6200,インソース,サービス業,プライム,6200.T,(株)インソース,13,2,値上がり率・出来高増加率,338,2026-07-22,2026-07-22,1,1,,
3104,富士紡ホールディングス,繊維製品,プライム,3104.T,富士紡ホールディングス(株),14,1,値上がり率,237,2026-07-22,2026-06-18,4,1,123.0,109.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,14,2,値上がり率・出来高,337,2026-07-22,2026-06-15,26,25,12.0,-2.0
3248,アールエイジ,不動産業,スタンダード,3248.T,(株)アールエイジ,15,1,出来高増加率,236,2026-07-22,2026-07-02,2,1,63.0,48.0
