start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-07-22,26,5,10.0,-0.05781657466901646,,,-0.43854762970666095,0.2572731667517527,-2.111750110434678,-0.08995208244342745,0.3523387819461974,9.148381475081695
