rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,10,True,jpx_liquidity,JPX流動性,10.0,1.0,出来高,2026-07-22,3668.0,0.024581005586592264,0.018888888888888955,0.12274257728803173,0.3128131710808877,0.3183638072204198,3414.6,3167.9,0.07421074210742118,0.15786483159190623,-0.0078441979983771,0.28764178555525133,40200900.0,36205430.0,1.1103555461155965,126290615675.0,269,17.266666666666666,16.05,7.796327212020032,9.516666666666667,9.583333333333336,9.908333333333333,6.053333333333334,6.545,4.153333333333333,86.87,41.11,19.1,15.96,v7,True,True,True,True,True,True,True,False,True,True,True,True
2,6098,6098.T,リクルートホールディングス,プライム,サービス業,30,True,jpx_liquidity,JPX流動性,104.0,1.0,出来高,2026-07-22,12305.0,-0.047600619195046434,-0.028041074249605002,0.1070625281151596,0.54721488746385,0.43556597289196186,12029.0,10372.116666666667,0.02294455066921608,0.1863537979229568,-0.047600619195046434,0.3007750729643552,4886100.0,4000260.0,1.2214456060356076,48538679200.0,269,16.6,17.520000000000003,8.664440734557594,6.316666666666667,9.908333333333333,9.516666666666667,6.786666666666667,5.46,3.791666666666666,84.56,42.78,16.23,16.3,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,8316,8316.T,三井住友フィナンシャルグループ,プライム,銀行業,17,True,jpx_liquidity,JPX流動性,36.0,1.0,出来高,2026-07-22,7072.0,0.017407567256509937,0.015071049232094236,0.09507587488386493,0.2995222344726203,0.2958177441367056,6714.75,6224.6,0.05320376782456537,0.13613726183208552,-0.0068810560314562785,0.2645599158612521,13171600.0,11820050.0,1.114343847953266,80065712130.0,269,15.6,15.99,7.629382303839732,8.766666666666667,9.3,9.733333333333334,6.1066666666666665,6.591666666666668,4.655,84.37,39.22,18.07,15.84,v7,True,True,True,True,True,True,True,False,True,True,True,True
4,6178,6178.T,日本郵政,プライム,サービス業,105,True,jpx_liquidity,JPX流動性,103.0,1.0,出来高,2026-07-22,2453.5,0.01447178002894356,0.0427114322141946,0.10767494356659135,0.3634342873020284,0.3586448615504003,2299.175,2135.608333333333,0.06712190242152061,0.14885298100072974,0.0,0.2594461853369891,4927400.0,5466450.0,0.9013893843353548,12627303065.0,269,16.633333333333336,16.74,8.096828046744575,9.3,9.55,8.266666666666667,3.8933333333333335,6.900833333333333,4.7716666666666665,84.15,41.47,18.85,12.16,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,8309,8309.T,三井住友トラストグループ,プライム,銀行業,82,False,jpx_liquidity,JPX流動性,,,,2026-07-22,6844.0,0.01633501633501644,0.028554253080853575,0.13067900214769534,0.3271281752957145,0.38475907791218056,6410.1,5914.516666666666,0.06769005163725983,0.15715288090601942,0.0,0.2802691919469967,2118800.0,2542675.0,0.8332956433677131,15937254495.0,269,17.7,16.319999999999997,8.380634390651085,9.316666666666665,9.566666666666668,8.65,2.813333333333334,6.900833333333333,4.305,83.95,42.4,18.88,11.46,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,8411,8411.T,みずほフィナンシャルグループ,プライム,銀行業,21,True,jpx_liquidity,JPX流動性,39.0,1.0,出来高,2026-07-22,8529.0,0.027342808961696052,0.005778301886792514,0.09066496163682869,0.28973234538031156,0.2816891766210523,8120.8,7549.65,0.050265983646931245,0.12972124535574503,-0.011015769944341391,0.3352114023473722,11822600.0,8492975.0,1.3920446015677663,70250733230.0,269,14.933333333333335,15.72,7.412353923205343,8.666666666666668,9.166666666666664,9.666666666666668,7.453333333333332,6.463333333333333,3.161666666666666,82.64,38.07,17.83,17.12,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,7581,7581.T,サイゼリヤ,プライム,小売業,183,False,jpx_liquidity,JPX流動性,,,,2026-07-22,7120.0,-0.02197802197802201,0.2191780821917808,0.3666026871401151,0.39607843137254894,0.13556618819776722,5880.5,5428.166666666667,0.21078139613978397,0.3116767478276887,-0.06315789473684208,0.7673379296250329,1240400.0,913835.0,1.357356634403366,6300826400.0,269,19.816666666666666,16.980000000000004,5.709515859766277,9.908333333333333,9.908333333333333,6.966666666666668,7.333333333333332,4.9816666666666665,0.4783333333333333,82.08,42.51,19.82,14.3,v7,True,True,True,True,True,True,True,True,False,False,True,False
8,2175,2175.T,エス・エム・エス,プライム,サービス業,530,False,jpx_liquidity,JPX流動性,,,,2026-07-22,2457.0,-0.008474576271186418,-0.024612941643509356,0.1979522184300342,0.3857868020304569,0.4930359092016703,2318.55,2054.15,0.059714045416316086,0.19611518146191842,-0.03115141955835965,0.33323685144107523,583300.0,439845.0,1.326148984301288,1080101225.0,269,19.16666666666667,16.92,8.898163606010018,9.1,9.908333333333333,1.1833333333333333,7.253333333333333,5.856666666666667,3.2316666666666665,81.52,44.98,19.01,8.44,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,8601,8601.T,大和証券グループ本社,プライム,証券、商品先物取引業,143,True,jpx_liquidity,JPX流動性,110.0,1.0,出来高,2026-07-22,1852.5,0.002977801840822858,0.02802441731409555,0.16180620884289754,0.23048820989704422,0.24970158792691666,1724.375,1587.4,0.07430228343602763,0.16700264583595814,-0.014103246407663694,0.31992765890607544,4567500.0,4998735.0,0.9137311739870188,8621880240.0,269,18.733333333333334,14.49,7.128547579298832,9.533333333333335,9.666666666666668,7.633333333333333,4.1066666666666665,6.3583333333333325,3.4533333333333336,81.1,40.35,19.2,11.74,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,7389,7389.T,あいちフィナンシャルグループ,プライム,銀行業,473,False,jpx_liquidity,JPX流動性,,,,2026-07-22,1815.0,-0.004934210526315819,0.214046822742475,0.31712626995645854,0.22967479674796754,0.6315437408154558,1521.6,1450.6166666666666,0.19282334384858046,0.25119202178383926,-0.004934210526315819,0.54790306508098,1260000.0,892420.0,1.4118912619618564,1463544850.0,269,19.816666666666666,14.46,9.265442404006677,9.908333333333333,9.908333333333333,2.1333333333333337,7.493333333333334,6.696666666666667,1.365,81.05,43.54,19.82,9.63,v7,True,True,True,True,True,True,True,True,True,False,True,False
