pick_rank,rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base,selection_reason
1,2,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高,241,2026-07-22,2026-06-15,26,25,10.0,0.0,2026-07-22,3668.0,0.024581005586592264,0.018888888888888955,0.12274257728803173,0.3128131710808877,0.3183638072204198,3414.6,3167.9,0.07421074210742118,0.15786483159190623,-0.0078441979983771,0.28764178555525133,40200900.0,36205430.0,1.1103555461155965,126290615675.0,269,16.257668711656443,15.957055214723926,7.638036809815951,8.31288343558282,9.41717791411043,9.754601226993866,3.7546012269938647,6.441717791411042,4.7024539877300615,82.24,39.85,17.73,13.51,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
2,4,8622,水戸証券,証券、商品先物取引業,プライム,8622.T,水戸証券(株),147,1,値上がり率,104,2026-07-22,2026-07-21,2,2,143.0,-4.0,2026-07-22,779.0,0.03452855245683928,0.11925287356321834,0.18931297709923656,0.13722627737226278,0.34824318274537536,688.1,663.6,0.13210289202150838,0.17389993972272455,0.0,0.2894733807383545,624000.0,240990.0,2.5893190588821113,182295740.0,269,18.282208588957054,13.196319018404907,7.9447852760736195,9.662576687116564,9.570552147239265,4.0184049079754605,7.116564417177914,6.817484662576687,4.659509202453988,81.27,39.42,19.23,11.13,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・移動平均線上・出来高増加
3,6,6638,ミマキエンジニアリング,電気機器,プライム,6638.T,(株)ミマキエンジニアリング,103,1,値上がり率,148,2026-07-22,2026-07-09,2,1,132.0,29.0,2026-07-22,2213.0,0.04190207156308845,0.05080721747388406,0.20402611534276383,0.4379467186484731,0.27029911655231187,1972.4,1825.1,0.12198337051308039,0.21253629938085594,0.0,0.4465251421384613,143900.0,112080.0,1.2839043540328337,229203765.0,269,18.46625766871166,16.950920245398773,7.2085889570552135,9.631901840490798,9.69325153374233,4.110429447852761,4.858895705521473,6.817484662576687,3.049079754601227,80.79,42.63,19.33,8.97,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
4,8,6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,104,1,出来高,147,2026-07-22,2026-06-17,17,2,104.0,0.0,2026-07-22,12305.0,-0.047600619195046434,-0.028041074249605002,0.1070625281151596,0.54721488746385,0.43556597289196186,12029.0,10372.116666666667,0.02294455066921608,0.1863537979229568,-0.047600619195046434,0.3007750729643552,4886100.0,4000260.0,1.2214456060356076,48538679200.0,269,15.276073619631902,17.22699386503068,8.31288343558282,5.58282208588957,9.662576687116564,9.202453987730062,4.564417177914111,5.754601226993865,4.423312883435583,80.01,40.82,15.25,13.77,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
5,14,4025,多木化学,化学,プライム,4025.T,多木化学(株),12,1,値上がり率,239,2026-07-22,2026-07-22,1,1,,,2026-07-22,5380.0,0.09460834181078326,0.11387163561076608,0.1607335490830637,0.27036599763872493,0.32839506172839505,4841.25,4960.666666666667,0.11128324296411041,0.08453164897191234,-0.0146520146520146,0.42693674780512286,83800.0,22380.0,3.744414655942806,125847875.0,269,17.607361963190183,15.184049079754603,7.760736196319019,9.263803680981594,7.852760736196319,3.8036809815950927,7.337423312883436,6.248466257668712,3.1993865030674846,78.26,40.55,17.12,11.14,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
