pick_rank,rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base,selection_reason
1,14,2492,インフォマート,サービス業,プライム,2492.T,(株)インフォマート,145,1,出来高,106,2026-09-08,2026-06-17,30,6,127.0,-18.0,2026-09-08,703.0,0.004285714285714226,0.10534591194968557,0.2508896797153024,0.9313186813186813,0.7619047619047619,626.6,523.5883565266927,0.12192786466645389,0.3426578174187509,0.0,0.7424831287347965,3412300.0,3747895.0,0.910457736943004,2369665170.0,302,17.78523489932886,17.637583892617453,9.494949494949495,9.060402684563758,9.496644295302014,5.704697986577181,2.791946308724832,6.659395973154362,0.9395973154362416,79.57,44.92,18.56,8.5,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
2,15,4565,ネクセラファーマ,医薬品,プライム,4565.T,ネクセラファーマ(株),25,1,値上がり率,226,2026-09-08,2026-08-10,7,2,126.0,101.0,2026-09-08,1234.0,0.05650684931506844,0.0968888888888888,0.33261339092872566,0.2553407934893184,0.32974137931034475,1124.95,993.2,0.09693764167296326,0.24244865082561406,-0.006441223832528209,0.5086388917639777,2152700.0,1319960.0,1.6308827540228492,1530680330.0,302,18.7248322147651,15.281879194630873,8.552188552188552,8.624161073825503,9.060402684563758,5.369127516778524,5.369127516778524,6.248322147651007,1.8557046979865772,79.09,42.56,17.68,10.74,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
3,19,2782,セリア,小売業,スタンダード,2782.T,(株)セリア,50,1,値上がり率,201,2026-09-08,2026-06-23,10,3,120.0,70.0,2026-09-08,4750.0,0.03938730853391692,0.08571428571428563,0.13095238095238093,0.28205128205128216,0.16172382714915634,4334.5,3953.25,0.09585880724420348,0.20154303421235698,0.0,0.3525187322579423,735700.0,315260.0,2.3336293852693015,1463533800.0,289,15.973154362416107,15.704697986577182,7.1380471380471375,8.590604026845638,8.859060402684564,5.268456375838926,6.469798657718121,6.659395973154362,3.453020134228188,78.12,38.82,17.45,11.74,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
4,21,2212,山崎製パン,食料品,プライム,2212.T,山崎製パン(株),58,1,値上がり率,193,2026-09-08,2026-07-17,4,1,91.0,33.0,2026-09-08,3889.0,0.03734329154441185,0.02207621550591332,0.10045274476513866,0.24249201277955268,0.22642699463891525,3657.9,3412.5,0.0631783263621204,0.13963369963369954,0.0,0.2331099842365452,879000.0,599045.0,1.4673355090185212,2287570015.0,302,15.033557046979865,15.040268456375838,7.777777777777779,7.852348993288591,8.120805369127517,5.6375838926174495,4.966442953020135,6.659395973154362,5.473154362416108,76.56,37.85,15.97,10.6,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
5,23,8001,伊藤忠商事,卸売業,プライム,8001.T,伊藤忠商事(株),26,1,出来高,225,2026-09-08,2026-06-15,58,6,38.0,12.0,2026-09-08,2277.0,0.00551998233605655,0.059809169187805544,0.08921310691222195,0.21342925659472423,0.11132291819211648,2112.875,1985.4833333333333,0.07767851860616459,0.1468240310923452,0.0,0.2583489252542179,17555600.0,12787980.0,1.3728204141701816,28022450360.0,302,14.026845637583893,14.255033557046978,6.363636363636363,8.187919463087248,8.355704697986578,8.791946308724832,4.617449664429531,6.659395973154362,5.050335570469799,76.31,34.65,16.54,13.41,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
