liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-09-08,57410.0,-0.03561229632118257,0.12568627450980396,0.19579254322016237,-0.2929802955665025,1.7253738428673153,52963.5,65545.16666666667,0.0839540438226325,-0.12411543185233598,-0.47184912603495865,1.0080762491054924,34694700.0,36571385.0,0.948684333393444,1952869575450.0,302,True,jpx_liquidity,JPX流動性
2,5803,フジクラ,非鉄金属,プライム,5803.T,2026-09-08,5083.0,-0.03014691852699869,-0.0405813514533786,-0.08906810035842294,0.1943139097744362,0.15543640322861174,5391.35,5152.216666666666,-0.05719346731338171,-0.013434347028625115,-0.3528962444302992,0.6390137656113383,34477000.0,57587920.0,0.5986845852394044,290738890480.0,302,True,jpx_liquidity,JPX流動性
3,6857,アドバンテスト,電気機器,プライム,6857.T,2026-09-08,33800.0,-0.019721577726218076,0.012582384661473878,-0.013426736719206023,0.23696248856358637,0.43112073997913214,34753.5,31846.416666666668,-0.02743608557411481,0.0613438979267682,-0.10534674430915825,0.4508677762359651,9667100.0,8163790.0,1.1841436391675926,288042106300.0,302,True,jpx_liquidity,JPX流動性
4,6976,太陽誘電,電気機器,プライム,6976.T,2026-09-08,9046.0,-0.07919381107491852,-0.02553053969621888,-0.05257645580226222,-0.4247376788553259,1.3236209801077776,9610.55,12971.666666666666,-0.05874273584758405,-0.3026339457792625,-0.6007062458618406,0.737533006645924,25782200.0,25920580.0,0.9946613848918504,250010369500.0,302,True,jpx_liquidity,JPX流動性
5,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-09-08,6556.0,0.054527907350812255,0.24591410110224254,0.19547775346462437,0.012978986402966575,0.8348660111495265,5437.75,5827.483333333334,0.20564571743827864,0.12501394255381815,-0.24050046339202968,0.7904055245446425,110691100.0,38272260.0,2.892201819281119,237337820865.0,302,True,jpx_liquidity,JPX流動性
6,6981,村田製作所,電気機器,プライム,6981.T,2026-09-08,7023.0,-0.0783464566929134,-0.0366255144032922,-0.03820870994248149,-0.17917251051893412,0.9422615184977703,7386.05,8654.05,-0.0491534717474158,-0.18847244931563822,-0.4266938775510204,0.687177910632769,19810700.0,22575870.0,0.8775165696825858,169223084945.0,302,True,jpx_liquidity,JPX流動性
7,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-09-08,54000.0,-0.03295128939828085,-0.017824663514005135,-0.048458149779735726,-0.20588235294117652,0.4216212508518775,55777.5,63486.333333333336,-0.03186768858410649,-0.1494232354469991,-0.31472081218274117,0.38535293755407746,2386800.0,2810420.0,0.8492680809274059,156479366350.0,302,False,jpx_liquidity,JPX流動性
8,4062,イビデン,電気機器,プライム,4062.T,2026-09-08,20810.0,-0.06261261261261264,0.012898515453881654,0.04678068410462766,0.08924365349384988,1.6544203862849929,20366.0,20312.583333333332,0.021801040950603978,0.02448810466418605,-0.21248817407757803,0.6155772234100957,8496000.0,7707880.0,1.1022486079181306,155988079975.0,302,True,jpx_liquidity,JPX流動性
9,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-09-08,3656.0,-0.01482080301805444,-0.011891891891891881,0.041595441595441596,0.15623023402909553,0.40285799400821753,3629.8,3513.5833333333335,0.007218028541517318,0.040533168892156635,-0.03764148460121086,0.2648430970335498,32906000.0,36467485.0,0.9023380691045736,133328529920.0,302,True,jpx_liquidity,JPX流動性
10,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-09-08,3666.0,-0.04531249999999998,-0.04976671850699843,-0.07236842105263153,-0.9129009265858874,-0.8797297733707128,3931.15,4593.833333333333,-0.06744845655851339,-0.20197366034176245,-0.9390422347855005,0.8521318478688289,16024900.0,28243255.0,0.5673885676420795,106238944715.0,302,True,jpx_liquidity,JPX流動性
