code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4440,ヴィッツ,情報・通信業,スタンダード,4440.T,(株)ヴィッツ,1,1,値上がり率,250,2026-09-08,2026-07-14,7,2,2.0,1.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-09-08,2026-06-15,58,6,1.0,0.0
8995,誠建設工業,不動産業,スタンダード,8995.T,(株)誠建設工業,2,1,値上がり率,249,2026-09-08,2026-07-13,18,1,40.0,38.0
2667,イメージ　ワン,卸売業,スタンダード,2667.T,(株)イメージ　ワン,3,3,値上がり率・出来高・出来高増加率,448,2026-09-08,2026-06-17,4,1,61.0,58.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-09-08,2026-06-15,58,6,3.0,0.0
1783,ｆａｎｔａｓｉｓｔａ,不動産業,スタンダード,1783.T,(株)ｆａｎｔａｓｉｓｔａ,4,3,値上がり率・出来高・出来高増加率,447,2026-09-08,2026-07-16,5,3,4.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,1,出来高,247,2026-09-08,2026-06-15,58,6,2.0,-2.0
2330,フォーサイド,情報・通信業,スタンダード,2330.T,(株)フォーサイド,5,2,値上がり率・出来高,346,2026-09-08,2026-06-26,8,2,1.0,-4.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),5,2,値上がり率・出来高,346,2026-09-08,2026-06-15,58,6,4.0,-1.0
3856,Ａｂａｌａｎｃｅ,電気機器,スタンダード,3856.T,Ａｂａｌａｎｃｅ(株),6,1,値上がり率,245,2026-09-08,2026-07-10,14,2,30.0,24.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),6,1,出来高,245,2026-09-08,2026-06-15,58,6,5.0,-1.0
593A,ティアフォー,情報・通信業,グロース,593A.T,(株)ティアフォー,7,1,出来高,244,2026-09-08,2026-08-06,15,6,9.0,2.0
6898,トミタ電機,電気機器,スタンダード,6898.T,トミタ電機(株),7,1,値上がり率,244,2026-09-08,2026-07-15,5,1,137.0,130.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),8,1,出来高,243,2026-09-08,2026-06-15,58,6,8.0,0.0
6203,豊和工業,機械,スタンダード,6203.T,豊和工業(株),9,2,値上がり率・出来高,342,2026-09-08,2026-09-02,3,2,8.0,-1.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),9,1,出来高,242,2026-09-08,2026-06-15,58,6,14.0,5.0
4594,ブライトパス・バイオ,医薬品,グロース,4594.T,ブライトパス・バイオ(株),10,3,値上がり率・出来高・出来高増加率,441,2026-09-08,2026-06-29,7,2,10.0,0.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),10,1,出来高,241,2026-09-08,2026-06-15,58,6,16.0,6.0
195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,サービス業,グロース,195A.T,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,11,1,値上がり率,240,2026-09-08,2026-07-13,9,2,23.0,12.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,11,1,出来高,240,2026-09-08,2026-06-15,53,6,7.0,-4.0
5380,新東,ガラス・土石製品,スタンダード,5380.T,新東(株),12,2,値上がり率・出来高増加率,339,2026-09-08,2026-06-30,11,1,46.0,34.0
