code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4591,リボミック,医薬品,グロース,4591.T,(株)リボミック,1,3,値上がり率・出来高・出来高増加率,450,2026-07-07,2026-06-24,2,1,72.0,71.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-07-07,2026-06-15,16,15,2.0,1.0
6522,アスタリスク,電気機器,グロース,6522.T,(株)アスタリスク,2,1,値上がり率,249,2026-07-07,2026-06-18,9,1,51.0,49.0
550A,ソフトテックス,情報・通信業,スタンダード,550A.T,(株)ソフトテックス,3,2,値上がり率・出来高増加率,348,2026-07-07,2026-06-22,3,1,5.0,2.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-07-07,2026-06-15,16,15,4.0,1.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,2,値上がり率・出来高,347,2026-07-07,2026-06-15,16,15,3.0,-1.0
584A,ＬｉＮＫＸ,情報・通信業,グロース,584A.T,ＬｉＮＫＸ(株),4,1,値上がり率,247,2026-07-07,2026-07-06,2,2,6.0,2.0
3625,テックファームホールディングス,情報・通信業,グロース,3625.T,テックファームホールディングス(株),5,2,値上がり率・出来高増加率,346,2026-07-07,2026-07-07,1,1,,
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),5,1,出来高,246,2026-07-07,2026-06-15,16,15,7.0,2.0
4199,ワンダープラネット,情報・通信業,グロース,4199.T,ワンダープラネット(株),6,1,値上がり率,245,2026-07-07,2026-07-07,1,1,,
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),6,1,出来高,245,2026-07-07,2026-06-15,16,15,8.0,2.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),7,1,出来高,244,2026-07-07,2026-06-15,16,15,5.0,-2.0
7360,オンデック,サービス業,グロース,7360.T,(株)オンデック,7,2,値上がり率・出来高増加率,344,2026-07-07,2026-06-24,3,1,141.0,134.0
9557,エアークローゼット,サービス業,グロース,9557.T,(株)エアークローゼット,7,2,値上がり率・出来高増加率,344,2026-07-07,2026-06-24,2,1,31.0,24.0
504A,イノバセル,医薬品,グロース,504A.T,イノバセル(株),8,1,出来高増加率,243,2026-07-07,2026-06-22,5,4,7.0,-1.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,8,1,出来高,243,2026-07-07,2026-06-15,16,15,20.0,12.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),9,1,出来高,242,2026-07-07,2026-06-15,16,15,10.0,1.0
505A,ギークリー,サービス業,スタンダード,505A.T,(株)ギークリー,9,1,値上がり率,242,2026-07-07,2026-07-07,1,1,,
340A,ジグザグ,情報・通信業,グロース,340A.T,(株)ジグザグ,10,1,値上がり率,241,2026-07-07,2026-07-06,2,2,43.0,33.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),10,1,出来高,241,2026-07-07,2026-06-15,16,15,14.0,4.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,11,1,出来高,240,2026-07-07,2026-06-15,16,15,26.0,15.0
7477,ムラキ,卸売業,スタンダード,7477.T,ムラキ(株),11,1,値上がり率,240,2026-07-07,2026-06-24,4,2,11.0,0.0
4596,窪田製薬ホールディングス,医薬品,グロース,4596.T,窪田製薬ホールディングス(株),12,2,出来高・出来高増加率,339,2026-07-07,2026-06-15,5,3,2.0,-10.0
6085,アーキテクツ・スタジオ・ジャパン,サービス業,グロース,6085.T,アーキテクツ・スタジオ・ジャパン(株),12,2,値上がり率・出来高,339,2026-07-07,2026-06-22,5,3,13.0,1.0
6335,東京機械製作所,機械,スタンダード,6335.T,(株)東京機械製作所,13,2,値上がり率・出来高増加率,338,2026-07-07,2026-06-23,4,1,26.0,13.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),13,1,出来高,238,2026-07-07,2026-06-15,16,15,18.0,5.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,14,1,出来高,237,2026-07-07,2026-06-15,16,15,16.0,2.0
9556,ＩＮＴＬＯＯＰ,サービス業,グロース,9556.T,ＩＮＴＬＯＯＰ(株),14,1,値上がり率,237,2026-07-07,2026-06-24,2,1,103.0,89.0
218A,Ｌｉｂｅｒａｗａｒｅ,精密機器,グロース,218A.T,(株)Ｌｉｂｅｒａｗａｒｅ,15,2,値上がり率・出来高増加率,336,2026-07-07,2026-06-17,5,2,27.0,12.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),15,1,出来高,236,2026-07-07,2026-06-15,16,15,12.0,-3.0
4165,プレイド,情報・通信業,グロース,4165.T,(株)プレイド,16,1,値上がり率,235,2026-07-07,2026-06-24,4,1,118.0,102.0
6740,ジャパンディスプレイ,電気機器,プライム,6740.T,(株)ジャパンディスプレイ,16,1,出来高,235,2026-07-07,2026-06-15,16,15,6.0,-10.0
1773,ワイ・ティー・エル・コーポレーション・バーハッド,建設業,プライム,1773.T,ＹＴＬ,17,1,出来高増加率,234,2026-07-07,2026-07-03,2,1,31.0,14.0
2501,サッポロホールディングス,食料品,プライム,2501.T,サッポロビール(株),17,1,値上がり率,234,2026-07-07,2026-06-24,2,1,71.0,54.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),18,1,出来高,233,2026-07-07,2026-06-15,16,15,23.0,5.0
9941,太洋物産,卸売業,スタンダード,9941.T,太洋物産(株),18,1,値上がり率,233,2026-07-07,2026-06-18,6,1,16.0,-2.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),19,1,出来高,232,2026-07-07,2026-06-15,16,15,21.0,2.0
6055,ジャパンマテリアル,サービス業,プライム,6055.T,ジャパンマテリアル(株),19,1,値上がり率,232,2026-07-07,2026-06-15,4,1,137.0,118.0
4428,シノプス,情報・通信業,グロース,4428.T,(株)シノプス,20,1,値上がり率,231,2026-07-07,2026-07-07,1,1,,
6334,明治機械,機械,スタンダード,6334.T,明治機械(株),21,1,出来高増加率,230,2026-07-07,2026-06-17,3,1,139.0,118.0
7267,本田技研工業,輸送用機器,プライム,7267.T,ホンダ,21,1,出来高,230,2026-07-07,2026-06-15,16,15,22.0,1.0
9278,ブックオフグループホールディングス,小売業,プライム,9278.T,ブックオフグループホールディングス(株),21,2,値上がり率・出来高増加率,330,2026-07-07,2026-07-07,1,1,,
5256,Ｆｕｓｉｃ,情報・通信業,グロース,5256.T,(株)Ｆｕｓｉｃ,22,2,値上がり率・出来高増加率,329,2026-07-07,2026-06-17,4,1,105.0,83.0
5802,住友電気工業,非鉄金属,プライム,5802.T,住友電気工業(株),22,1,出来高,229,2026-07-07,2026-06-15,16,15,30.0,8.0
7297,カーメイト,輸送用機器,スタンダード,7297.T,(株)カーメイト,22,1,出来高増加率,229,2026-07-07,2026-07-07,1,1,,
3672,オルトプラス,情報・通信業,スタンダード,3672.T,(株)オルトプラス,23,1,値上がり率,228,2026-07-07,2026-06-17,5,1,67.0,44.0
5016,ＪＸ金属,非鉄金属,プライム,5016.T,ＪＸ金属(株),23,1,出来高,228,2026-07-07,2026-06-15,16,15,32.0,9.0
8938,グローム・ホールディングス,不動産業,グロース,8938.T,グローム・ホールディングス(株),24,1,値上がり率,227,2026-07-07,2026-06-18,7,1,44.0,20.0
7011,三菱重工業,機械,プライム,7011.T,三菱重工業(株),25,1,出来高,226,2026-07-07,2026-06-15,16,15,11.0,-14.0
7462,ＣＡＰＩＴＡ,小売業,スタンダード,7462.T,(株)ＣＡＰＩＴＡ,25,1,値上がり率,226,2026-07-07,2026-06-24,4,1,134.0,109.0
6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,ルネサスエレクトロニクス(株),26,1,出来高,225,2026-07-07,2026-06-15,16,15,46.0,20.0
3915,テラスカイ,情報・通信業,プライム,3915.T,(株)テラスカイ,27,1,値上がり率,224,2026-07-07,2026-06-17,3,1,27.0,0.0
9972,アルテック,卸売業,スタンダード,9972.T,アルテック(株),27,2,値上がり率・出来高増加率,324,2026-07-07,2026-06-22,5,2,102.0,75.0
3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,28,1,出来高,223,2026-07-07,2026-06-15,16,15,19.0,-9.0
4394,エクスモーション,情報・通信業,グロース,4394.T,(株)エクスモーション,28,2,値上がり率・出来高増加率,323,2026-07-07,2026-06-29,3,2,8.0,-20.0
5616,雨風太陽,情報・通信業,グロース,5616.T,(株)雨風太陽,28,2,値上がり率・出来高増加率,323,2026-07-07,2026-06-22,3,1,82.0,54.0
3277,サンセイランディック,不動産業,スタンダード,3277.T,(株)サンセイランディック,29,1,出来高増加率,222,2026-07-07,2026-06-17,3,1,66.0,37.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,29,1,出来高,222,2026-07-07,2026-06-15,16,15,13.0,-16.0
4563,アンジェス,医薬品,グロース,4563.T,アンジェス(株),30,1,値上がり率,221,2026-07-07,2026-06-17,2,1,107.0,77.0
6758,ソニーグループ,電気機器,プライム,6758.T,ソニーグループ(株),30,1,出来高,221,2026-07-07,2026-06-15,16,15,40.0,10.0
6501,日立製作所,電気機器,プライム,6501.T,(株)日立製作所,31,1,出来高,220,2026-07-07,2026-06-15,16,15,49.0,18.0
9704,アゴーラ　ホスピタリティー　グループ,サービス業,スタンダード,9704.T,(株)アゴーラホスピタリティーグループ,31,1,値上がり率,220,2026-07-07,2026-06-17,5,1,36.0,5.0
5951,ダイニチ工業,金属製品,スタンダード,5951.T,ダイニチ工業(株),32,1,値上がり率,219,2026-07-07,2026-06-18,7,1,103.0,71.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),32,1,出来高,219,2026-07-07,2026-06-15,16,15,28.0,-4.0
2877,日東ベスト,食料品,スタンダード,2877.T,日東ベスト(株),33,1,出来高増加率,218,2026-07-07,2026-06-15,2,1,79.0,46.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,33,1,出来高,218,2026-07-07,2026-06-15,16,15,24.0,-9.0
3046,ジンズホールディングス,小売業,プライム,3046.T,(株)ジンズホールディングス,34,1,値上がり率,217,2026-07-07,2026-06-26,2,1,135.0,101.0
7013,ＩＨＩ,機械,プライム,7013.T,(株)ＩＨＩ,34,1,出来高,217,2026-07-07,2026-06-15,16,15,25.0,-9.0
4125,三和油化工業,化学,スタンダード,4125.T,三和油化工業(株),35,1,値上がり率,216,2026-07-07,2026-07-07,1,1,,
