signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-07-01,2026-07-02,,8035,8035.T,東京エレクトロン,電気機器,74300.0,69470.0,-0.06500672947510089,0.03728918157032028
2026-07-01,2026-07-02,,6134,6134.T,ＦＵＪＩ,機械,8482.0,7773.0,-0.08358877623202077,0.036548096754728
2026-07-01,2026-07-02,,2802,2802.T,味の素,食料品,6075.0,5831.0,-0.040164609053497946,0.0382799291705387
2026-07-01,2026-07-02,,3445,3445.T,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,金属製品,7430.0,8320.0,0.11978465679676975,0.0446589881481308
2026-07-01,2026-07-02,,7480,7480.T,スズデン,卸売業,2467.0,2486.0,0.007701661937576043,0.040188920525180506
2026-07-02,2026-07-03,,8344,8344.T,山形銀行,銀行業,3840.0,3875.0,0.00911458333333326,0.0404100946759315
2026-07-02,2026-07-03,,9304,9304.T,澁澤倉庫,倉庫・運輸関連業,1739.0,1813.0,0.042553191489361764,0.04174914709250938
2026-07-02,2026-07-03,,6752,6752.T,パナソニック　ホールディングス,電気機器,4400.0,4400.0,0.0,0.04004510027240696
2026-07-02,2026-07-03,,421A,421A.T,ムービン・ストラテジック・キャリア,サービス業,3900.0,3810.0,-0.023076923076923106,0.039120982573812954
2026-07-02,2026-07-03,,2802,2802.T,味の素,食料品,6110.0,5831.0,-0.04566284779050733,0.038216526953912436
2026-07-03,2026-07-06,,6136,6136.T,オーエスジー,機械,4031.0,3875.0,-0.0387000744232201,0.0395475451826871
2026-07-03,2026-07-06,,4680,4680.T,ラウンドワン,サービス業,1245.5,1246.5,0.0008028904054595554,0.04117268344062981
2026-07-03,2026-07-06,,6752,6752.T,パナソニック　ホールディングス,電気機器,4592.0,4400.0,-0.04181184668989546,0.039419527952018175
2026-07-03,2026-07-06,,4419,4419.T,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,1516.0,1544.0,0.01846965699208436,0.0418994880842454
2026-07-03,2026-07-06,,2802,2802.T,味の素,食料品,6200.0,5831.0,-0.059516129032258114,0.038691179923236695
2026-07-06,2026-07-07,,7735,7735.T,ＳＣＲＥＥＮホールディングス,電気機器,17500.0,17090.0,-0.023428571428571465,0.040298833753283095
2026-07-06,2026-07-07,,6284,6284.T,日精エー・エス・ビー機械,機械,10160.0,10140.0,-0.0019685039370078705,0.04118439692549451
2026-07-06,2026-07-07,,2802,2802.T,味の素,食料品,6048.0,5831.0,-0.03587962962962965,0.03978503301140505
2026-07-06,2026-07-07,,9616,9616.T,共立メンテナンス,サービス業,3145.0,3163.0,0.00572337042925275,0.041501806955389124
2026-07-06,2026-07-07,,4188,4188.T,三菱ケミカルグループ,化学,1199.5,1193.5,-0.005002084201750745,0.041059214329332606
