code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
6085,アーキテクツ・スタジオ・ジャパン,サービス業,グロース,6085.T,アーキテクツ・スタジオ・ジャパン(株),1,2,値上がり率・出来高,350,2026-08-25,2026-06-22,28,7,8.0,7.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-08-25,2026-06-15,49,48,1.0,0.0
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,情報・通信業,グロース,4170.T,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,2,1,値上がり率,249,2026-08-25,2026-06-25,6,2,1.0,-1.0
7425,初穂商事,卸売業,スタンダード,7425.T,初穂商事(株),2,1,出来高増加率,249,2026-08-25,2026-06-18,11,1,91.0,89.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,1,出来高,248,2026-08-25,2026-06-15,49,48,2.0,-1.0
593A,ティアフォー,情報・通信業,グロース,593A.T,(株)ティアフォー,3,2,値上がり率・出来高,348,2026-08-25,2026-08-06,6,4,18.0,15.0
7356,Ｒｅｔｔｙ,サービス業,グロース,7356.T,Ｒｅｔｔｙ(株),3,2,値上がり率・出来高増加率,348,2026-08-25,2026-07-15,5,1,115.0,112.0
323A,フライヤー,情報・通信業,グロース,323A.T,(株)フライヤー,4,2,値上がり率・出来高増加率,347,2026-08-25,2026-06-15,5,1,7.0,3.0
462A,ＦＵＮＤＩＮＮＯ,証券、商品先物取引業,グロース,462A.T,(株)ＦＵＮＤＩＮＮＯ,4,2,値上がり率・出来高,347,2026-08-25,2026-06-30,9,3,3.0,-1.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),4,1,出来高,247,2026-08-25,2026-06-15,49,48,3.0,-1.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,2,出来高・出来高増加率,346,2026-08-25,2026-06-15,49,48,84.0,79.0
5131,リンカーズ,情報・通信業,グロース,5131.T,リンカーズ(株),5,3,値上がり率・出来高・出来高増加率,446,2026-08-25,2026-06-23,7,2,121.0,116.0
9610,ウィルソン・ラーニング　ワールドワイド,サービス業,スタンダード,9610.T,ウィルソン・ラーニング　ワールドワイド(株),5,3,値上がり率・出来高・出来高増加率,446,2026-08-25,2026-06-15,8,1,126.0,121.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,6,2,値上がり率・出来高,345,2026-08-25,2026-06-15,49,48,6.0,0.0
475A,ギミック,サービス業,スタンダード,475A.T,(株)ギミック,6,1,値上がり率,245,2026-08-25,2026-06-24,3,1,57.0,51.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),7,1,出来高,244,2026-08-25,2026-06-15,49,48,7.0,0.0
3103,ユニチカ,繊維製品,スタンダード,3103.T,ユニチカ(株),8,2,値上がり率・出来高,343,2026-08-25,2026-06-17,19,14,35.0,27.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),8,1,出来高,243,2026-08-25,2026-06-15,49,48,5.0,-3.0
5721,エスクリプトエナジー,非鉄金属,スタンダード,5721.T,エスクリプトエナジー(株),9,2,値上がり率・出来高,342,2026-08-25,2026-06-18,11,1,37.0,28.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,9,2,値上がり率・出来高,342,2026-08-25,2026-06-15,49,48,8.0,-1.0
2349,エヌアイデイ,情報・通信業,スタンダード,2349.T,(株)エヌアイデイ,10,1,出来高増加率,241,2026-08-25,2026-06-15,9,1,74.0,64.0
5724,アサカ理研,非鉄金属,スタンダード,5724.T,(株)アサカ理研,10,1,値上がり率,241,2026-08-25,2026-07-03,5,2,20.0,10.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),10,1,出来高,241,2026-08-25,2026-06-15,49,48,9.0,-1.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,11,2,値上がり率・出来高,340,2026-08-25,2026-06-15,44,40,11.0,0.0
5801,古河電気工業,非鉄金属,プライム,5801.T,古河電気工業(株),11,2,値上がり率・出来高,340,2026-08-25,2026-06-19,44,40,18.0,7.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),13,1,出来高,238,2026-08-25,2026-06-15,49,48,17.0,4.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),14,1,出来高,237,2026-08-25,2026-06-15,48,31,13.0,-1.0
485A,パワーエックス,電気機器,グロース,485A.T,(株)パワーエックス,14,2,値上がり率・出来高,337,2026-08-25,2026-06-17,35,1,143.0,129.0
7794,イーディーピー,その他製品,グロース,7794.T,(株)イーディーピー,15,1,値上がり率,236,2026-08-25,2026-06-29,3,1,66.0,51.0
334A,ビジュアル・プロセッシング・ジャパン,情報・通信業,グロース,334A.T,(株)ビジュアル・プロセッシング・ジャパン,16,1,値上がり率,235,2026-08-25,2026-06-19,6,2,13.0,-3.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),16,1,出来高,235,2026-08-25,2026-06-15,49,48,14.0,-2.0
5985,サンコール,金属製品,スタンダード,5985.T,サンコール(株),17,1,値上がり率,234,2026-08-25,2026-06-15,18,2,139.0,122.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),17,1,出来高,234,2026-08-25,2026-06-15,49,48,10.0,-7.0
2334,イオレ,サービス業,グロース,2334.T,(株)イオレ,18,1,値上がり率,233,2026-08-25,2026-06-18,8,1,68.0,50.0
6045,レントラックス,サービス業,グロース,6045.T,(株)レントラックス,19,1,値上がり率,232,2026-08-25,2026-08-17,4,3,15.0,-4.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),19,1,出来高,232,2026-08-25,2026-06-15,49,48,12.0,-7.0
6834,精工技研,電気機器,スタンダード,6834.T,(株)精工技研,20,1,値上がり率,231,2026-08-25,2026-06-15,12,1,25.0,5.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,20,1,出来高,231,2026-08-25,2026-06-15,49,48,19.0,-1.0
543A,ＡＲＣＨＩＯＮ,輸送用機器,プライム,543A.T,ＡＲＣＨＩＯＮ(株),21,1,出来高,230,2026-08-25,2026-06-15,46,26,22.0,1.0
6524,湖北工業,電気機器,スタンダード,6524.T,湖北工業(株),21,1,値上がり率,230,2026-08-25,2026-06-19,9,1,84.0,63.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,22,1,出来高,229,2026-08-25,2026-06-15,49,48,25.0,3.0
4689,ＬＩＮＥヤフー,情報・通信業,プライム,4689.T,ＬＩＮＥヤフー(株),23,1,出来高,228,2026-08-25,2026-06-15,49,48,20.0,-3.0
6227,ＡＩメカテック,機械,スタンダード,6227.T,ＡＩメカテック(株),23,1,値上がり率,228,2026-08-25,2026-07-01,11,2,47.0,24.0
5125,ファインズ,情報・通信業,グロース,5125.T,(株)ファインズ,24,1,出来高増加率,227,2026-08-25,2026-06-26,2,1,102.0,78.0
6396,宇野澤組鐵工所,機械,スタンダード,6396.T,(株)宇野澤組鐵工所,24,1,値上がり率,227,2026-08-25,2026-06-26,7,1,25.0,1.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),24,1,出来高,227,2026-08-25,2026-06-15,49,48,23.0,-1.0
5802,住友電気工業,非鉄金属,プライム,5802.T,住友電気工業(株),25,1,出来高,226,2026-08-25,2026-06-15,49,48,34.0,9.0
6958,日本シイエムケイ,電気機器,プライム,6958.T,日本ＣＭＫ(株),25,1,値上がり率,226,2026-08-25,2026-07-09,4,1,46.0,21.0
2776,新都ホールディングス,卸売業,スタンダード,2776.T,新都ホールディングス(株),26,2,値上がり率・出来高増加率,325,2026-08-25,2026-06-17,2,1,111.0,85.0
6740,ジャパンディスプレイ,電気機器,プライム,6740.T,(株)ジャパンディスプレイ,26,2,出来高・出来高増加率,325,2026-08-25,2026-06-15,49,48,115.0,89.0
8025,ツカモトコーポレーション,卸売業,スタンダード,8025.T,(株)ツカモトコーポレーション,26,1,出来高増加率,225,2026-08-25,2026-06-30,3,1,104.0,78.0
288A,ラクサス・テクノロジーズ,サービス業,グロース,288A.T,ラクサス・テクノロジーズ(株),27,2,値上がり率・出来高増加率,324,2026-08-25,2026-06-17,5,1,120.0,93.0
6217,津田駒工業,機械,スタンダード,6217.T,津田駒工業(株),27,1,値上がり率,224,2026-08-25,2026-06-18,14,1,26.0,-1.0
7267,本田技研工業,輸送用機器,プライム,7267.T,ホンダ,27,1,出来高,224,2026-08-25,2026-06-15,49,48,32.0,5.0
7409,ＡｅｒｏＥｄｇｅ,輸送用機器,グロース,7409.T,ＡｅｒｏＥｄｇｅ(株),28,1,値上がり率,223,2026-08-25,2026-06-17,9,2,41.0,13.0
7532,パン・パシフィック・インターナショナルホールディングス,小売業,プライム,7532.T,(株)パン・パシフィック・インターナショナルホールディングス,28,1,出来高,223,2026-08-25,2026-06-15,49,48,26.0,-2.0
9687,ＫＳＫ,情報・通信業,スタンダード,9687.T,(株)ＫＳＫ,28,2,値上がり率・出来高増加率,323,2026-08-25,2026-07-13,4,1,82.0,54.0
4584,キッズウェル・バイオ,医薬品,グロース,4584.T,キッズウェル・バイオ(株),29,1,値上がり率,222,2026-08-25,2026-06-26,5,1,73.0,44.0
5016,ＪＸ金属,非鉄金属,プライム,5016.T,ＪＸ金属(株),29,1,出来高,222,2026-08-25,2026-06-15,49,48,16.0,-13.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,30,1,出来高,221,2026-08-25,2026-06-15,49,48,27.0,-3.0
9399,ビート・ホールディングス・リミテッド,情報・通信業,スタンダード,9399.T,ビート・ホールディングス・リミテッド,30,2,値上がり率・出来高,321,2026-08-25,2026-06-19,19,4,59.0,29.0
6327,北川精機,機械,スタンダード,6327.T,北川精機(株),31,1,値上がり率,220,2026-08-25,2026-06-15,16,1,28.0,-3.0
7079,ＷＤＢココ,サービス業,グロース,7079.T,ＷＤＢココ(株),31,1,出来高増加率,220,2026-08-25,2026-07-21,4,1,83.0,52.0
6627,テラプローブ,電気機器,スタンダード,6627.T,(株)テラプローブ,32,1,値上がり率,219,2026-08-25,2026-06-15,14,1,78.0,46.0
8001,伊藤忠商事,卸売業,プライム,8001.T,伊藤忠商事(株),32,1,出来高,219,2026-08-25,2026-06-15,49,48,33.0,1.0
2181,パーソルホールディングス,サービス業,プライム,2181.T,パーソルホールディングス(株),33,1,出来高,218,2026-08-25,2026-06-15,48,31,49.0,16.0
3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,34,1,出来高,217,2026-08-25,2026-06-15,49,48,37.0,3.0
6165,パンチ工業,機械,スタンダード,6165.T,パンチ工業(株),34,2,値上がり率・出来高増加率,317,2026-08-25,2026-08-25,1,1,,
7826,フルヤ金属,その他製品,プライム,7826.T,(株)フルヤ金属,35,1,値上がり率,216,2026-08-25,2026-06-22,9,1,49.0,14.0
9355,リンコーコーポレーション,倉庫・運輸関連業,スタンダード,9355.T,(株)リンコーコーポレーション,35,1,出来高増加率,216,2026-08-25,2026-06-22,6,1,127.0,92.0
7211,三菱自動車工業,輸送用機器,プライム,7211.T,三菱自動車(株),36,1,出来高,215,2026-08-25,2026-06-15,49,48,47.0,11.0
9082,大和自動車交通,陸運業,スタンダード,9082.T,大和自動車交通(株),36,1,値上がり率,215,2026-08-25,2026-07-10,8,1,140.0,104.0
2224,コモ,食料品,スタンダード,2224.T,(株)コモ,37,1,出来高増加率,214,2026-08-25,2026-07-28,2,1,65.0,28.0
4755,楽天グループ,サービス業,プライム,4755.T,楽天グループ(株),37,1,出来高,214,2026-08-25,2026-06-15,49,48,28.0,-9.0
5998,アドバネクス,金属製品,スタンダード,5998.T,(株)アドバネクス,37,1,値上がり率,214,2026-08-25,2026-06-18,7,2,9.0,-28.0
6337,テセック,機械,スタンダード,6337.T,(株)テセック,38,1,値上がり率,213,2026-08-25,2026-06-18,9,1,113.0,75.0
3083,スターシーズ,小売業,スタンダード,3083.T,スターシーズ(株),39,1,値上がり率,212,2026-08-25,2026-07-24,3,2,30.0,-9.0
5035,ＨＯＵＳＥＩ,情報・通信業,グロース,5035.T,ＨＯＵＳＥＩ(株),39,1,出来高増加率,212,2026-08-25,2026-06-29,5,1,66.0,27.0
6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,ルネサスエレクトロニクス(株),39,1,出来高,212,2026-08-25,2026-06-15,49,48,64.0,25.0
2962,テクニスコ,金属製品,スタンダード,2962.T,(株)テクニスコ,40,1,値上がり率,211,2026-08-25,2026-06-15,16,1,38.0,-2.0
8267,イオン,小売業,プライム,8267.T,イオン(株),40,1,出来高,211,2026-08-25,2026-06-15,49,48,36.0,-4.0
3315,日本コークス工業,石油・石炭製品,プライム,3315.T,日本コークス工業(株),41,1,出来高,210,2026-08-25,2026-06-17,37,12,38.0,-3.0
4062,イビデン,電気機器,プライム,4062.T,イビデン(株),41,2,値上がり率・出来高,310,2026-08-25,2026-06-15,49,48,70.0,29.0
219A,Ｈｅａｒｔｓｅｅｄ,医薬品,グロース,219A.T,Ｈｅａｒｔｓｅｅｄ(株),42,1,値上がり率,209,2026-08-25,2026-06-15,8,1,12.0,-30.0
6758,ソニーグループ,電気機器,プライム,6758.T,ソニーグループ(株),42,1,出来高,209,2026-08-25,2026-06-15,49,48,39.0,-3.0
7615,京都きもの友禅ホールディングス,小売業,スタンダード,7615.T,(株)京都きもの友禅ホールディングス,42,2,値上がり率・出来高増加率,309,2026-08-25,2026-08-25,1,1,,
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),43,1,値上がり率,208,2026-08-25,2026-06-18,14,1,89.0,46.0
4990,昭和化学工業,化学,スタンダード,4990.T,昭和化学工業(株),43,1,出来高増加率,208,2026-08-25,2026-06-17,7,1,53.0,10.0
