date,equity,daily_return,cash,market_value,active_positions,buy_value,sell_value,daily_turnover,drawdown,benchmark_equity,excess_equity
2026-06-16,0.9990793906839004,-0.0009206093160996076,0.8,0.1990793906839003,5,0.19980019980019983,0.0,0.19980019980019983,0.0,,
2026-06-17,1.0007573731066106,0.0016795286123973963,0.8,0.20075737310661063,5,0.0,0.0,0.0,0.0,,
2026-06-18,1.01224585134756,0.011479783761458862,0.5998485253786779,0.4123973259688821,9,0.19995152309822395,0.0,0.19980019980019986,0.0,,
2026-06-19,1.0104671957635274,-0.0017571379340945992,0.39739935510916596,0.6130678406543615,14,0.20224692334616587,0.0,0.19980019980019983,-0.0017571379340945992,,
2026-06-22,1.0360188081168666,0.02528692911602337,0.4062507517285034,0.6297680563883632,12,0.20189154760510042,0.21115599176380673,0.40876887552673186,0.0,,
2026-06-23,0.997513280529629,-0.037166822924023735,0.19904699010513002,0.7984662904244989,17,0.20699676485851484,0.0,0.19980019980019983,-0.037166822924023735,,
2026-06-24,0.9929271121519903,-0.0045976013223639756,0.21013528072526017,0.78279183142673,18,0.19884814196316686,0.21034562635161175,0.41021385509526,-0.04159354601216414,,
2026-06-25,1.0228967487266443,0.03018311838590071,0.21813366067216197,0.8047630880544823,18,0.19838703539500308,0.20679059297027014,0.40806381798470975,-0.012665850549638091,,
2026-06-26,1.008599311110133,-0.013977400587409705,0.21306424205766536,0.7955350690524676,20,0.20437497477055833,0.19970964077160386,0.3950394954771222,-0.026466215470135168,,
2026-06-29,1.0132790525306024,0.004639841975817349,0.20974050284157875,0.8035385496890235,20,0.20151834387814846,0.19859471772366363,0.396701700263329,-0.02194917255179707,,
2026-06-30,1.0154702791337868,0.002162510512491167,0.20376549043995168,0.8117047886938351,20,0.2024533571489715,0.19687767578027368,0.3940977877041279,-0.01983412735568968,,
2026-07-01,1.0276620516363568,0.01200603577779713,0.1996082321048993,0.8280538195314576,20,0.20289116466209528,0.19913593342513014,0.3959023777930372,-0.00806622082054631,,
2026-07-02,1.010341533446556,-0.016854293843215462,0.20042572686339674,0.8099158065831592,19,0.19940882328161771,0.20062635321661335,0.38926724584336936,-0.024784564207848025,,
2026-07-03,1.032912879392564,0.022340312853427635,0.20744129037535225,0.8254715890172116,18,0.2002255013620347,0.20764893931466688,0.40369956809092905,-0.0029979462727595108,,
2026-07-06,1.0332185828515863,0.00029596248156193994,0.2122994626987496,0.8209191201528367,17,0.20637619967883397,0.21165240060251267,0.4047084789253293,-0.0027028710708160153,,
2026-07-07,1.003543639941514,-0.028720876107524274,0.2039171991946038,0.7996264407469104,17,0.2064372792910263,0.1984599129791506,0.39187951028977686,-0.031346118353180796,,
2026-07-08,0.9931217099342929,-0.010385128849831116,0.19548842934737076,0.7976332805869222,17,0.20050821976853428,0.19247243057164146,0.39159298579489615,-0.04140571372497204,,
2026-07-09,0.9917507227399258,-0.0013804825538028531,0.20037363969998703,0.7913770830399388,18,0.19529313621115962,0.20057421391390093,0.3986090991317187,-0.0427290364133498,,
2026-07-10,0.9898905445431856,-0.0018756509615652783,0.19935495158286617,0.7905355929603194,19,0.19815199255542976,0.1975289854162806,0.39897221035398506,-0.0445245426166796,,
2026-07-13,0.9734072223966629,-0.01665166137548013,0.19845940809503507,0.7749478143016278,19,0.1977803285800571,0.19727984526607206,0.39909480500032596,-0.06043479638560856,,
2026-07-14,0.9784073115008077,0.005136687903171566,0.20143600832021277,0.7769713031805949,19,0.19448695752181078,0.1978559006051154,0.40306137975936107,-0.055608543169961555,,
2026-07-15,0.9881940538569951,0.01000272814925629,0.19892259696409612,0.789271456892899,19,0.1954859763238377,0.1933614123564013,0.3974289481583847,-0.046162052160810485,,
2026-07-16,0.9711597421868401,-0.017237820450010655,0.19098612671484086,0.7801736154719993,18,0.19744136940199702,0.18989223275489867,0.39196107348056164,-0.06260413944406906,,
2026-07-17,0.9327148696218225,-0.03958655913644871,0.18770320917451602,0.7450116604473065,18,0.1907953313834574,0.18789110027479078,0.3899321761480031,-0.09971241611222859,,
2026-07-21,0.9425506818289079,0.010545357994639293,0.18582377540285258,0.7567269064260553,19,0.18635661730705746,0.18484838854124233,0.3979833686995986,-0.09021856124200323,,
2026-07-22,0.9329232006300964,-0.010214284902038906,0.18398982669453323,0.7489333739355631,19,0.185638137265587,0.1841740006952285,0.39235252288316086,-0.09951132805606433,,
2026-07-23,0.9414311148061528,0.009119629751205949,0.19726888915125182,0.744162225654901,20,0.1838060206738594,0.19746635550675856,0.4086857052360865,-0.09129920477278053,,
2026-07-24,0.9380349459810786,-0.003607453345934375,0.19905704816530917,0.7389778978157695,20,0.18809812483639418,0.19026464662190984,0.401901706357147,-0.09457730049697621,,
2026-07-27,0.9565919006625756,0.019782796750805964,0.2011362787220357,0.75545562194054,20,0.18741956962658915,0.18987609584879106,0.4022191999262581,-0.07666550725914179,,
2026-07-28,0.9388388412387741,-0.018558655380110256,0.19538116669531802,0.7434576745434561,20,0.19112725287963553,0.18574901712292027,0.39397811098078034,-0.09380135391048827,,
2026-07-29,0.9487461311746443,0.010552705640936022,0.18713640684558686,0.7616097243290575,20,0.18758018805969515,0.1797027111091328,0.3912097401980168,-0.08423850634609098,,
2026-07-30,0.9340317929589259,-0.01550924713389934,0.18236748580673684,0.751664307152189,20,0.18694945738819868,0.1825500358425794,0.3894608695513731,-0.09844127766687827,,
2026-07-31,0.9142820933031348,-0.02114456895864958,0.18774964368545388,0.7265324496176809,20,0.1821853005062306,0.1879375812667206,0.3962636867000387,-0.1175043482415229,,
2026-08-03,0.909068725854871,-0.005702143229589951,0.187944264476559,0.721124461378312,20,0.18267374491571126,0.1832342737254575,0.40021348041413524,-0.12253646484734015,,
2026-08-04,0.8964556167839447,-0.013874758543767074,0.18633804315977773,0.7101175736241669,20,0.1816321130579163,0.18038791176595892,0.3982317447819343,-0.13471105952854356,,
2026-08-05,0.8963695798043707,-9.597461152921483e-05,0.18285715169440833,0.7135124281099624,19,0.1791120113454435,0.17598621810952908,0.3961135641370576,-0.1347941052984658,,
2026-08-06,0.9121746375943718,0.017632300499812237,0.18389560420552759,0.7282790333888443,19,0.1790948211397344,0.18049286133332665,0.40116006898799456,-0.11953853496887945,,
2026-08-07,0.9194630083853379,0.007990104625346106,0.18467630306046046,0.7347867053248774,19,0.18225267484403032,0.18339902539920644,0.40085712228038917,-0.1125035557446954,,
2026-08-10,0.9193212504900333,-0.00015417465848188705,0.18274824859065983,0.7365730018993735,19,0.18370889278428335,0.1821466939011681,0.39790136563289014,-0.11264038520589237,,
2026-08-12,0.9027313332127315,-0.01804583247527325,0.18595737948478638,0.7167739537279451,20,0.1825656829077521,0.18614352300779416,0.4010667715110579,-0.1286535281597898,,
2026-08-13,0.9007064300693302,-0.0022430850341650377,0.18795253687399982,0.7127538931953303,20,0.18036590074180453,0.18272414817993973,0.4022127465428088,-0.13060803239034702,,
2026-08-14,0.9127567674686412,0.013378762487999074,0.192684798477443,0.7200719689911982,20,0.17996132468917686,0.1850586062235327,0.40525960371417896,-0.11897664374672345,,
2026-08-17,0.8892831696588059,-0.02571725419788984,0.1834975435836119,0.705785626075194,20,0.18236898450921904,0.17353763623613327,0.38992493228222475,-0.14163414535376695,,
2026-08-18,0.8879370750444794,-0.0015136850221094678,0.17854581107390918,0.7093912639705702,20,0.17767895497678438,0.1730779794014599,0.3944265970003911,-0.14293344089143512,,
2026-08-19,0.8654587011262778,-0.025315278019082177,0.1750610499685921,0.6903976511576857,20,0.177410005003892,0.17427693083441317,0.39607191288942195,-0.16463031911612658,,
2026-08-20,0.8839820333614775,0.02140290716482962,0.17874522531293513,0.7052368080485424,20,0.1729188214038517,0.1769528684380366,0.40426156601878,-0.14675097938785575,,
2026-08-21,0.8888349684694585,0.005489857174502788,0.178857492619151,0.7099774758503076,20,0.1766197868854101,0.1770857597382496,0.4001275289257181,-0.14206676413041075,,
2026-08-24,0.886202403976132,-0.0029618147200707323,0.1808477889023648,0.7053546150737673,19,0.17758940428960213,0.17993722720430985,0.40224186061171713,-0.14460780341724722,,
2026-08-25,0.8824272912561796,-0.004259876415381614,0.1781165831428403,0.7043107081133393,18,0.1770634173778486,0.17468395899469658,0.396915394039056,-0.1482516684613716,,
2026-08-26,0.8709086490300556,-0.013053361268696273,0.1767486905745409,0.6941599584555147,18,0.17630914910213377,0.175292858541478,0.3984487006777506,-0.15936984714295455,,
2026-08-27,0.8726771288249356,0.0020306145734683145,0.18103545580259695,0.6916416730223387,17,0.17400772208392723,0.1786471421762434,0.404927502618016,-0.1576628513036662,,
2026-08-28,0.8830802037643702,0.0119208749671742,0.17685003063344962,0.7062301731309206,17,0.17436106470028687,0.17052052111695676,0.395199523885344,-0.1476214554738512,,
2026-08-31,0.8777981658141217,-0.005981379638828277,0.17488491815760057,0.7029132476565212,17,0.17643960115172233,0.17482575403105607,0.39777287916252,-0.15271985514465392,,
2026-09-01,0.8808127636515145,0.0034342721992326464,0.35277642295967226,0.5280363406918422,12,0.0,0.17806957437644813,0.20285936028505586,-0.14981006449821554,,
