start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-07-02,13,5,10.0,0.007308499697649351,,,0.15160573275343725,0.2669135107246788,0.6628550350629591,-0.04297942458209136,0.3074351699405533,4.033713061870716
