code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
2321,ソフトフロントホールディングス,情報・通信業,グロース,2321.T,(株)ソフトフロントホールディングス,1,3,値上がり率・出来高・出来高増加率,450,2026-09-09,2026-07-02,7,1,99.0,98.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-09-09,2026-06-15,59,7,1.0,0.0
7709,クボテック,精密機器,スタンダード,7709.T,クボテック(株),2,2,値上がり率・出来高増加率,349,2026-09-09,2026-06-26,10,1,17.0,15.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-09-09,2026-06-15,59,7,3.0,1.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,2,値上がり率・出来高,348,2026-09-09,2026-06-15,59,7,4.0,1.0
8254,さいか屋,小売業,スタンダード,8254.T,(株)さいか屋,3,2,値上がり率・出来高増加率,348,2026-09-09,2026-06-19,10,1,131.0,128.0
8746,ｕｎｂａｎｋｅｄ,証券、商品先物取引業,スタンダード,8746.T,ｕｎｂａｎｋｅｄ(株),4,3,値上がり率・出来高・出来高増加率,447,2026-09-09,2026-06-26,13,1,3.0,-1.0
9327,イー・ロジット,倉庫・運輸関連業,スタンダード,9327.T,(株)イー・ロジット,4,1,出来高増加率,247,2026-09-09,2026-06-26,6,1,113.0,109.0
4370,モビルス,情報・通信業,グロース,4370.T,モビルス(株),5,2,値上がり率・出来高増加率,346,2026-09-09,2026-06-18,9,1,4.0,-1.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),5,2,値上がり率・出来高,346,2026-09-09,2026-06-15,59,7,5.0,0.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),6,1,出来高,245,2026-09-09,2026-06-15,59,7,6.0,0.0
7475,アルビス,小売業,プライム,7475.T,アルビス(株),6,1,値上がり率,245,2026-09-09,2026-09-09,1,1,,
485A,パワーエックス,電気機器,グロース,485A.T,(株)パワーエックス,7,3,値上がり率・出来高・出来高増加率,444,2026-09-09,2026-06-17,45,7,119.0,112.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),7,1,出来高,244,2026-09-09,2026-06-15,59,7,9.0,2.0
5287,イトーヨーギョー,ガラス・土石製品,スタンダード,5287.T,(株)イトーヨーギョー,8,2,値上がり率・出来高増加率,343,2026-09-09,2026-06-22,7,1,110.0,102.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),8,1,出来高,243,2026-09-09,2026-06-15,59,7,10.0,2.0
4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),9,2,値上がり率・出来高,342,2026-09-09,2026-07-22,20,7,19.0,10.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,9,2,値上がり率・出来高,342,2026-09-09,2026-06-15,59,7,15.0,6.0
7273,イクヨ,輸送用機器,スタンダード,7273.T,(株)イクヨ,9,2,値上がり率・出来高増加率,342,2026-09-09,2026-07-14,5,1,138.0,129.0
338A,ＺｅｎｍｕＴｅｃｈ,情報・通信業,グロース,338A.T,(株)ＺｅｎｍｕＴｅｃｈ,10,1,値上がり率,241,2026-09-09,2026-06-18,12,1,45.0,35.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,10,2,値上がり率・出来高,341,2026-09-09,2026-06-15,54,7,11.0,1.0
5801,古河電気工業,非鉄金属,プライム,5801.T,古河電気工業(株),11,2,値上がり率・出来高,340,2026-09-09,2026-06-19,54,7,29.0,18.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),11,2,値上がり率・出来高,340,2026-09-09,2026-06-15,59,7,18.0,7.0
4203,住友ベークライト,化学,プライム,4203.T,住友ベークライト(株),12,1,値上がり率,239,2026-09-09,2026-06-18,5,1,19.0,7.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),12,1,出来高,239,2026-09-09,2026-06-15,59,7,8.0,-4.0
1844,大盛工業,建設業,スタンダード,1844.T,(株)大盛工業,13,1,出来高増加率,238,2026-09-09,2026-06-26,2,1,54.0,41.0
4316,ビーマップ,情報・通信業,グロース,4316.T,(株)ビーマップ,13,1,値上がり率,238,2026-09-09,2026-06-15,8,1,7.0,-6.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),14,1,出来高,237,2026-09-09,2026-06-15,59,7,12.0,-2.0
5892,ｙｕｔｏｒｉ,小売業,グロース,5892.T,(株)ｙｕｔｏｒｉ,14,1,値上がり率,237,2026-09-09,2026-06-17,5,1,66.0,52.0
7602,レダックス,卸売業,スタンダード,7602.T,(株)レダックス,14,2,値上がり率・出来高増加率,337,2026-09-09,2026-06-19,10,1,89.0,75.0
3241,ウィル,不動産業,スタンダード,3241.T,(株)ウィル,15,1,出来高増加率,236,2026-09-09,2026-06-22,7,1,109.0,94.0
4664,アール・エス・シー,サービス業,スタンダード,4664.T,ＲＳＣ,15,1,値上がり率,236,2026-09-09,2026-06-17,13,1,94.0,79.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,15,1,出来高,236,2026-09-09,2026-06-15,59,7,16.0,1.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),16,1,出来高,235,2026-09-09,2026-06-15,58,7,13.0,-3.0
3856,Ａｂａｌａｎｃｅ,電気機器,スタンダード,3856.T,Ａｂａｌａｎｃｅ(株),16,1,値上がり率,235,2026-09-09,2026-07-10,15,3,6.0,-10.0
8995,誠建設工業,不動産業,スタンダード,8995.T,(株)誠建設工業,16,1,出来高増加率,235,2026-09-09,2026-07-13,19,2,2.0,-14.0
5301,東海カーボン,ガラス・土石製品,プライム,5301.T,東海カーボン(株),17,2,値上がり率・出来高,334,2026-09-09,2026-08-06,4,1,46.0,29.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),17,1,出来高,234,2026-09-09,2026-06-15,59,7,21.0,4.0
7601,ポプラ,小売業,スタンダード,7601.T,(株)ポプラ,17,1,出来高増加率,234,2026-09-09,2026-06-15,6,1,102.0,85.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,18,1,出来高,233,2026-09-09,2026-06-15,59,7,14.0,-4.0
4760,アルファ,サービス業,スタンダード,4760.T,(株)アルファ,18,1,出来高増加率,233,2026-09-09,2026-07-09,5,1,114.0,96.0
6779,日本電波工業,電気機器,プライム,6779.T,日本電波工業(株),18,2,値上がり率・出来高増加率,333,2026-09-09,2026-06-17,13,1,111.0,93.0
4461,第一工業製薬,化学,プライム,4461.T,第一工業製薬(株),19,1,値上がり率,232,2026-09-09,2026-06-15,12,1,126.0,107.0
6203,豊和工業,機械,スタンダード,6203.T,豊和工業(株),19,1,出来高,232,2026-09-09,2026-09-02,4,3,9.0,-10.0
3577,東海染工,繊維製品,スタンダード,3577.T,東海染工(株),20,1,出来高増加率,231,2026-09-09,2026-06-15,8,1,111.0,91.0
6524,湖北工業,電気機器,スタンダード,6524.T,湖北工業(株),20,1,値上がり率,231,2026-09-09,2026-06-19,11,1,147.0,127.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),20,1,出来高,231,2026-09-09,2026-06-15,59,7,19.0,-1.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,21,1,出来高,230,2026-09-09,2026-06-15,59,7,30.0,9.0
9083,神姫バス,陸運業,スタンダード,9083.T,神姫バス(株),21,1,出来高増加率,230,2026-09-09,2026-06-22,8,1,88.0,67.0
2962,テクニスコ,金属製品,スタンダード,2962.T,(株)テクニスコ,22,1,値上がり率,229,2026-09-09,2026-06-15,20,1,103.0,81.0
5802,住友電気工業,非鉄金属,プライム,5802.T,住友電気工業(株),22,2,値上がり率・出来高,329,2026-09-09,2026-06-15,59,7,28.0,6.0
7490,日新商事,卸売業,スタンダード,7490.T,日新商事(株),22,1,出来高増加率,229,2026-09-09,2026-07-13,6,1,109.0,87.0
5016,ＪＸ金属,非鉄金属,プライム,5016.T,ＪＸ金属(株),23,2,値上がり率・出来高,328,2026-09-09,2026-06-15,59,7,20.0,-3.0
7682,浜木綿,小売業,スタンダード,7682.T,(株)浜木綿,23,1,出来高増加率,228,2026-09-09,2026-08-28,2,1,117.0,94.0
7826,フルヤ金属,その他製品,プライム,7826.T,(株)フルヤ金属,23,1,値上がり率,228,2026-09-09,2026-06-22,12,1,32.0,9.0
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,医薬品,グロース,4598.T,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ(株),24,2,出来高・出来高増加率,327,2026-09-09,2026-06-26,8,2,37.0,13.0
5805,ＳＷＣＣ,非鉄金属,プライム,5805.T,ＳＷＣＣ(株),24,1,値上がり率,227,2026-09-09,2026-06-22,6,1,66.0,42.0
5019,出光興産,石油・石炭製品,プライム,5019.T,出光興産(株),25,2,値上がり率・出来高,326,2026-09-09,2026-06-17,37,7,88.0,63.0
7486,サンリン,卸売業,スタンダード,7486.T,サンリン(株),25,1,出来高増加率,226,2026-09-09,2026-07-03,9,1,109.0,84.0
7694,いつも,小売業,グロース,7694.T,(株)いつも,26,1,値上がり率,225,2026-09-09,2026-06-17,10,1,58.0,32.0
8001,伊藤忠商事,卸売業,プライム,8001.T,伊藤忠商事(株),26,1,出来高,225,2026-09-09,2026-06-15,59,7,26.0,0.0
8917,ファースト住建,不動産業,スタンダード,8917.T,ファースト住建(株),26,1,出来高増加率,225,2026-09-09,2026-08-07,2,1,146.0,120.0
1783,ｆａｎｔａｓｉｓｔａ,不動産業,スタンダード,1783.T,(株)ｆａｎｔａｓｉｓｔａ,27,2,値上がり率・出来高,324,2026-09-09,2026-07-16,6,4,4.0,-23.0
6647,森尾電機,電気機器,スタンダード,6647.T,森尾電機(株),27,2,値上がり率・出来高増加率,324,2026-09-09,2026-07-09,7,1,6.0,-21.0
7532,パン・パシフィック・インターナショナルホールディングス,小売業,プライム,7532.T,(株)パン・パシフィック・インターナショナルホールディングス,27,1,出来高,224,2026-09-09,2026-06-15,59,7,33.0,6.0
6360,東京自働機械製作所,機械,スタンダード,6360.T,(株)東京自働機械製作所,28,1,出来高増加率,223,2026-09-09,2026-06-17,8,1,73.0,45.0
6951,日本電子,電気機器,プライム,6951.T,日本電子(株),28,1,値上がり率,223,2026-09-09,2026-07-01,7,1,81.0,53.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,28,1,出来高,223,2026-09-09,2026-06-15,59,7,23.0,-5.0
6834,精工技研,電気機器,スタンダード,6834.T,(株)精工技研,29,1,値上がり率,222,2026-09-09,2026-06-15,15,1,15.0,-14.0
7013,ＩＨＩ,機械,プライム,7013.T,(株)ＩＨＩ,29,2,値上がり率・出来高,322,2026-09-09,2026-06-15,59,7,51.0,22.0
593A,ティアフォー,情報・通信業,グロース,593A.T,(株)ティアフォー,30,1,出来高,221,2026-09-09,2026-08-06,16,7,7.0,-23.0
3280,エストラスト,不動産業,スタンダード,3280.T,(株)エストラスト,31,1,出来高増加率,220,2026-09-09,2026-06-18,7,1,25.0,-6.0
4755,楽天グループ,サービス業,プライム,4755.T,楽天グループ(株),31,1,出来高,220,2026-09-09,2026-06-15,59,7,39.0,8.0
6027,弁護士ドットコム,サービス業,プライム,6027.T,弁護士ドットコム(株),31,1,値上がり率,220,2026-09-09,2026-06-19,14,1,138.0,107.0
2330,フォーサイド,情報・通信業,スタンダード,2330.T,(株)フォーサイド,32,1,出来高,219,2026-09-09,2026-06-26,9,3,5.0,-27.0
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,電気機器,スタンダード,6777.T,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株),32,1,値上がり率,219,2026-09-09,2026-06-15,13,1,65.0,33.0
4667,アイサンテクノロジー,情報・通信業,スタンダード,4667.T,アイサンテクノロジー(株),33,1,値上がり率,218,2026-09-09,2026-07-03,11,3,15.0,-18.0
6758,ソニーグループ,電気機器,プライム,6758.T,ソニーグループ(株),33,1,出来高,218,2026-09-09,2026-06-15,59,7,27.0,-6.0
