liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-09-09,57000.0,-0.007141612959414734,0.11764705882352944,0.14297172648887102,-0.37300626993730057,1.5204510280787087,53320.0,64980.0,0.0690172543135783,-0.1228070175438597,-0.47562097516099355,1.0046612690822463,30759700.0,36678665.0,0.8386264876325242,1943522858800.0,303,True,jpx_liquidity,JPX流動性
2,6857,アドバンテスト,電気機器,プライム,6857.T,2026-09-09,32840.0,-0.028402366863905293,0.009219422249538978,-0.04949348769898698,0.11624745071380005,0.362249329167909,34668.0,31903.416666666668,-0.05272874120226145,0.029356834821766764,-0.1307570142932769,0.4598213347912619,10285000.0,8290500.0,1.240576563536578,292346102550.0,303,True,jpx_liquidity,JPX流動性
3,5803,フジクラ,非鉄金属,プライム,5803.T,2026-09-09,5493.0,0.08066102695258714,0.07917485265225932,-0.0529310344827586,0.2639208467556373,0.29199380926983287,5376.0,5171.333333333333,0.021763392857142794,0.06220188217094247,-0.3007001909611712,0.6882194074032942,50372600.0,53384005.0,0.9435897512747498,283531760070.0,303,True,jpx_liquidity,JPX流動性
4,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-09-09,6810.0,0.03874313605857238,0.3830219333874898,0.23369565217391308,-0.046084885838352685,0.8895830200259316,5502.25,5822.0,0.23767549638784136,0.16970113363105455,-0.2110750695088045,0.7963611051038332,104883900.0,42374875.0,2.4751435844943495,266038291215.0,303,True,jpx_liquidity,JPX流動性
5,6976,太陽誘電,電気機器,プライム,6976.T,2026-09-09,8972.0,-0.008180411231483498,0.0128697222849401,-0.12596200681928882,-0.5347679543686803,1.2802804418949778,9545.9,12799.783333333333,-0.06012005154045186,-0.2990506349716857,-0.6039726329728536,0.682659001861126,30177300.0,26036265.0,1.15904873452471,248179764180.0,303,True,jpx_liquidity,JPX流動性
6,6981,村田製作所,電気機器,プライム,6981.T,2026-09-09,7128.0,0.01495087569414788,0.03005780346820819,-0.05439108516847968,-0.2914512922465209,0.994800424563898,7365.55,8605.183333333332,-0.03225149513614056,-0.17166204090170456,-0.41812244897959183,0.6791452317818522,19674600.0,22685745.0,0.8672670877681117,166794370425.0,303,True,jpx_liquidity,JPX流動性
7,4062,イビデン,電気機器,プライム,4062.T,2026-09-09,21420.0,0.02931283037001431,0.060133630289532336,0.0458984375,-0.058461538461538454,1.6333202031973584,20413.0,20290.416666666668,0.04933130847989031,0.05567078054089558,-0.18940397350993377,0.6151019088127834,11597200.0,7630000.0,1.5199475753604195,160267778775.0,303,True,jpx_liquidity,JPX流動性
8,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-09-09,53700.0,-0.005555555555555536,0.011109019017134347,-0.07779495105615664,-0.2619571192963167,0.38447389548849564,55551.0,63168.666666666664,-0.03332073230004862,-0.1498949901322385,-0.3185279187817259,0.3714103525638132,3545400.0,2802180.0,1.265229214397362,158020090750.0,303,False,jpx_liquidity,JPX流動性
9,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-09-09,3601.0,-0.015043763676148791,-0.0225298588490771,-0.001386577925679422,0.11073411474398509,0.3932946666414767,3629.55,3519.5666666666666,-0.007865988896695209,0.023137318041046795,-0.0521189786785996,0.25448886716483593,33199200.0,36599950.0,0.9070832063978229,132122515250.0,303,True,jpx_liquidity,JPX流動性
10,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-09-09,4129.0,0.12629569012547726,0.10047974413646066,-0.022027475130270036,-0.9060950648169206,-0.8586205625904458,3926.5,3929.8166666666666,0.05157264739589973,0.05068514646569611,-0.9313435317592285,0.9324809429252506,37135100.0,26745070.0,1.3884839336745052,106068778590.0,303,True,jpx_liquidity,JPX流動性
11,6920,レーザーテック,電気機器,プライム,6920.T,2026-09-09,35280.0,0.010598682325981157,0.09057187017001556,-0.09492047203694198,-0.26956521739130435,-0.06666666666666665,35310.0,42061.5341796875,-0.000849617672047609,-0.16122888315763007,-0.3839006134812807,0.47807266682279304,6177900.0,2657875.0,2.3243756760570005,98480848750.0,303,True,jpx_liquidity,JPX流動性
12,6146,ディスコ,機械,プライム,6146.T,2026-09-09,53590.0,-0.005566895527927218,-0.02863875294544138,-0.14882465057179162,-0.37137829912023457,-0.2291963978703656,59293.5,67084.5,-0.09619098214812749,-0.20115675006894285,-0.39432640144665465,0.42511059577242943,1491800.0,1329130.0,1.1223883292078276,78531595550.0,303,False,jpx_liquidity,JPX流動性
13,7974,任天堂,その他製品,プライム,7974.T,2026-09-09,8401.0,-0.0398857142857143,-0.04761364924611722,-0.010249764373232773,0.1815752461322082,-0.15192820797447093,8777.0,7772.25,-0.042839238919904266,0.08089678021165048,-0.13119735689857737,0.379403370787439,9694900.0,8990105.0,1.078396748425074,75589540720.0,303,True,jpx_liquidity,JPX流動性
14,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-09-09,6801.0,-0.018331408775981495,-0.024386745086788175,-0.008166836809100242,0.04325816843074093,0.3592486586780521,6848.1,6768.416666666667,-0.006877820125290257,0.004814025929254617,-0.05724979207097314,0.23547142255298903,9967300.0,10965615.0,0.9089595066031408,74475203750.0,303,True,jpx_liquidity,JPX流動性
15,8411,みずほフィナンシャルグループ,銀行業,プライム,8411.T,2026-09-09,8476.0,-0.014303988835911108,-0.02226323682085596,-0.003058103975535187,0.08764275631977414,0.406635009336187,8474.7,8273.516666666666,0.00015339776039269282,0.02447367201774342,-0.034074074074074034,0.2609346406976576,7666300.0,8479010.0,0.9041503666111963,71520298665.0,303,True,jpx_liquidity,JPX流動性
16,7203,トヨタ自動車,輸送用機器,プライム,7203.T,2026-09-09,2971.0,0.0008421761832575481,-0.05170762847111399,-0.009501583597266161,0.023600344530577022,-0.09669329848734998,3070.725,2944.7,-0.03247604393099346,0.008931300302237988,-0.12411556603773588,0.30724776402635046,24802100.0,22980140.0,1.0792841122813004,70837922287.5,303,True,jpx_liquidity,JPX流動性
17,9983,ファーストリテイリング,小売業,プライム,9983.T,2026-09-09,66860.0,-0.02720791502982689,-0.05028409090909092,-0.14336963484945553,-0.17538233843117912,0.03338485316846995,72197.891796875,78172.63059895833,-0.07393417818754155,-0.14471344398008623,-0.23936291240045504,0.23239227260842793,1432200.0,937815.0,1.5271668719310312,69222431700.0,303,False,jpx_liquidity,JPX流動性
18,6098,リクルートホールディングス,サービス業,プライム,6098.T,2026-09-09,15305.0,-0.02453792224346718,-0.06420055029043104,-0.08133253301320531,0.42770522388059695,1.3829686299046422,16517.25,13680.416666666666,-0.0733929679577412,0.11875247464441263,-0.1597584408454571,0.43375626247985505,5789500.0,4301745.0,1.345849184458865,68614697725.0,303,True,jpx_liquidity,JPX流動性
19,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,2026-09-09,8675.0,-0.01218401275335912,0.04179176173892163,0.0020792422317199577,-0.1288411327575818,0.6178750128172228,8612.8,9119.016666666666,0.007221809399962975,-0.04869128798609501,-0.27708333333333335,0.5233067598851634,11131700.0,7641420.0,1.4567580371187554,67951783630.0,303,True,jpx_liquidity,JPX流動性
20,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-09-09,3909.0,0.04911433172302737,0.06803278688524594,0.002307692307692344,0.03797132235793943,-0.017288525800584265,3752.05,3963.233333333333,0.041830466011913536,-0.013684113139944554,-0.3166083916083916,0.5183551399368939,21408400.0,17531520.0,1.2211376994122587,66826923910.0,303,True,jpx_liquidity,JPX流動性
21,7011,三菱重工業,機械,プライム,7011.T,2026-09-09,3813.0,0.028317152103559895,0.023899033297529515,-0.06863702979970687,0.04208800218638964,-0.2020323434947443,3975.6,3887.7166666666667,-0.04089948686990641,-0.019218650193129627,-0.2352278679013714,0.3941421707067872,14782100.0,15377500.0,0.9612810925052837,61351880980.0,303,True,jpx_liquidity,JPX流動性
22,6758,ソニーグループ,電気機器,プライム,6758.T,2026-09-09,3625.0,-0.007936507936507908,-0.07525510204081631,-0.03641679957469435,0.0918674698795181,0.07540650771586788,3827.0,3569.366666666667,-0.05278285863600729,0.015586331842250223,-0.10405338606030645,0.3498458052008173,16409500.0,14542040.0,1.1284180211304604,55765672120.0,303,True,jpx_liquidity,JPX流動性
23,6501,日立製作所,電気機器,プライム,6501.T,2026-09-09,5173.0,-0.0026990553306343035,-0.030365510777881966,-0.0874933850767331,0.09204137639856458,0.08391395684869396,5392.75,5067.933333333333,-0.04074915395670109,0.0207316591904656,-0.10299982659961848,0.32682886655673077,8454600.0,9822085.0,0.8607744689645834,52221062145.0,303,True,jpx_liquidity,JPX流動性
24,5706,三井金属,非鉄金属,プライム,5706.T,2026-09-09,26200.0,0.051997590845211716,-0.005315110098709219,-0.096551724137931,-0.4137390915193555,-0.16702356165111698,28051.75,33853.333333333336,-0.0660119243897439,-0.2260732571878693,-0.5227686703096539,0.6198969227049725,1773400.0,1616455.0,1.0970920935009016,44169085400.0,303,True,jpx_liquidity,JPX流動性
25,5802,住友電気工業,非鉄金属,プライム,5802.T,2026-09-09,2189.5,0.0572187349106712,0.015773602412433307,-0.035462555066079315,-0.8101040763226366,-0.7818929708878098,2225.05,2453.383333333333,-0.01597716905238089,-0.10755894920619824,-0.8432151808091658,0.5343184316133468,22688500.0,19053145.0,1.1908007838076076,42177291025.0,303,True,jpx_liquidity,JPX流動性
26,3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,2026-09-09,3122.0,0.012650016217969462,0.0,-0.14395393474088292,-0.27479674796747966,0.931930693069307,3448.8,3858.4007080078127,-0.09475759684527951,-0.1908564619738613,-0.41172036932353495,0.586974918945067,9905900.0,12235455.0,0.8096061813802593,41979666010.0,303,True,jpx_liquidity,JPX流動性
27,6861,キーエンス,電気機器,プライム,6861.T,2026-09-09,76280.0,-0.0062532569046378494,-0.02230197385285826,-0.12522935779816513,0.008327825512227438,0.28559193729463384,81338.0,79071.16666666667,-0.06218495660085077,-0.03529942435822586,-0.1298197581565138,0.32105752734123055,513400.0,519165.0,0.988895630483565,41600008700.0,303,False,jpx_liquidity,JPX流動性
28,8766,東京海上ホールディングス,保険業,プライム,8766.T,2026-09-09,7701.0,-0.021598272138228958,-0.009517684887459854,-0.006450780544445922,0.05478701547733178,0.32600065174907855,7608.6,7630.533333333334,0.012144152669347763,0.00923482849604218,-0.08244966043131186,0.22545184158907866,5567200.0,5168980.0,1.0770403445167132,40042597220.0,303,True,jpx_liquidity,JPX流動性
29,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,2026-09-09,3315.0,0.019372693726937174,0.03238866396761142,-0.12900683131897006,-0.26136363636363635,0.33966457870276834,3451.15,4015.2,-0.03945061790997206,-0.1743873281530185,-0.35291821198516493,0.43231671306567165,9182900.0,10863905.0,0.8452669643189995,37511481685.0,303,True,jpx_liquidity,JPX流動性
