code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,情報・通信業,グロース,4170.T,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,1,3,値上がり率・出来高・出来高増加率,450,2026-08-24,2026-06-25,5,1,89.0,88.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,2,値上がり率・出来高,350,2026-08-24,2026-06-15,48,47,2.0,1.0
3639,ボルテージ,情報・通信業,スタンダード,3639.T,(株)ボルテージ,2,1,出来高増加率,249,2026-08-24,2026-06-29,6,1,145.0,143.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),2,1,出来高,249,2026-08-24,2026-06-15,48,47,3.0,1.0
9444,トーシンホールディングス,情報・通信業,スタンダード,9444.T,(株)トーシンホールディングス,2,2,値上がり率・出来高増加率,349,2026-08-24,2026-06-22,8,1,71.0,69.0
462A,ＦＵＮＤＩＮＮＯ,証券、商品先物取引業,グロース,462A.T,(株)ＦＵＮＤＩＮＮＯ,3,3,値上がり率・出来高・出来高増加率,448,2026-08-24,2026-06-30,8,2,77.0,74.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-08-24,2026-06-15,48,47,1.0,-2.0
4199,ワンダープラネット,情報・通信業,グロース,4199.T,ワンダープラネット(株),4,2,値上がり率・出来高増加率,347,2026-08-24,2026-07-07,7,1,55.0,51.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),5,1,出来高,246,2026-08-24,2026-06-15,48,47,8.0,3.0
9115,明海グループ,海運業,スタンダード,9115.T,明海グループ(株),5,1,値上がり率,246,2026-08-24,2026-06-22,10,2,10.0,5.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,6,1,出来高,245,2026-08-24,2026-06-15,48,47,5.0,-1.0
6647,森尾電機,電気機器,スタンダード,6647.T,森尾電機(株),6,2,値上がり率・出来高増加率,345,2026-08-24,2026-07-09,6,1,71.0,65.0
4588,オンコリスバイオファーマ,医薬品,グロース,4588.T,オンコリスバイオファーマ(株),7,1,値上がり率,244,2026-08-24,2026-06-17,10,1,44.0,37.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),7,1,出来高,244,2026-08-24,2026-06-15,48,47,6.0,-1.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,8,1,出来高,243,2026-08-24,2026-06-15,48,47,7.0,-1.0
6085,アーキテクツ・スタジオ・ジャパン,サービス業,グロース,6085.T,アーキテクツ・スタジオ・ジャパン(株),8,2,値上がり率・出来高,343,2026-08-24,2026-06-22,27,6,7.0,-1.0
5998,アドバネクス,金属製品,スタンダード,5998.T,(株)アドバネクス,9,2,値上がり率・出来高増加率,342,2026-08-24,2026-06-18,6,1,85.0,76.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),9,1,出来高,242,2026-08-24,2026-06-15,48,47,11.0,2.0
2055,日和産業,食料品,スタンダード,2055.T,日和産業(株),10,1,出来高増加率,241,2026-08-24,2026-07-01,3,1,34.0,24.0
6613,ＱＤレーザ,電気機器,グロース,6613.T,(株)ＱＤレーザ,10,2,値上がり率・出来高,341,2026-08-24,2026-06-15,25,1,43.0,33.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),10,1,出来高,241,2026-08-24,2026-06-15,48,47,14.0,4.0
196A,ＭＦＳ,その他金融業,グロース,196A.T,(株)ＭＦＳ,11,1,値上がり率,240,2026-08-24,2026-06-29,8,2,46.0,35.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,11,1,出来高,240,2026-08-24,2026-06-15,43,39,5.0,-6.0
6574,コンヴァノ,サービス業,グロース,6574.T,(株)コンヴァノ,12,3,値上がり率・出来高・出来高増加率,439,2026-08-24,2026-07-24,5,1,105.0,93.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),12,1,出来高,239,2026-08-24,2026-06-15,48,47,21.0,9.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),13,1,出来高,238,2026-08-24,2026-06-15,47,30,12.0,-1.0
334A,ビジュアル・プロセッシング・ジャパン,情報・通信業,グロース,334A.T,(株)ビジュアル・プロセッシング・ジャパン,13,2,値上がり率・出来高増加率,338,2026-08-24,2026-06-19,5,1,62.0,49.0
8237,松屋,小売業,プライム,8237.T,(株)松屋,13,1,値上がり率,238,2026-08-24,2026-06-19,11,1,14.0,1.0
