signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-18,2026-08-19,,9104,9104.T,商船三井,海運業,6981.0,7275.0,0.04211431027073487,0.03699240252628352
2026-08-18,2026-08-19,,8542,8542.T,トマト銀行,銀行業,2003.0,1928.0,-0.03744383424862707,0.034168291123821457
2026-08-18,2026-08-19,,7550,7550.T,ゼンショーホールディングス,小売業,11675.0,11710.0,0.0029978586723768963,0.03560386817005687
2026-08-18,2026-08-19,,5632,5632.T,三菱製鋼,鉄鋼,2554.0,2415.0,-0.05442443226311666,0.03356552316382115
2026-08-18,2026-08-19,,3660,3660.T,アイスタイル,情報・通信業,530.0,520.0,-0.018867924528301883,0.03482768858424751
2026-08-19,2026-08-20,,9104,9104.T,商船三井,海運業,6891.0,7275.0,0.05572485851110143,0.036526866509591985
2026-08-19,2026-08-20,,8622,8622.T,水戸証券,証券、商品先物取引業,896.0,913.0,0.01897321428571419,0.03525530186677211
2026-08-19,2026-08-20,,446A,446A.T,ノースサンド,サービス業,1955.0,1929.0,-0.013299232736572852,0.03413871229817613
2026-08-19,2026-08-20,,7733,7733.T,オリンパス,精密機器,2170.0,2160.0,-0.004608294930875556,0.03443940875569782
2026-08-19,2026-08-20,,3937,3937.T,Ｕｂｉｃｏｍホールディングス,情報・通信業,1235.0,1278.0,0.034817813765182226,0.03580350679480677
2026-08-20,2026-08-21,,4443,4443.T,Ｓａｎｓａｎ,情報・通信業,2218.0,2248.0,0.01352569882777277,0.03581731759416016
2026-08-20,2026-08-21,,7733,7733.T,オリンパス,精密機器,2159.5,2160.0,0.00023153507756434877,0.035347510774519864
2026-08-20,2026-08-21,,7552,7552.T,ハピネット,卸売業,3770.0,3755.0,-0.003978779840848823,0.0351987210726123
2026-08-20,2026-08-21,,9107,9107.T,川崎汽船,海運業,3222.0,3465.0,0.07541899441340782,0.03800458509759288
2026-08-20,2026-08-21,,215A,215A.T,タイミー,サービス業,1634.0,1656.0,0.01346389228886169,0.03581513339257935
2026-08-21,2026-08-24,,9104,9104.T,商船三井,海運業,7300.0,7275.0,-0.003424657534246589,0.035411657759283725
2026-08-21,2026-08-24,,4746,4746.T,東計電算,情報・通信業,6650.0,6560.0,-0.013533834586466176,0.035052444860121
2026-08-21,2026-08-24,,2108,2108.T,日本甜菜製糖,食料品,5980.0,5830.0,-0.025083612040133763,0.03464204260656612
2026-08-21,2026-08-24,,6869,6869.T,シスメックス,電気機器,1966.0,1952.5,-0.0068667344862665125,0.035289349243497574
2026-08-21,2026-08-24,,319A,319A.T,技術承継機構,金属製品,21080.0,20160.0,-0.0436432637571158,0.03398255605624958
