start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-08-24,48,5,10.0,-0.11319067536014249,,,-0.46775839788573936,0.24889131343217807,-2.4055784911936184,-0.16341120546984844,0.3735752739304545,17.11866366766023
