rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,12,1,出来高,239,2026-07-13,2026-06-15,20,19,11.0,-1.0,2026-07-13,5133.0,-0.021167048054919868,-0.007348675304583274,0.19233449477351927,1.3610855565777369,2.0958986731001206,4379.852124023438,3578.817374674479,0.17195737542040623,0.4342726835752231,-0.021167048054919868,1.0975323596989954,40452300.0,16126560.0,2.5084270917046165,78550510855.0,263,17.80564263322884,17.830721003134794,9.905660377358492,9.435736677115989,9.905956112852664,9.498432601880877,6.094043887147335,5.924764890282132,0.7021943573667712,87.1,45.54,19.34,15.59,v7,True,True,True,True,True,True,True,True,True,True,False,False
2,2175,エス・エム・エス,サービス業,プライム,2175.T,(株)エス・エム・エス,92,1,値上がり率,159,2026-07-13,2026-07-07,2,1,68.0,-24.0,2026-07-13,2441.0,0.04182671788305581,0.09119356280733126,0.2156374501992031,0.40287356321839085,0.7633426124106366,2180.55,1981.45,0.11944234252826114,0.23192611471397195,0.0,0.28483874429527806,571400.0,305120.0,1.8727058206607237,717400350.0,263,18.432601880877744,16.47648902821317,9.559748427672956,8.589341692789969,9.529780564263321,5.830721003134796,5.391849529780563,6.681818181818182,4.3887147335423204,84.88,44.47,18.12,11.22,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,9304,澁澤倉庫,倉庫・運輸関連業,プライム,9304.T,澁澤倉庫(株),54,1,値上がり率,197,2026-07-13,2026-06-22,5,1,51.0,-3.0,2026-07-13,1977.0,0.057784911717496,0.046585494970884156,0.3313131313131312,0.47317436661698964,0.5340633613995078,1673.05,1475.2833333333333,0.18167418786049438,0.3400815662528103,0.0,0.4447312503692349,426900.0,233230.0,1.8303820263259443,434332040.0,263,19.122257053291538,17.09717868338558,8.9937106918239,9.561128526645769,9.74921630094044,5.54858934169279,5.316614420062695,6.681818181818182,2.6551724137931036,84.73,45.21,19.31,10.87,v7,True,True,True,True,True,True,True,True,True,False,True,False
4,7803,ブシロード,その他製品,グロース,7803.T,(株)ブシロード,26,2,値上がり率・出来高,325,2026-07-13,2026-07-01,4,3,22.0,-4.0,2026-07-13,377.0,0.07714285714285718,0.19303797468354422,0.37915229297983544,0.4528474833887688,0.2358637645620112,290.01159210205077,266.6598691304525,0.29994803748168564,0.4137860384817338,0.0,0.5571704275681745,3321500.0,772490.0,4.299732035366153,278699920.0,252,19.49843260188088,16.871473354231977,7.735849056603774,9.74921630094044,9.905956112852664,5.109717868338558,7.021943573667712,6.681818181818182,1.9090909090909087,84.48,44.11,19.66,12.13,v7,True,True,True,True,True,True,True,True,True,False,True,False
5,421A,ムービン・ストラテジック・キャリア,サービス業,グロース,421A.T,(株)ムービン・ストラテジック・キャリア,127,1,値上がり率,124,2026-07-13,2026-06-18,4,1,118.0,-9.0,2026-07-13,4085.0,0.03286978508217442,0.05012853470437029,0.27060653188180406,0.8610478359908884,0.48275862068965525,3536.5,2905.0,0.1550968471652765,0.4061962134251291,0.0,0.4802167365155897,86000.0,48950.0,1.7568947906026557,176974150.0,187,18.871473354231977,17.830721003134794,8.899371069182392,9.216300940438872,9.905956112852664,4.7648902821316605,5.141065830721003,6.681818181818182,2.4137931034482762,83.73,45.6,19.12,9.91,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,4935,リベルタ,化学,スタンダード,4935.T,(株)リベルタ,12,2,値上がり率・出来高,339,2026-07-13,2026-06-29,10,8,14.0,2.0,2026-07-13,410.0,0.12328767123287676,0.22388059701492535,0.9248826291079812,0.3666666666666667,0.24620060790273546,276.8,267.31666666666666,0.4812138728323698,0.5337614564499034,0.0,1.7644476415409276,13080300.0,3390030.0,3.8584614295448714,1375379115.0,253,19.811912225705328,16.25078369905956,7.8616352201257875,9.905956112852664,9.905956112852664,6.050156739811913,6.84639498432602,6.681818181818182,0.2852664576802508,83.6,43.92,19.81,12.9,v7,True,True,True,True,True,True,True,True,True,False,False,False
7,4424,Ａｍａｚｉａ,情報・通信業,グロース,4424.T,(株)Ａｍａｚｉａ,109,1,出来高,142,2026-07-13,2026-07-01,6,3,3.0,-106.0,2026-07-13,392.0,-0.010101010101010055,0.11363636363636354,0.8490566037735849,0.4572490706319703,0.2894736842105263,250.5,238.56666666666666,0.564870259481038,0.6431465697918122,-0.010101010101010055,1.7209567150989993,4255900.0,1077015.0,3.951569848145105,417061090.0,252,19.811912225705328,16.927899686520377,8.176100628930818,9.905956112852664,9.905956112852664,5.485893416927899,6.871473354231975,6.100313479623824,0.329153605015674,83.51,44.92,19.81,12.36,v7,True,True,True,True,True,True,True,True,True,False,False,False
8,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),75,1,値上がり率,176,2026-07-13,2026-06-18,4,2,13.0,-62.0,2026-07-13,11400.0,0.04972375690607733,0.1692307692307693,0.40740740740740744,1.0141342756183747,3.106628242074928,8563.0,9176.833333333334,0.3313091206352914,0.24225858593196636,-0.30487804878048785,1.2586012216918698,1809100.0,720510.0,2.510860362798573,7114073250.0,260,19.561128526645767,17.830721003134794,9.905660377358492,9.905956112852664,9.561128526645769,7.021943573667711,6.119122257053291,1.64576802507837,0.5924764890282131,82.14,47.3,19.47,13.14,v7,True,True,True,True,True,True,True,True,False,False,False,False
9,1770,藤田エンジニアリング,建設業,スタンダード,1770.T,藤田エンジニアリング(株),68,1,値上がり率,183,2026-07-13,2026-06-23,3,1,49.0,-19.0,2026-07-13,2297.0,0.05270394133822176,0.10432692307692304,0.2718715393133997,0.38373493975903616,0.2868893857167838,1969.85,1806.8166666666666,0.16607863542909373,0.27129666356114357,0.0,0.41605139641075445,15100.0,2495.0,6.052104208416834,6422240.0,258,18.934169278996865,16.363636363636363,8.144654088050315,9.373040752351097,9.655172413793103,2.2570532915360504,7.347962382445141,6.681818181818182,2.8746081504702192,81.63,43.44,19.03,9.61,v7,True,False,True,True,True,True,True,True,True,True,True,False
10,4419,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,グロース,4419.T,(株)Ｆｉｎａｔｅｘｔホールディングス,110,1,値上がり率,141,2026-07-13,2026-06-29,4,1,76.0,-34.0,2026-07-13,1601.0,0.03624595469255665,0.0802968960863697,0.28697749196141475,0.5262154432793136,0.7141327623126339,1393.15,1267.1666666666667,0.14919427197358504,0.2634486386952517,0.0,0.6542149353195671,451200.0,489895.0,0.9210136866063136,697262940.0,258,18.996865203761754,17.379310344827587,9.49685534591195,9.059561128526646,9.592476489028213,5.799373040752352,2.633228840125392,6.681818181818182,1.536050156739812,81.18,45.87,18.65,8.43,v7,True,True,True,True,True,True,True,False,True,True,True,True
