rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,3436,3436.T,ＳＵＭＣＯ,プライム,金属製品,19,True,jpx_liquidity,JPX流動性,12.0,1.0,出来高,2026-07-13,5133.0,-0.021167048054919868,-0.007348675304583274,0.19233449477351927,1.3610855565777369,2.0958986731001206,4379.852124023438,3578.817374674479,0.17195737542040623,0.4342726835752231,-0.021167048054919868,1.0975323596989954,40452300.0,16126560.0,2.5084270917046165,78550510855.0,263,19.333333333333336,17.835,9.908180300500835,9.908333333333333,9.908333333333333,9.7,7.926666666666666,6.265,0.18666666666666668,90.97,47.08,19.82,17.63,v7,True,True,True,True,True,True,True,True,True,True,False,False
2,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,13,True,jpx_liquidity,JPX流動性,10.0,1.0,出来高,2026-07-13,3541.0,0.02311470673215843,0.050741839762611374,0.09222702035780372,0.24245614035087715,0.21754024557418306,3319.85,3094.2,0.06661445547238576,0.14439919850042027,0.0,0.24550021265619554,43079600.0,34852775.0,1.2360450494974933,113884004270.0,263,16.933333333333334,15.21,6.777963272120201,8.966666666666665,9.366666666666667,9.8,7.333333333333332,6.900833333333333,4.748333333333333,86.04,38.92,18.33,17.13,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,8366,8366.T,滋賀銀行,プライム,銀行業,357,False,jpx_liquidity,JPX流動性,,,,2026-07-13,2867.0,-0.007271468144044335,0.08270392749244704,0.25580376697328067,0.36523809523809514,0.794708259835244,2540.55,2204.0833333333335,0.12849579815394296,0.3007675148398805,-0.008301625735039786,0.3472060705993905,900300.0,952815.0,0.9448843689488515,2491776665.0,263,19.816666666666666,16.589999999999996,9.398998330550919,9.908333333333333,9.908333333333333,4.066666666666666,6.08,6.615,2.87,85.25,45.81,19.82,10.15,v7,True,True,True,True,True,True,True,False,True,True,True,True
4,3774,3774.T,インターネットイニシアティブ,プライム,情報・通信業,432,False,jpx_liquidity,JPX流動性,,,,2026-07-13,3525.0,0.013222190284564617,0.03982300884955747,0.19897959183673475,0.37937781256114267,0.3551974813810992,3214.375,3044.733333333333,0.09663620454987365,0.15773685708655383,0.0,0.21584479057735975,526000.0,584830.0,0.8994066651847545,1816421427.5,263,19.46666666666667,16.71,8.063439065108515,9.633333333333335,9.5,2.816666666666667,5.746666666666667,6.900833333333333,5.588333333333333,84.43,44.24,19.13,8.56,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,6098,6098.T,リクルートホールディングス,プライム,サービス業,32,False,jpx_liquidity,JPX流動性,,,,2026-07-13,12350.0,0.008986928104575131,0.03825136612021862,0.15205223880597019,0.7567567567567568,0.33914791334718464,11507.25,9863.666666666666,0.07323643789784695,0.25206988611402115,-0.012395041983206734,0.33050672830050526,2485900.0,4054325.0,0.6131476879628545,46343257225.0,263,18.6,17.64,7.963272120200333,9.183333333333332,9.908333333333333,9.483333333333334,1.64,6.51,3.068333333333334,84.0,44.2,19.09,11.12,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,8331,8331.T,千葉銀行,プライム,銀行業,197,True,jpx_liquidity,JPX流動性,141.0,1.0,出来高,2026-07-13,2753.0,-0.00018158707100057736,0.017556828682313785,0.09202697342324484,0.23758147898404136,0.3692441925026082,2569.8,2369.1916666666666,0.07128959452097439,0.16199969750583,-0.0028975009054690304,0.2946601545601481,3230200.0,2356395.0,1.3708228034773458,6107665202.5,263,16.9,15.090000000000002,8.180300500834724,9.133333333333333,9.55,6.7333333333333325,7.546666666666668,6.696666666666667,3.64,83.47,40.17,18.68,14.28,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,6266,6266.T,タツモ,プライム,機械,458,False,jpx_liquidity,JPX流動性,,,,2026-07-13,5090.0,-0.02303262955854124,0.09935205183585305,0.2191616766467066,0.8985453189108541,1.1279264214046822,4704.0,3832.55,0.0820578231292517,0.3280974807895525,-0.02303262955854124,0.8758232937565498,613500.0,321870.0,1.9060490260042875,1590942950.0,263,19.56666666666667,17.835,9.71619365609349,9.45,9.908333333333333,2.3833333333333337,7.926666666666666,6.206666666666667,0.40833333333333327,83.4,47.12,19.36,10.31,v7,True,True,True,True,True,True,True,True,True,True,False,False
8,6136,6136.T,オーエスジー,プライム,機械,395,True,jpx_liquidity,JPX流動性,30.0,1.0,値上がり率,2026-07-13,4058.0,0.0743976701085518,0.00945273631840804,0.16275071633237825,0.440072929087604,0.6328656397218495,3736.95,3440.1716756184896,0.08591230816575024,0.17959229440793378,-0.01048524750060964,0.5400851412567348,1237900.0,525745.0,2.354563524141932,2136524490.0,263,18.833333333333336,16.95,9.06510851419032,9.516666666666667,9.633333333333335,3.4333333333333336,7.926666666666666,6.5683333333333325,1.4116666666666666,83.34,44.85,19.15,11.36,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,2222,2222.T,寿スピリッツ,プライム,食料品,492,False,jpx_liquidity,JPX流動性,,,,2026-07-13,2654.0,0.017442974889783303,0.03570731707317076,0.1363733675872405,0.3148377508050533,0.5053646732178312,2454.25,2208.0583333333334,0.08138942650504233,0.20196099891684627,0.0,0.23902712221819683,602300.0,571995.0,1.0529812323534296,1378512312.5,263,18.3,16.26,8.664440734557594,9.433333333333335,9.75,1.8166666666666669,6.72,6.900833333333333,4.865,82.71,43.22,19.18,8.54,v7,True,True,True,True,True,True,True,False,True,True,True,True
10,7453,7453.T,良品計画,プライム,小売業,70,True,jpx_liquidity,JPX流動性,4.0,2.0,値上がり率・出来高,2026-07-13,4233.0,0.16836875517526906,0.1534059945504087,0.1664370349958666,0.12102754237288127,0.31475517090923644,3613.7,3633.7833333333333,0.1713755984171348,0.1649015947566128,0.0,0.6570841592492909,16883700.0,4151205.0,4.067180493374815,17937144680.0,263,18.933333333333334,11.88,7.779632721202003,9.908333333333333,9.583333333333336,8.85,7.926666666666666,6.900833333333333,0.9333333333333335,82.7,38.59,19.49,16.78,v7,True,True,True,True,True,True,True,True,True,False,True,False
