code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
7740,タムロン,精密機器,プライム,7740.T,(株)タムロン,1,1,値上がり率,250,2026-07-30,2026-06-17,2,1,2.0,1.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-07-30,2026-06-15,32,31,2.0,1.0
2737,トーメンデバイス,卸売業,プライム,2737.T,(株)トーメンデバイス,2,1,値上がり率,249,2026-07-30,2026-06-22,6,1,139.0,137.0
6364,ＡＩＲＭＡＮ,機械,プライム,6364.T,(株)ＡＩＲＭＡＮ,3,2,値上がり率・出来高増加率,348,2026-07-30,2026-06-19,3,1,77.0,74.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-07-30,2026-06-15,32,31,1.0,-2.0
4461,第一工業製薬,化学,プライム,4461.T,第一工業製薬(株),4,1,値上がり率,247,2026-07-30,2026-06-15,8,1,124.0,120.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,1,出来高,247,2026-07-30,2026-06-15,32,31,5.0,1.0
6862,ミナトホールディングス,電気機器,スタンダード,6862.T,ミナトホールディングス(株),5,1,値上がり率,246,2026-07-30,2026-06-19,3,1,146.0,141.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),5,1,出来高,246,2026-07-30,2026-06-15,32,31,12.0,7.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),6,1,出来高,245,2026-07-30,2026-06-15,31,14,8.0,2.0
6349,小森コーポレーション,機械,プライム,6349.T,(株)小森コーポレーション,6,2,値上がり率・出来高増加率,345,2026-07-30,2026-07-30,1,1,,
6337,テセック,機械,スタンダード,6337.T,(株)テセック,7,1,値上がり率,244,2026-07-30,2026-06-18,5,2,6.0,-1.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),7,1,出来高,244,2026-07-30,2026-06-15,32,31,6.0,-1.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),8,1,出来高,243,2026-07-30,2026-06-15,32,31,10.0,2.0
8254,さいか屋,小売業,スタンダード,8254.T,(株)さいか屋,8,1,値上がり率,243,2026-07-30,2026-06-19,6,3,13.0,5.0
5103,昭和ホールディングス,ゴム製品,スタンダード,5103.T,昭和ホールディングス(株),9,1,値上がり率,242,2026-07-30,2026-06-18,8,1,102.0,93.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),9,1,出来高,242,2026-07-30,2026-06-15,32,31,17.0,8.0
3997,トレードワークス,情報・通信業,スタンダード,3997.T,(株)トレードワークス,10,1,値上がり率,241,2026-07-30,2026-06-22,6,1,25.0,15.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),10,1,出来高,241,2026-07-30,2026-06-15,32,31,11.0,1.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),11,1,出来高,240,2026-07-30,2026-06-15,32,31,7.0,-4.0
6857,アドバンテスト,電気機器,プライム,6857.T,(株)アドバンテスト,11,2,値上がり率・出来高,340,2026-07-30,2026-06-15,32,31,46.0,35.0
6840,ＡＫＩＢＡホールディングス,電気機器,スタンダード,6840.T,(株)ＡＫＩＢＡホールディングス,12,1,値上がり率,239,2026-07-30,2026-06-19,2,1,26.0,14.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),12,1,出来高,239,2026-07-30,2026-06-15,32,31,9.0,-3.0
330A,ＴａｌｅｎｔＸ,情報・通信業,グロース,330A.T,(株)ＴａｌｅｎｔＸ,13,1,値上がり率,238,2026-07-30,2026-06-15,6,1,39.0,26.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,13,1,出来高,238,2026-07-30,2026-06-15,32,31,14.0,1.0
6740,ジャパンディスプレイ,電気機器,プライム,6740.T,(株)ジャパンディスプレイ,14,2,値上がり率・出来高,337,2026-07-30,2026-06-15,32,31,35.0,21.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,14,1,出来高,237,2026-07-30,2026-06-15,32,31,16.0,2.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,15,1,出来高,236,2026-07-30,2026-06-15,32,31,15.0,0.0
7774,ジャパン・ティッシュエンジニアリング,精密機器,グロース,7774.T,(株)ジャパン・ティッシュエンジニアリング,15,1,値上がり率,236,2026-07-30,2026-07-30,1,1,,
7919,野崎印刷紙業,その他製品,スタンダード,7919.T,野崎印刷紙業(株),15,1,出来高増加率,236,2026-07-30,2026-06-15,3,1,102.0,87.0
3156,レスター,卸売業,プライム,3156.T,(株)レスター,16,1,値上がり率,235,2026-07-30,2026-07-30,1,1,,
543A,ＡＲＣＨＩＯＮ,輸送用機器,プライム,543A.T,ＡＲＣＨＩＯＮ(株),16,1,出来高,235,2026-07-30,2026-06-15,29,9,4.0,-12.0
6368,オルガノ,機械,プライム,6368.T,オルガノ(株),17,1,値上がり率,234,2026-07-30,2026-06-15,5,1,59.0,42.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),17,1,出来高,234,2026-07-30,2026-06-15,32,31,13.0,-4.0
6701,日本電気,電気機器,プライム,6701.T,ＮＥＣ,18,2,値上がり率・出来高,333,2026-07-30,2026-06-15,32,31,71.0,53.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),18,1,出来高,233,2026-07-30,2026-06-15,32,31,21.0,3.0
2760,東京エレクトロン　デバイス,卸売業,プライム,2760.T,東京エレクトロン　デバイス(株),19,1,値上がり率,232,2026-07-30,2026-07-30,1,1,,
2721,ジェイホールディングス,卸売業,スタンダード,2721.T,(株)ジェイホールディングス,20,2,値上がり率・出来高増加率,331,2026-07-30,2026-06-18,6,1,27.0,7.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,20,1,出来高,231,2026-07-30,2026-06-15,32,31,18.0,-2.0
3652,ディジタルメディアプロフェッショナル,情報・通信業,グロース,3652.T,(株)ディジタルメディアプロフェッショナル,21,1,値上がり率,230,2026-07-30,2026-06-30,5,1,31.0,10.0
5802,住友電気工業,非鉄金属,プライム,5802.T,住友電気工業(株),21,1,出来高,230,2026-07-30,2026-06-15,32,31,22.0,1.0
2162,ｎｍｓ　ホールディングス,サービス業,スタンダード,2162.T,ｎｍｓホールディングス(株),22,1,出来高増加率,229,2026-07-30,2026-06-19,4,1,23.0,1.0
2338,クオンタムソリューションズ,情報・通信業,スタンダード,2338.T,クオンタムソリューションズ(株),22,1,値上がり率,229,2026-07-30,2026-06-19,6,1,104.0,82.0
6758,ソニーグループ,電気機器,プライム,6758.T,ソニーグループ(株),22,1,出来高,229,2026-07-30,2026-06-15,32,31,20.0,-2.0
8609,岡三証券グループ,証券、商品先物取引業,プライム,8609.T,(株)岡三証券グループ,23,1,値上がり率,228,2026-07-30,2026-07-30,1,1,,
264A,Ｓｃｈｏｏ,サービス業,グロース,264A.T,(株)Ｓｃｈｏｏ,24,1,出来高増加率,227,2026-07-30,2026-06-30,4,1,47.0,23.0
3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,24,1,出来高,227,2026-07-30,2026-06-15,32,31,26.0,2.0
6524,湖北工業,電気機器,スタンダード,6524.T,湖北工業(株),24,1,値上がり率,227,2026-07-30,2026-06-19,5,1,131.0,107.0
1382,ホーブ,水産・農林業,スタンダード,1382.T,(株)ホーブ,25,1,値上がり率,226,2026-07-30,2026-06-22,5,1,71.0,46.0
