liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-09-18,54570.0,0.09402566158781078,0.009994447529150463,0.0046023564064801015,-0.41005405405405404,1.5783132530120483,52717.0,59646.333333333336,0.03514995162850698,-0.08510721530801002,-0.4979760809567617,0.7889311419889686,34475500.0,30382155.0,1.1347285931494984,1589741357150.0,310,True,jpx_liquidity,JPX流動性
2,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-09-18,6315.0,0.010885224907955848,-0.0344036697247706,0.20171265461465282,-0.042746703046839474,0.6545824715929516,5767.95,5748.283333333334,0.0948430551582451,0.09858885406367701,-0.2684198331788693,0.8408695856611762,90291700.0,56105905.0,1.6093083250328106,357478740420.0,310,True,jpx_liquidity,JPX流動性
3,6857,アドバンテスト,電気機器,プライム,6857.T,2026-09-18,32050.0,0.05985449735449744,0.010403530895334079,-0.10724233983286913,0.027243589743589647,0.39750165579453145,33025.0,31947.25,-0.029523088569265665,0.0032162392694206066,-0.15166754896770773,0.5105166197297406,10817700.0,8535150.0,1.2674293949139734,289489993350.0,310,True,jpx_liquidity,JPX流動性
4,6976,太陽誘電,電気機器,プライム,6976.T,2026-09-18,9375.0,0.04166666666666674,0.018025844282766768,0.008064516129032251,-0.4460856720827179,1.278461725047106,9166.75,11677.233333333334,0.02271797529113373,-0.19715571896311057,-0.5861840653277421,0.6097358393936922,25919200.0,27663155.0,0.9369574800849723,255257059055.0,310,True,jpx_liquidity,JPX流動性
5,5803,フジクラ,非鉄金属,プライム,5803.T,2026-09-18,4952.0,0.017464557222108157,-0.006021678040947442,-0.06212121212121213,-0.21558688420719152,0.061798148655149765,5129.65,5110.95,-0.03463199243613102,-0.03109989336620389,-0.36957352005092303,0.5939807284798043,37410000.0,42483950.0,0.8805678379717516,213031904500.0,310,True,jpx_liquidity,JPX流動性
6,4062,イビデン,電気機器,プライム,4062.T,2026-09-18,19555.0,0.05845737483085256,-0.0002556237218813706,0.01902032308494017,-0.21101472664918297,1.3156664055069052,20044.0,19676.416666666668,-0.02439632807822789,-0.006170669625651715,-0.2599810785241249,0.5976214615403774,9800900.0,7695820.0,1.2735355036890157,158794471500.0,310,True,jpx_liquidity,JPX流動性
7,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-09-18,53110.0,0.04198548165587601,0.03206373882627278,-0.02173512617424944,-0.2402002861230329,0.32264091198500333,53730.0,60602.333333333336,-0.011539177368323106,-0.12363110331285376,-0.32601522842639596,0.33683589164065797,4010900.0,2792380.0,1.436373272978606,154718547250.0,310,False,jpx_liquidity,JPX流動性
8,6981,村田製作所,電気機器,プライム,6981.T,2026-09-18,7763.0,0.044677701520656754,0.05590315560391734,0.09476801579466931,-0.29619220308250227,1.104817463765377,7281.1,8156.766666666666,0.06618505445605738,-0.048274847468155246,-0.3662857142857143,0.5534082766256792,23568900.0,20201615.0,1.1666839507633424,150307662505.0,310,True,jpx_liquidity,JPX流動性
9,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-09-18,3620.0,-0.008762322015334112,-0.011199125921879216,0.03192702394526803,0.1294851794071763,0.3661550391082371,3653.2,3564.25,-0.009087922916894753,0.015641439292978898,-0.047117662542774386,0.1887605452363209,51333500.0,36823675.0,1.3940352232632947,139353730750.0,310,True,jpx_liquidity,JPX流動性
10,6920,レーザーテック,電気機器,プライム,6920.T,2026-09-18,39090.0,0.08704115684093439,0.1307492045125831,0.11304100227790426,-0.22456781277312332,0.1307492045125831,34855.5,40099.8912109375,0.12148728321211855,-0.025184387798589558,-0.31736607088954816,0.5101427437507907,4719500.0,2928285.0,1.6116942169221917,106875082300.0,310,True,jpx_liquidity,JPX流動性
11,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-09-18,3901.0,0.036672867393037434,-0.020095453403667474,0.021739130434782705,-0.18779929210909851,-0.8780595510032263,3864.45,3800.0333333333333,0.009458008254732198,0.026569942368926514,-0.935134685733289,0.7928219555908026,21047200.0,23197915.0,0.9072884351891107,90040824005.0,310,True,jpx_liquidity,JPX流動性
12,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-09-18,6830.0,-0.00697877289909854,-0.011720445666329016,0.03390856796851338,0.07457520453115163,0.321850203212696,6886.0,6813.516666666666,-0.008132442637235004,0.002419210833368046,-0.05322983088439148,0.1914999949133678,18987300.0,11016955.0,1.7234617006241744,79947715590.0,310,True,jpx_liquidity,JPX流動性
13,6146,ディスコ,機械,プライム,6146.T,2026-09-18,52420.0,0.036173156750345825,0.008464794151596733,-0.14569752281616688,-0.3426134938550288,-0.2188777118049262,55363.5,63354.0,-0.053166797619370154,-0.17258578779556144,-0.40754972875226037,0.3481272103136055,1444700.0,1352690.0,1.0680200193688132,76156561050.0,310,False,jpx_liquidity,JPX流動性
14,6098,リクルートホールディングス,サービス業,プライム,6098.T,2026-09-18,17350.0,-0.005445686443106945,0.11935483870967745,0.09119496855345921,0.5456570155902005,1.7165701467038703,16677.25,14346.083333333334,0.040339384490848396,0.20938932228889406,-0.04748833379083173,0.4959540075809398,4860600.0,4406735.0,1.1029934861070612,75270910325.0,310,True,jpx_liquidity,JPX流動性
15,7203,トヨタ自動車,輸送用機器,プライム,7203.T,2026-09-18,3025.0,-0.0029663810151615566,-0.0019795447047179504,-0.03416347381864626,0.12620997766195097,-0.09384838722652689,3069.075,2974.45,-0.014361004537197686,0.016994738523088415,-0.10819575471698117,0.23926029161960963,46568200.0,22714535.0,2.050149826972025,72895874882.5,310,True,jpx_liquidity,JPX流動性
