liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-06-23,92290.0,-0.1509659613615455,-0.025654560810810856,0.4775856548190842,3.111828915125863,8.115061728395062,81722.5,51743.333333333336,0.1293095536724893,0.7836114153192038,-0.1509659613615455,1.0847917065957402,43844900.0,37545740.0,1.1677729617261505,3059335673700.0,249,True,jpx_liquidity,JPX流動性
2,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-06-23,6513.0,-0.10091109884041971,-0.08293438468037173,-0.16936615227649532,0.7122842366692816,0.4644042251651659,7234.4,5759.136214192708,-0.09971801393342916,0.13089875942671458,-0.24548192771084343,0.9820588027202498,52827500.0,76414800.0,0.6913255023895895,539490945605.0,249,True,jpx_liquidity,JPX流動性
3,6976,太陽誘電,電気機器,プライム,6976.T,2026-06-23,16930.0,-0.035327635327635276,-0.16146607231302623,0.47924858016601135,3.166681487883535,3.9059122069879804,16743.0,9687.810302734375,0.011168846682195532,0.7475569267929951,-0.1878148236987287,1.5106905697244024,22248800.0,26880870.0,0.8276815445333429,463944314775.0,249,True,jpx_liquidity,JPX流動性
4,6981,村田製作所,電気機器,プライム,6981.T,2026-06-23,11005.0,-0.10163265306122449,0.045109211775878455,0.36251083323015965,2.035196893137778,2.4671724354573294,9975.15,6694.536763509114,0.10324155526483314,0.6438777452065922,-0.10163265306122449,1.2371323283518019,27617500.0,43033205.0,0.6417718596604646,427389235720.0,249,True,jpx_liquidity,JPX流動性
5,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-06-23,72960.0,-0.062210796915167066,0.029635901778154006,0.41890315052508753,0.8246347020320937,1.2201462976106434,63732.5,51456.6751953125,0.1447848428980505,0.4178918424687954,-0.062210796915167066,0.8080094679090093,4737500.0,4654555.0,1.0178201782984624,308398851650.0,249,True,jpx_liquidity,JPX流動性
6,5803,フジクラ,非鉄金属,プライム,5803.T,2026-06-23,6487.0,0.05291348807011853,0.3691430983537358,0.2173015575154813,0.4233301039242623,1.1988189109956204,4815.35,5286.918668619792,0.3471502590673574,0.226990692802449,-0.17415658816040736,1.1257614038546266,154230200.0,51535590.0,2.9926930107911835,268580132295.0,249,True,jpx_liquidity,JPX流動性
7,6857,アドバンテスト,電気機器,プライム,6857.T,2026-06-23,31430.0,-0.02300279763755053,0.03592617007251153,0.2053691275167786,0.3435552278615117,0.5697147560499065,27949.5,26786.64638671875,0.12452816687239476,0.17334583606492449,-0.02300279763755053,0.6252850366095186,10134300.0,8613050.0,1.17662152199279,242542322000.0,249,True,jpx_liquidity,JPX流動性
8,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-06-23,49000.0,-0.15517241379310343,0.06221547799696503,-0.18523445294313268,0.5792380554070333,4.049682653772478,48819.5,45861.76708984375,0.003697293089851339,0.06842808529397515,-0.18523445294313268,1.0988565814518236,6496100.0,3985760.0,1.629827184777809,201503543800.0,249,True,jpx_liquidity,JPX流動性
9,4062,イビデン,電気機器,プライム,4062.T,2026-06-23,24385.0,-0.07719962157048255,0.08643350412118522,0.16312902456475076,1.8814949564514172,2.9884596140399777,21380.0,15403.977555338543,0.1405519176800749,0.5830326883038668,-0.07719962157048255,1.27271434732287,10093200.0,8933110.0,1.1298640674972098,195567908725.0,249,True,jpx_liquidity,JPX流動性
10,6920,レーザーテック,電気機器,プライム,6920.T,2026-06-23,52000.0,-0.09549486867281265,0.11659866867081803,0.2476007677543186,0.556420233463035,0.7283194067211267,44957.0,41822.333333333336,0.15666080921769687,0.24335482636868644,-0.09549486867281265,0.9095275717350193,4136800.0,3599290.0,1.1493377860633625,171224390150.0,249,True,jpx_liquidity,JPX流動性
11,6146,ディスコ,機械,プライム,6146.T,2026-06-23,82870.0,-0.06340415913200725,0.016186388718577582,0.23852936780750267,0.22596365829378984,0.7645778386227144,74563.0,70863.376171875,0.11140914394538837,0.16943341506907084,-0.06340415913200725,0.7770142169557975,1904200.0,1986330.0,0.9586523890793575,152987960250.0,249,False,jpx_liquidity,JPX流動性
12,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-06-23,3267.0,-0.01980198019801982,0.012081784386617,0.067298268539693,0.22477242192822122,0.3344865560893182,3171.7,2962.5628743489583,0.0300469779613457,0.10276140577031412,-0.03171310017783047,0.2586994629924778,31972100.0,45814095.0,0.6978660169976074,144892215520.0,249,True,jpx_liquidity,JPX流動性
13,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-06-23,4733.0,-0.1128397375820056,0.059785042543663236,0.12824791418355175,0.2540526945708039,1.6719373003898053,4000.65,4264.377327473959,0.18305775311511874,0.1098924031667794,-0.17255244755244759,1.094619719374636,59290000.0,24381095.0,2.431802181157163,113104201610.0,249,True,jpx_liquidity,JPX流動性
14,5706,三井金属,非鉄金属,プライム,5706.T,2026-06-23,46250.0,-0.1262044209333082,-0.046391752577319534,-0.13937476739858579,0.46903129421284806,1.5191358045048489,46481.0,42316.446061197916,-0.004969772595253996,0.09295567810948469,-0.1575591985428051,1.0826555116711136,2327400.0,2271205.0,1.024742372441061,107627024000.0,249,False,jpx_liquidity,JPX流動性
15,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-06-23,6458.0,-0.028141459744168595,0.007645498517709459,0.06479802143446012,0.2345582257885206,0.2947746001842604,6237.55,5797.3,0.03534240206491335,0.1139668466355026,-0.04013079667063024,0.3380156716023373,11863400.0,15378080.0,0.7714487114126081,96484844505.0,249,True,jpx_liquidity,JPX流動性
