signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-13,2026-08-14,,8388,8388.T,阿波銀行,銀行業,9420.0,8980.0,-0.04670912951167727,0.03471108666665498
2026-08-13,2026-08-14,,7832,7832.T,バンダイナムコホールディングス,その他製品,5277.0,5359.0,0.015539132082622809,0.03697766119279256
2026-08-13,2026-08-14,,6287,6287.T,サトー,機械,2891.0,2756.0,-0.04669664475959878,0.03471154125960748
2026-08-13,2026-08-14,,6742,6742.T,京三製作所,電気機器,1062.0,996.0,-0.062146892655367214,0.03414896911050402
2026-08-13,2026-08-14,,8065,8065.T,佐藤商事,卸売業,3710.0,3670.0,-0.010781671159029615,0.03601927198469183
2026-08-14,2026-08-17,,2492,2492.T,インフォマート,サービス業,605.0,573.0,-0.05289256198347103,0.03494512030051812
2026-08-14,2026-08-17,,3697,3697.T,ＳＨＩＦＴ,情報・通信業,941.0999755859375,909.7000122070312,-0.033365172875874705,0.03566561613248948
2026-08-14,2026-08-17,,6701,6701.T,日本電気,電気機器,4898.0,4662.0,-0.04818293180890154,0.03511889001915316
2026-08-14,2026-08-17,,6376,6376.T,日機装,精密機器,4245.0,3390.0,-0.20141342756183744,0.029465193413192252
2026-08-14,2026-08-17,,2820,2820.T,やまみ,食料品,5700.0,5980.0,0.04912280701754379,0.03870914875087857
2026-08-17,2026-08-18,,9107,9107.T,川崎汽船,海運業,3119.0,3157.0,0.012183392112856684,0.036389229719432196
2026-08-17,2026-08-18,,7033,7033.T,マネジメントソリューションズ,サービス業,1610.0,1651.0,0.02546583850931672,0.036866749897023626
2026-08-17,2026-08-18,,4025,4025.T,多木化学,化学,6310.0,5830.0,-0.07606973058637079,0.033216422123117324
2026-08-17,2026-08-18,,7747,7747.T,朝日インテック,精密機器,4243.0,3972.0,-0.06386990337025689,0.033655020818337815
2026-08-17,2026-08-18,,6135,6135.T,牧野フライス製作所,機械,16290.0,15170.0,-0.06875383670963786,0.033479437447176054
2026-08-18,2026-08-19,,9104,9104.T,商船三井,海運業,6981.0,6966.0,-0.0021486892995272733,0.03582000049734204
2026-08-18,2026-08-19,,8542,8542.T,トマト銀行,銀行業,2003.0,1927.0,-0.03794308537194213,0.03453508432659922
2026-08-18,2026-08-19,,7550,7550.T,ゼンショーホールディングス,小売業,11675.0,11485.0,-0.016274089935760183,0.03531293912217599
2026-08-18,2026-08-19,,5632,5632.T,三菱製鋼,鉄鋼,2554.0,2411.0,-0.055990602975724335,0.0338872301998261
2026-08-18,2026-08-19,,3660,3660.T,アイスタイル,情報・通信業,530.0,514.0,-0.030188679245283012,0.034813445269091275
