group_name,group_value,metric_key,metric_label,sample_count,valid_count,avg_return,median_return,win_rate
全体,毎日厳選,next_open,翌日寄付ギャップ,225,220,-0.002869216823263881,-0.0013991982926592206,0.4409090909090909
全体,毎日厳選,1d,1日リターン,225,220,-0.006115453139264284,-0.00610139970763901,0.41818181818181815
全体,毎日厳選,3d,3日リターン,225,210,-0.011524015847777123,-0.012879091790674646,0.3904761904761905
全体,毎日厳選,5d,5日リターン,225,200,-0.013024251867160323,-0.013678024694024404,0.365
全体,毎日厳選,10d,10日リターン,225,175,-0.014665914578024209,-0.01724704336399474,0.41714285714285715
全体,毎日厳選,open_buy_1d,翌日寄付買い1日,225,220,-0.0033159310476236024,-0.0037707696700906568,0.42727272727272725
全体,毎日厳選,open_buy_3d,翌日寄付買い3日,225,210,-0.008266551004902098,-0.011263244782008353,0.38095238095238093
全体,毎日厳選,open_buy_5d,翌日寄付買い5日,225,200,-0.010465432802916794,-0.011386626666748334,0.41
全体,毎日厳選,excess_5d,TOPIX超過5日,225,0,,,
全体,毎日厳選,net_5d_10bps,コスト後5日（片道10bp）,225,200,-0.012443512402743755,-0.013362864800041507,0.405
市場,グロース,next_open,翌日寄付ギャップ,11,10,3.0301188835601954e-05,0.0,0.3
市場,グロース,1d,1日リターン,11,10,0.0018463527077626578,-0.0016252120740395948,0.5
市場,グロース,3d,3日リターン,11,10,-0.014937334246615353,-0.01025142766497461,0.4
市場,グロース,5d,5日リターン,11,10,-0.027604460206532573,-0.029852059467908698,0.5
市場,グロース,10d,10日リターン,11,9,-0.024226620142550077,-0.006246096189881367,0.4444444444444444
市場,グロース,open_buy_1d,翌日寄付買い1日,11,10,0.002046744990421137,-0.002444247454280901,0.5
市場,グロース,open_buy_3d,翌日寄付買い3日,11,10,-0.014709044357607481,-0.023346279128038102,0.4
市場,グロース,open_buy_5d,翌日寄付買い5日,11,10,-0.02724937653424721,-0.03428655702574984,0.5
市場,グロース,excess_5d,TOPIX超過5日,11,0,,,
市場,グロース,net_5d_10bps,コスト後5日（片道10bp）,11,10,-0.029193905030555224,-0.03621701819825546,0.5
市場,スタンダード,next_open,翌日寄付ギャップ,9,8,-0.002273075419298927,-0.0007032348804500432,0.375
市場,スタンダード,1d,1日リターン,9,8,-0.009885058874593117,-0.007610254696355635,0.25
市場,スタンダード,3d,3日リターン,9,7,-0.005244352215828549,0.0032948929159801,0.5714285714285714
市場,スタンダード,5d,5日リターン,9,6,-0.01748923903320937,-0.020858290356117245,0.3333333333333333
市場,スタンダード,10d,10日リターン,9,6,-0.02508848685310165,-0.0291257297064138,0.16666666666666666
市場,スタンダード,open_buy_1d,翌日寄付買い1日,9,8,-0.007451179729180682,-0.0037161430119176,0.375
市場,スタンダード,open_buy_3d,翌日寄付買い3日,9,7,-0.0018987572494020208,0.0049504950495049,0.5714285714285714
市場,スタンダード,open_buy_5d,翌日寄付買い5日,9,6,-0.019468224233153853,-0.026588717550540375,0.3333333333333333
市場,スタンダード,excess_5d,TOPIX超過5日,9,0,,,
市場,スタンダード,net_5d_10bps,コスト後5日（片道10bp）,9,6,-0.02142830725291178,-0.028534566704156883,0.3333333333333333
市場,プライム,next_open,翌日寄付ギャップ,205,202,-0.0030363668794654375,-0.0019143997570393312,0.4504950495049505
市場,プライム,1d,1日リターン,205,202,-0.0063603106273219,-0.00610139970763901,0.4207920792079208
市場,プライム,3d,3日リターン,205,193,-0.011574919793037524,-0.013695554557700995,0.38341968911917096
市場,プライム,5d,5日リターン,205,184,-0.012086251832431972,-0.013678024694024404,0.358695652173913
市場,プライム,10d,10日リターン,205,160,-0.013737278429704226,-0.01704321080116833,0.425
市場,プライム,open_buy_1d,翌日寄付買い1日,205,202,-0.003417637834395834,-0.0037707696700906568,0.42574257425742573
市場,プライム,open_buy_3d,翌日寄付買い3日,205,193,-0.008163699309365552,-0.01122194513715713,0.37305699481865284
市場,プライム,open_buy_5d,翌日寄付買い5日,205,184,-0.009259692662184585,-0.011386626666748334,0.4076086956521739
市場,プライム,excess_5d,TOPIX超過5日,205,0,,,
市場,プライム,net_5d_10bps,コスト後5日（片道10bp）,205,184,-0.01124018253655287,-0.013362864800041507,0.40217391304347827
業種,その他製品,next_open,翌日寄付ギャップ,6,6,0.012342323798590552,0.005322814702361733,0.8333333333333334
業種,その他製品,1d,1日リターン,6,6,0.03035783663119712,0.023146629094207727,0.6666666666666666
業種,その他製品,3d,3日リターン,6,6,0.019488583823794297,0.003927793279060121,0.5
業種,その他製品,5d,5日リターン,6,5,-0.011540940164259684,-0.06345177664974622,0.4
業種,その他製品,10d,10日リターン,6,2,0.04430824063073768,0.04430824063073768,0.5
業種,その他製品,open_buy_1d,翌日寄付買い1日,6,6,0.017597083584364254,0.018711275629384017,0.6666666666666666
業種,その他製品,open_buy_3d,翌日寄付買い3日,6,6,0.007033841466823454,-0.0013383141438362833,0.5
業種,その他製品,open_buy_5d,翌日寄付買い5日,6,5,-0.025424208922375225,-0.0761006289308176,0.4
業種,その他製品,excess_5d,TOPIX超過5日,6,0,,,
