rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,9434,9434.T,ソフトバンク,プライム,情報・通信業,73,True,jpx_liquidity,JPX流動性,7.0,1.0,出来高,2026-09-11,246.89999389648438,0.015213803432035489,0.032190623104014104,0.051085569654327534,0.17515462505430657,0.15796062064333616,238.12000045776367,225.04833399454753,0.03687213766941877,0.09709763015826756,0.0,0.14330206966130313,111577300.0,68012800.0,1.6405338406888115,16754325284.234161,305,17.966666666666665,14.85,6.8,9.383333333333333,8.95,8.8,7.44,6.935833333333332,6.498333333333332,87.62,39.62,18.33,16.24,v7,False,True,True,True,True,True,True,True,True,True,True,False
2,8001,8001.T,伊藤忠商事,プライム,卸売業,36,True,jpx_liquidity,JPX流動性,25.0,1.0,出来高,2026-09-11,2294.0,0.004818221638195341,0.04083484573502716,0.1111649309760232,0.2330018812147272,0.0875859697346717,2144.75,2006.3,0.06958853013171695,0.14339829536958582,-0.002174858634188759,0.2545619697257125,20054600.0,13952860.0,1.437311060241413,31173288107.5,305,19.233333333333334,15.9,5.550000000000001,9.908333333333333,9.466666666666667,9.416666666666668,6.76,6.848333333333334,4.515,87.6,40.68,19.38,16.18,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,9506,9506.T,東北電力,プライム,電気・ガス業,217,True,jpx_liquidity,JPX流動性,117.0,1.0,出来高,2026-09-11,1417.5,-0.004214963119072657,0.03656307129798897,0.13038277511961716,0.35516252390057357,0.20356874151582272,1343.775,1198.2333333333333,0.05486409555171057,0.18299162656132628,-0.004214963119072657,0.2715545083594498,5188600.0,3574280.0,1.451649003435657,5036306532.5,305,19.433333333333334,17.19,7.2666666666666675,9.583333333333336,9.666666666666668,6.4,6.826666666666667,6.79,4.141666666666667,87.3,43.89,19.25,13.23,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,6460,6460.T,セガサミーホールディングス,プライム,機械,310,False,jpx_liquidity,JPX流動性,,,,2026-09-11,3194.0,0.01332487309644681,0.008843967150979237,0.1671843595834095,0.4742672513270252,0.22948845964623588,3017.525,2658.766666666667,0.05848335970704466,0.20130887754974092,0.0,0.2496994876591998,1233500.0,977025.0,1.262506077121875,3012361640.0,305,19.816666666666666,17.55,7.5166666666666675,9.633333333333335,9.8,4.85,5.76,6.935833333333332,4.62,86.48,44.88,19.43,10.61,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,5019,5019.T,出光興産,プライム,石油・石炭製品,160,True,jpx_liquidity,JPX流動性,83.0,1.0,出来高,2026-09-11,1648.0,-0.0015146925174189807,0.1210884353741497,0.26138538078836593,0.2829894900739587,0.08514073359361984,1447.95,1324.8,0.13816084809558338,0.2439613526570048,-0.0072289156626506035,0.3663035481604825,7416300.0,4754810.0,1.55974686685693,7272479285.0,305,19.816666666666666,16.71,5.466666666666666,9.908333333333333,9.908333333333333,7.35,7.24,6.731666666666667,2.496666666666667,85.63,41.99,19.82,14.59,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,9507,9507.T,四国電力,プライム,電気・ガス業,369,False,jpx_liquidity,JPX流動性,,,,2026-09-11,2174.5,-0.0022941041523285577,0.04618715419773878,0.20906310814567686,0.4787487249234954,0.23614512944980226,1995.4,1705.825,0.08975643981156645,0.27474975451760875,-0.008435932512539934,0.335371309830832,1624800.0,1112150.0,1.4609540080025176,2306279202.5,305,19.816666666666666,17.58,7.6,9.908333333333333,9.908333333333333,3.8666666666666663,6.8933333333333335,6.696666666666667,2.916666666666667,85.19,45.0,19.82,10.76,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,7389,7389.T,あいちフィナンシャルグループ,プライム,銀行業,402,False,jpx_liquidity,JPX流動性,,,,2026-09-11,1979.0,0.014871794871794908,0.029121164846593883,0.05942184154175578,0.48239700374531824,0.5528037156256402,1887.7,1687.4333333333334,0.048365736080945076,0.17278707306955332,-0.00452716297786715,0.3713562433652464,2315600.0,1035640.0,2.2359120930052914,1987777160.0,305,18.3,17.64,9.55,9.516666666666667,9.616666666666667,3.3166666666666664,7.926666666666666,6.778333333333333,2.3566666666666665,85.0,45.49,19.13,11.24,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,2737,2737.T,トーメンデバイス,プライム,卸売業,268,False,jpx_liquidity,JPX流動性,,,,2026-09-11,34800.0,-0.02657342657342654,0.05295007564296528,0.10828025477707004,1.2745098039215685,1.8106586582076845,32451.5,23987.0,0.07236953607691476,0.45078584233126273,-0.02657342657342654,0.7127925337932665,141900.0,111170.0,1.27642349554736,3624373900.0,305,19.2,17.835,9.908333333333333,9.908333333333333,9.908333333333333,5.550000000000001,5.84,6.276666666666666,0.30333333333333334,84.73,46.94,19.82,11.39,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,8334,8334.T,群馬銀行,プライム,銀行業,312,False,jpx_liquidity,JPX流動性,,,,2026-09-11,2891.0,0.012432148485379102,-0.002931539920675963,0.04556962025316458,0.2531426094495015,0.35966438098916753,2804.2,2598.525,0.030953569645531864,0.11255423750012028,-0.006529209621993104,0.2634998638943886,1926900.0,1048185.0,1.8383205254797579,2980743112.5,305,17.733333333333334,16.2,8.766666666666667,9.266666666666666,9.166666666666664,4.816666666666667,7.666666666666668,6.743333333333334,4.293333333333333,84.65,42.7,18.43,12.48,v7,True,True,True,True,True,True,True,True,True,True,True,True
10,9508,9508.T,九州電力,プライム,電気・ガス業,247,False,jpx_liquidity,JPX流動性,,,,2026-09-11,2179.5,-0.002517162471395884,0.00972897845726206,0.1639519359145527,0.3193099273607749,0.2073522555105909,2046.425,1845.3,0.06502803669814439,0.1811087628027963,-0.013800904977375517,0.4162808319315406,2921000.0,2008255.0,1.4544965654262034,4273656202.5,305,19.6,17.04,7.3,9.766666666666667,9.65,5.9,6.8533333333333335,6.58,1.7616666666666665,84.45,43.94,19.42,12.75,v7,True,True,True,True,True,True,True,True,True,True,True,True
