rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6203,豊和工業,機械,スタンダード,6203.T,豊和工業(株),4,2,値上がり率・出来高,347,2026-09-11,2026-09-02,6,5,21.0,17.0,2026-09-11,2844.0,0.2133105802047781,0.8809523809523809,0.887193098871931,0.7447852760736196,0.7203250992758745,1698.15,1580.9166666666667,0.674763713452875,0.7989563017236834,0.0,1.2417185199045,16738800.0,3850625.0,4.34703457230969,10630213500.0,251,19.803278688524593,17.822950819672133,9.375,9.901639344262296,9.901639344262296,7.1803278688524586,7.108196721311476,6.667213114754098,0.2754098360655738,88.04,47.0,19.8,14.29,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,4667,アイサンテクノロジー,情報・通信業,スタンダード,4667.T,アイサンテクノロジー(株),14,1,値上がり率,237,2026-09-11,2026-07-03,12,1,33.0,19.0,2026-09-11,3635.0,0.09159159159159169,0.22390572390572383,0.8021814576103123,0.9680563075257174,0.9035890722007998,2712.2,2210.6,0.34024039525108773,0.644349950239754,-0.009536784741144388,1.6712550080202568,2468400.0,809060.0,3.050948013744345,3065038940.0,295,19.803278688524593,17.822950819672133,9.605263157894738,9.901639344262296,9.901639344262296,6.163934426229508,6.609836065573771,6.059016393442623,0.09180327868852459,85.96,47.23,19.8,12.77,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,7475,アルビス,小売業,プライム,7475.T,アルビス(株),109,1,出来高増加率,142,2026-09-11,2026-09-09,3,3,7.0,-102.0,2026-09-11,3775.0,0.020270270270270174,0.4974216580721935,0.48446716476602436,0.5427053534940744,0.4661656559342804,2670.1,2574.05,0.4138047264147411,0.4665604786231812,0.0,1.040189640409803,788400.0,16470.0,47.868852459016395,194220910.0,305,19.34426229508197,17.114754098360653,8.947368421052632,9.901639344262296,9.737704918032787,4.622950819672131,7.921311475409836,6.667213114754098,0.4360655737704919,84.69,45.41,19.64,12.54,v7,True,True,True,True,True,True,True,True,True,False,False,False
4,4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),56,1,出来高,195,2026-09-11,2026-07-22,22,9,3.0,-53.0,2026-09-11,1118.0,-0.16567164179104477,0.5108108108108107,0.7774244833068362,3.798283261802575,2.5605095541401273,721.85,450.85,0.5487982267784166,1.4797604524786512,-0.16567164179104477,1.9485988447780247,10826300.0,3280605.0,3.300092513423591,3363098065.0,280,19.803278688524593,17.822950819672133,9.901315789473685,9.901639344262296,9.901639344262296,6.229508196721311,6.79344262295082,2.59344262295082,0.09180327868852459,83.04,47.53,19.8,13.02,v7,True,True,True,True,True,True,True,True,False,False,False,False
5,4174,アピリッツ,情報・通信業,スタンダード,4174.T,(株)アピリッツ,103,1,値上がり率,148,2026-09-11,2026-06-25,8,2,11.0,-92.0,2026-09-11,1045.0,0.026522593320235766,0.2137049941927991,0.22796709753231492,0.6746794871794872,0.6003062787136293,832.75,728.95,0.2548784148904233,0.4335688318814732,0.0,0.9073306498031029,501100.0,145140.0,3.452528593082541,123457750.0,280,18.688524590163937,17.40983606557377,9.243421052631579,9.704918032786885,9.672131147540984,4.163934426229508,6.819672131147541,6.667213114754098,0.6655737704918032,83.04,45.34,19.38,10.98,v7,True,True,True,True,True,True,True,True,True,False,False,False
6,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),15,1,値上がり率,236,2026-09-11,2026-06-18,23,1,106.0,91.0,2026-09-11,21000.0,0.09147609147609148,0.025891548607718695,0.7355371900826446,1.4,5.72,17354.5,12954.5,0.21006079114926957,0.6210583195028754,-0.028677150786308947,1.4317813946773068,1995500.0,3960740.0,0.5038199932335876,75325856650.0,302,19.803278688524593,17.822950819672133,9.901315789473685,9.57377049180328,9.901639344262296,9.704918032786885,0.5770491803278689,5.508196721311475,0.18360655737704917,82.98,47.53,19.48,10.28,v7,True,True,True,True,True,True,True,False,True,False,False,False
7,8551,北日本銀行,銀行業,プライム,8551.T,(株)北日本銀行,121,1,値上がり率,130,2026-09-11,2026-07-13,3,1,102.0,-19.0,2026-09-11,8480.0,0.024154589371980784,0.06000000000000005,0.14905149051490518,0.6091081593927894,0.8123751953435829,7802.5,6689.833333333333,0.08683114386414603,0.26759510700316413,0.0,0.33945026320376687,73600.0,49785.0,1.4783569348197247,397708700.0,305,17.639344262295083,17.291803278688526,9.539473684210526,8.98360655737705,9.475409836065573,4.950819672131148,4.8,6.667213114754098,3.442622950819672,82.79,44.47,18.46,9.75,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,8362,福井銀行,銀行業,プライム,8362.T,(株)福井銀行,34,1,値上がり率,217,2026-09-11,2026-06-22,12,2,71.0,37.0,2026-09-11,7680.0,0.049180327868852514,0.08936170212765959,0.1428571428571428,0.4883720930232558,1.3052160352263948,7011.5,6215.5,0.09534336447265201,0.235620625854718,0.0,0.47207278660748603,196500.0,86030.0,2.2840869464140416,645843350.0,305,17.442622950819672,16.937704918032786,9.901315789473685,9.049180327868852,9.344262295081968,5.278688524590163,6.059016393442623,6.667213114754098,2.111475409836066,82.79,44.28,18.39,11.34,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,7119,ハルメクホールディングス,小売業,グロース,7119.T,(株)ハルメクホールディングス,67,1,値上がり率,184,2026-09-11,2026-06-17,4,1,43.0,-24.0,2026-09-11,2095.0,0.032528339083292224,0.1203208556149733,0.3061097256857854,0.34813384813384807,0.5867118210319122,1827.6,1644.25,0.14631210330488087,0.2741371445948,0.0,0.3527044147919365,37500.0,11975.0,3.1315240083507305,26018220.0,262,19.081967213114755,16.052459016393442,9.144736842105262,9.475409836065573,9.540983606557377,2.8524590163934427,6.662295081967213,6.667213114754098,3.2131147540983602,82.69,44.28,19.02,9.51,v7,True,False,True,True,True,True,True,True,True,True,True,False
10,3187,ミラタップ,小売業,グロース,3187.T,(株)ミラタップ,7,2,値上がり率・出来高増加率,344,2026-09-11,2026-06-15,15,1,72.0,65.0,2026-09-11,413.0,0.13461538461538458,0.1072386058981234,0.2111436950146628,0.7136929460580912,0.5945945945945945,367.3,317.21666666666664,0.12442145385243664,0.30194924604634066,0.0,0.7223703275565515,772800.0,68065.0,11.353852934694777,41073205.0,304,18.42622950819672,17.527868852459015,9.177631578947368,9.311475409836065,9.57377049180328,3.2786885245901636,7.711475409836066,6.667213114754098,0.9180327868852458,82.59,45.13,18.89,10.99,v7,True,False,True,True,True,True,True,True,True,True,True,False
