code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
3660,アイスタイル,情報・通信業,プライム,3660.T,コスメ需要やデータ活用を追い風に26年6月期は19%増収・過去最高益 提供:株式会社アイスタイル,1,3,値上がり率・出来高・出来高増加率,450,2026-09-11,2026-07-27,7,2,1.0,0.0
5885,ジーデップ・アドバンス,卸売業,スタンダード,5885.T,プライベート/フィジカルAI需要で27年5月期は27%増収予想 提供:株式会社ジーデップ・アドバンス,2,3,値上がり率・出来高・出来高増加率,449,2026-09-11,2026-06-18,10,2,2.0,0.0
5031,モイ,情報・通信業,グロース,5031.T,モイ(株),3,1,値上がり率,248,2026-09-11,2026-06-25,2,1,137.0,134.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,3,1,出来高,248,2026-09-11,2026-06-15,61,9,3.0,0.0
6203,豊和工業,機械,スタンダード,6203.T,豊和工業(株),4,2,値上がり率・出来高,347,2026-09-11,2026-09-02,6,5,21.0,17.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),4,1,出来高,247,2026-09-11,2026-06-15,61,9,4.0,0.0
338A,ＺｅｎｍｕＴｅｃｈ,情報・通信業,グロース,338A.T,(株)ＺｅｎｍｕＴｅｃｈ,5,1,値上がり率,246,2026-09-11,2026-06-18,13,1,10.0,5.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),6,2,値上がり率・出来高,345,2026-09-11,2026-06-15,61,9,6.0,0.0
6191,エアトリ,サービス業,プライム,6191.T,(株)エアトリ,6,1,値上がり率,245,2026-09-11,2026-07-09,5,2,9.0,3.0
3187,ミラタップ,小売業,グロース,3187.T,(株)ミラタップ,7,2,値上がり率・出来高増加率,344,2026-09-11,2026-06-15,15,1,72.0,65.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),7,1,出来高,244,2026-09-11,2026-06-15,61,9,7.0,0.0
6208,石川製作所,機械,スタンダード,6208.T,(株)石川製作所,8,2,値上がり率・出来高増加率,343,2026-09-11,2026-06-17,2,1,126.0,118.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),8,1,出来高,243,2026-09-11,2026-06-15,61,9,8.0,0.0
2929,ファーマフーズ,食料品,プライム,2929.T,(株)ファーマフーズ,9,2,値上がり率・出来高増加率,342,2026-09-11,2026-07-29,3,1,120.0,111.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),9,1,出来高,242,2026-09-11,2026-06-15,61,9,9.0,0.0
7777,スリー・ディー・マトリックス,精密機器,グロース,7777.T,(株)スリー・ディー・マトリックス,10,2,値上がり率・出来高,341,2026-09-11,2026-06-15,7,1,121.0,111.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,10,1,出来高,241,2026-09-11,2026-06-15,61,9,13.0,3.0
6696,トラース・オン・プロダクト,電気機器,グロース,6696.T,(株)トラース・オン・プロダクト,11,1,値上がり率,240,2026-09-11,2026-06-29,6,1,56.0,45.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),11,1,出来高,240,2026-09-11,2026-06-15,61,9,10.0,-1.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,12,2,値上がり率・出来高,339,2026-09-11,2026-06-15,56,9,11.0,-1.0
4274,細谷火工,化学,スタンダード,4274.T,細谷火工(株),12,2,値上がり率・出来高増加率,339,2026-09-11,2026-09-11,1,1,,
1783,ｆａｎｔａｓｉｓｔａ,不動産業,スタンダード,1783.T,(株)ｆａｎｔａｓｉｓｔａ,13,2,値上がり率・出来高,338,2026-09-11,2026-07-16,8,6,61.0,48.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,13,1,出来高,238,2026-09-11,2026-06-15,61,9,14.0,1.0
4667,アイサンテクノロジー,情報・通信業,スタンダード,4667.T,アイサンテクノロジー(株),14,1,値上がり率,237,2026-09-11,2026-07-03,12,1,33.0,19.0
6081,アライドアーキテクツ,サービス業,グロース,6081.T,アライドアーキテクツ(株),14,3,値上がり率・出来高・出来高増加率,437,2026-09-11,2026-07-02,5,1,57.0,43.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),14,1,出来高,237,2026-09-11,2026-06-15,61,9,12.0,-2.0
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),15,1,値上がり率,236,2026-09-11,2026-06-18,23,1,106.0,91.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),15,1,出来高,236,2026-09-11,2026-06-15,61,9,19.0,4.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),16,1,出来高,235,2026-09-11,2026-06-15,61,9,15.0,-1.0
9130,共栄タンカー,海運業,スタンダード,9130.T,共栄タンカー(株),16,2,値上がり率・出来高増加率,335,2026-09-11,2026-06-22,10,1,133.0,117.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),17,1,出来高,234,2026-09-11,2026-06-15,60,9,18.0,1.0
436A,サイバーソリューションズ,情報・通信業,グロース,436A.T,サイバーソリューションズ(株),17,1,値上がり率,234,2026-09-11,2026-08-14,3,1,130.0,113.0
4381,ビープラッツ,情報・通信業,グロース,4381.T,ビープラッツ(株),18,1,値上がり率,233,2026-09-11,2026-06-24,13,1,17.0,-1.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),18,1,出来高,233,2026-09-11,2026-06-15,61,9,26.0,8.0
4446,Ｌｉｎｋ－Ｕグループ,情報・通信業,スタンダード,4446.T,Ｌｉｎｋ－Ｕグループ(株),19,1,値上がり率,232,2026-09-11,2026-06-15,10,2,90.0,71.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),19,1,出来高,232,2026-09-11,2026-06-15,61,9,16.0,-3.0
5250,ＧＭＯプライム・ストラテジー,情報・通信業,スタンダード,5250.T,ＧＭＯプライム・ストラテジー(株),20,1,値上がり率,231,2026-09-11,2026-06-22,12,1,137.0,117.0
6563,みらいワークス,サービス業,グロース,6563.T,(株)みらいワークス,20,1,出来高増加率,231,2026-09-11,2026-07-13,3,1,97.0,77.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,20,1,出来高,231,2026-09-11,2026-06-15,61,9,20.0,0.0
2459,アウンコンサルティング,サービス業,スタンダード,2459.T,アウンコンサルティング(株),21,1,出来高増加率,230,2026-09-11,2026-06-19,4,1,125.0,104.0
5801,古河電気工業,非鉄金属,プライム,5801.T,古河電気工業(株),21,1,出来高,230,2026-09-11,2026-06-19,56,9,22.0,1.0
6898,トミタ電機,電気機器,スタンダード,6898.T,トミタ電機(株),22,1,値上がり率,229,2026-09-11,2026-07-15,6,1,7.0,-15.0
7532,パン・パシフィック・インターナショナルホールディングス,小売業,プライム,7532.T,(株)パン・パシフィック・インターナショナルホールディングス,22,1,出来高,229,2026-09-11,2026-06-15,61,9,33.0,11.0
