pick_rank,rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base,selection_reason
1,7,8551,北日本銀行,銀行業,プライム,8551.T,(株)北日本銀行,121,1,値上がり率,130,2026-09-11,2026-07-13,3,1,102.0,-19.0,2026-09-11,8480.0,0.024154589371980784,0.06000000000000005,0.14905149051490518,0.6091081593927894,0.8123751953435829,7802.5,6689.833333333333,0.08683114386414603,0.26759510700316413,0.0,0.33945026320376687,73600.0,49785.0,1.4783569348197247,397708700.0,305,17.639344262295083,17.291803278688526,9.539473684210526,8.98360655737705,9.475409836065573,4.950819672131148,4.8,6.667213114754098,3.442622950819672,82.79,44.47,18.46,9.75,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
2,17,5019,出光興産,石油・石炭製品,プライム,5019.T,出光興産(株),83,1,出来高,168,2026-09-11,2026-06-17,39,9,71.0,-12.0,2026-09-11,1648.0,-0.0015146925174189807,0.1210884353741497,0.26138538078836593,0.2829894900739587,0.08514073359361984,1447.95,1324.8,0.13816084809558338,0.2439613526570048,-0.0072289156626506035,0.3663035481604825,7416300.0,4754810.0,1.55974686685693,7272479285.0,305,18.885245901639347,15.521311475409837,5.559210526315789,9.40983606557377,9.40983606557377,6.852459016393443,5.088524590163934,6.104918032786887,3.0295081967213116,79.86,39.97,18.82,11.94,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
3,18,9506,東北電力,電気・ガス業,プライム,9506.T,東北電力(株),117,1,出来高,134,2026-09-11,2026-07-30,11,3,85.0,-32.0,2026-09-11,1417.5,-0.004214963119072657,0.03656307129798897,0.13038277511961716,0.35516252390057357,0.20356874151582272,1343.775,1198.2333333333333,0.05486409555171057,0.18299162656132628,-0.004214963119072657,0.2715545083594498,5188600.0,3574280.0,1.451649003435657,5036306532.5,305,17.04918032786885,16.17049180327869,7.203947368421053,8.262295081967215,8.950819672131148,6.4590163934426235,4.668852459016393,6.219672131147542,4.61311475409836,79.6,40.42,17.21,11.13,v7,True,True,True,True,True,True,True,True,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
4,19,8131,ミツウロコグループホールディングス,卸売業,スタンダード,8131.T,(株)ミツウロコグループホールディングス,59,1,値上がり率,192,2026-09-11,2026-07-08,3,1,120.0,61.0,2026-09-11,2507.0,0.03552251135894258,0.03595041322314052,0.21286889211417503,0.3873824017708909,0.19341244112647593,2307.2,2102.95,0.08659847434119294,0.1921348581754203,0.0,0.24321917000441023,70500.0,61770.0,1.1413307430791646,144527290.0,282,18.557377049180328,16.288524590163934,7.006578947368422,8.950819672131148,9.01639344262295,4.295081967213115,3.0688524590163935,6.667213114754098,5.072131147540984,78.92,41.85,17.97,7.36,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
5,22,2820,やまみ,食料品,スタンダード,2820.T,(株)やまみ,46,1,値上がり率,205,2026-09-11,2026-06-26,7,1,136.0,90.0,2026-09-11,6700.0,0.04037267080745344,0.07371794871794868,0.13559322033898313,0.442109522383197,0.4240170031880979,6186.5,5359.355932617187,0.08300331366685532,0.2501502203321888,0.0,0.39517455305826066,23600.0,23990.0,0.9837432263443101,136452600.0,297,17.245901639344265,16.701639344262297,8.815789473684209,8.885245901639346,9.442622950819674,4.229508196721311,2.281967213114754,6.667213114754098,2.7540983606557377,77.02,42.76,18.33,6.51,v7,True,True,True,True,True,True,True,False,True,True,True,True,20日モメンタム・中期上昇・移動平均線上
