rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6098,6098.T,リクルートホールディングス,プライム,サービス業,31,True,jpx_liquidity,JPX流動性,104.0,1.0,出来高,2026-07-21,12920.0,0.007800312012480548,0.04615384615384621,0.1692307692307693,0.6452311218642557,0.5230993952767857,11969.5,10299.583333333334,0.0794101675090857,0.25441967717140646,0.0,0.23116030415238564,4766200.0,3903085.0,1.2211366137299084,47903280100.0,268,18.8,17.835,8.998330550918196,9.6,9.908333333333333,9.5,6.493333333333334,6.871666666666667,5.355,93.36,45.63,19.51,15.99,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,9831,9831.T,ヤマダホールディングス,プライム,小売業,300,True,jpx_liquidity,JPX流動性,38.0,1.0,出来高,2026-07-21,728.0999755859375,0.04222731324211315,0.09901883107311327,0.11194256133087221,0.3660412299923781,0.392347103371226,663.8449981689453,623.5333312988281,0.09679213912016205,0.1677001677990424,0.0,0.23882953037932686,13562800.0,4299435.0,3.154554028610736,3221626222.8604126,268,17.1,16.95,8.363939899833055,9.733333333333334,9.566666666666668,5.0166666666666675,7.926666666666666,6.871666666666667,5.215,86.74,42.41,19.3,12.94,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,7867,7867.T,タカラトミー,プライム,その他製品,412,False,jpx_liquidity,JPX流動性,,,,2026-07-21,3690.0,0.04502973661852172,0.09593109593109594,0.22064174660932845,0.35636831464804275,0.3119514851273728,3287.35,2997.65,0.12248467610689473,0.23096425533334441,0.0,0.2481464228227064,1298100.0,551550.0,2.353549088931194,1969385890.0,268,19.433333333333334,16.86,7.6961602671118525,9.8,9.908333333333333,3.15,7.926666666666666,6.871666666666667,4.9,86.55,43.99,19.71,11.08,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,7581,7581.T,サイゼリヤ,プライム,小売業,199,False,jpx_liquidity,JPX流動性,,,,2026-07-21,7280.0,-0.04210526315789476,0.24871355060034306,0.4026974951830442,0.3973128598848368,0.16293929712460065,5785.0,5394.5,0.2584269662921348,0.3495226619705256,-0.04210526315789476,0.756000697604347,1567100.0,852100.0,1.8391033916207018,5924238750.0,268,19.816666666666666,17.13,6.160267111853089,9.908333333333333,9.908333333333333,6.7,7.926666666666666,5.46,0.5366666666666666,83.55,43.11,19.82,14.63,v7,True,True,True,True,True,True,True,True,True,False,True,False
5,2175,2175.T,エス・エム・エス,プライム,サービス業,538,False,jpx_liquidity,JPX流動性,,,,2026-07-21,2478.0,0.018495684340320562,0.015157722244981464,0.21055202735710798,0.39291736930860033,0.5607735002031335,2298.25,2042.75,0.07821168280213198,0.2130706155917268,-0.022870662460567792,0.3281463971489727,730500.0,413950.0,1.7647058823529411,1034839190.0,268,19.36666666666667,17.1,9.098497495826377,9.533333333333335,9.783333333333335,1.05,7.826666666666667,6.066666666666667,3.325,83.15,45.57,19.32,8.88,v7,True,True,True,True,True,True,True,True,True,True,True,True
6,3774,3774.T,インターネットイニシアティブ,プライム,情報・通信業,417,False,jpx_liquidity,JPX流動性,,,,2026-07-21,3541.0,0.015777395295467622,0.004539007092198677,0.1717405691594971,0.3015989707774307,0.3528354919039378,3350.65,3115.641666666667,0.05680987271126492,0.13652350906849042,-0.00421822272215977,0.22852199854367589,745300.0,556810.0,1.3385176271977874,1901362305.0,268,18.833333333333336,16.11,7.996661101836395,8.65,9.25,3.0666666666666664,7.12,6.65,5.413333333333332,83.09,42.94,17.9,10.19,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,6178,6178.T,日本郵政,プライム,サービス業,105,True,jpx_liquidity,JPX流動性,88.0,1.0,出来高,2026-07-21,2418.5,0.038428510090167345,0.036648092584654846,0.08574635241301909,0.32811641954969795,0.3563051322901132,2287.25,2124.7083333333335,0.05738332058148421,0.13827388072872737,0.0,0.25976478319370216,5770500.0,5362320.0,1.0761200375956677,12526768920.0,268,15.366666666666665,16.499999999999996,8.030050083472453,8.716666666666667,9.266666666666666,8.266666666666667,5.066666666666666,6.871666666666667,4.678333333333333,82.76,39.9,17.98,13.33,v7,True,True,True,True,True,True,True,False,True,True,True,True
8,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,10,True,jpx_liquidity,JPX流動性,10.0,1.0,出来高,2026-07-21,3580.0,0.03080909876187743,0.011013837898898649,0.07410741074107419,0.2647942059706765,0.2949550579678122,3394.55,3153.3333333333335,0.05463168903094662,0.13530655391120505,-0.03164728157965924,0.29240733204612734,48029100.0,35107830.0,1.3680452480258678,124140413150.0,268,14.133333333333335,15.66,7.512520868113523,8.466666666666667,9.233333333333333,9.908333333333333,7.253333333333333,5.775,4.06,82.0,37.31,17.7,17.16,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,7389,7389.T,あいちフィナンシャルグループ,プライム,銀行業,483,True,jpx_liquidity,JPX流動性,41.0,1.0,値上がり率,2026-07-21,1824.0,0.08120924718435085,0.22911051212938016,0.30565497494631355,0.18982387475538154,0.6723078758538534,1499.75,1444.9666666666667,0.21620270045007506,0.26231285612124844,0.0,0.5525649812336514,1714700.0,838185.0,2.0457297613295395,1387666720.0,268,19.816666666666666,14.04,9.482470784641068,9.908333333333333,9.908333333333333,1.9666666666666663,7.926666666666666,6.871666666666667,1.3416666666666668,81.26,43.34,19.82,9.89,v7,True,True,True,True,True,True,True,True,True,False,True,False
10,8309,8309.T,三井住友トラストグループ,プライム,銀行業,82,False,jpx_liquidity,JPX流動性,,,,2026-07-21,6734.0,0.04403100775193791,0.015379975874547647,0.08385643006599075,0.29624639076034653,0.3825031436856827,6370.55,5886.4,0.057051588952288235,0.14399293286219095,-0.0034038774604113753,0.29854176100510865,2569600.0,2516350.0,1.0211616031156239,16171117395.0,268,15.166666666666664,16.05,8.297161936560935,8.666666666666668,9.383333333333333,8.65,4.373333333333333,6.685,3.9200000000000004,81.19,39.51,18.05,13.02,v7,True,True,True,True,True,True,True,False,True,True,True,True
