start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-07-21,25,5,10.0,-0.04592727122914941,,,-0.37743981855383857,0.26265304554609553,-1.6705739516474352,-0.08691819697367908,0.3507667646775529,8.793721799394996
