start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-06-19,4,5,10.0,0.0070311613513565074,,,0.5549029836321,0.07126090509550168,6.235240144417566,-0.002750735015918049,0.14985014985014988,0.6015117384811275
