group_name,group_value,metric_key,metric_label,sample_count,valid_count,avg_return,median_return,win_rate
全体,毎日厳選,next_open,翌日寄付ギャップ,230,225,-0.0026887524299392808,-0.0013919268244183547,0.4444444444444444
全体,毎日厳選,1d,1日リターン,230,225,-0.005384458618158997,-0.005498130635583909,0.4266666666666667
全体,毎日厳選,3d,3日リターン,230,215,-0.011433255469389614,-0.012690355329949221,0.3953488372093023
全体,毎日厳選,5d,5日リターン,230,205,-0.01317184615271978,-0.013690105787181106,0.36097560975609755
全体,毎日厳選,10d,10日リターン,230,180,-0.014247377870755364,-0.015834137788372504,0.4166666666666667
全体,毎日厳選,open_buy_1d,翌日寄付買い1日,230,225,-0.002766810611748099,-0.0027288514016372556,0.44
全体,毎日厳選,open_buy_3d,翌日寄付買い3日,230,215,-0.008468128955599624,-0.011304544426859575,0.3813953488372093
全体,毎日厳選,open_buy_5d,翌日寄付買い5日,230,205,-0.010617915850475257,-0.011690779106692584,0.40487804878048783
全体,毎日厳選,excess_5d,TOPIX超過5日,230,0,,,
全体,毎日厳選,net_5d_10bps,コスト後5日（片道10bp）,230,205,-0.01259569063669015,-0.013666409239258326,0.4
市場,グロース,next_open,翌日寄付ギャップ,12,11,0.0008723393264066328,0.0,0.36363636363636365
市場,グロース,1d,1日リターン,12,11,0.006230996946982797,0.014236622484045114,0.5454545454545454
市場,グロース,3d,3日リターン,12,10,-0.014937334246615381,-0.01025142766497461,0.4
市場,グロース,5d,5日リターン,12,10,-0.027604460206532577,-0.02985205946790871,0.5
市場,グロース,10d,10日リターン,12,9,-0.02422662014255008,-0.0062460961898813,0.4444444444444444
市場,グロース,open_buy_1d,翌日寄付買い1日,12,11,0.005534241551394232,0.007481296758104827,0.5454545454545454
市場,グロース,open_buy_3d,翌日寄付買い3日,12,10,-0.014709044357607493,-0.023346279128038105,0.4
市場,グロース,open_buy_5d,翌日寄付買い5日,12,10,-0.027249376534247215,-0.03428655702574987,0.5
市場,グロース,excess_5d,TOPIX超過5日,12,0,,,
