rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,9104,9104.T,商船三井,プライム,海運業,78,False,jpx_liquidity,JPX流動性,,,,2026-08-20,6957.0,-0.0012919896640827266,0.10797897754419483,0.20300881895210088,0.25261073100468123,0.28480150007200433,6193.6,5704.066666666667,0.12325626453112881,0.21965615175138198,-0.0012919896640827266,0.27428636901831666,3466500.0,3003760.0,1.1540535861719978,19202141635.0,289,18.63333333333333,16.35,8.366666666666667,9.733333333333334,9.583333333333336,8.716666666666667,6.92,6.708333333333334,5.821666666666667,90.83,43.35,19.32,15.64,v7,True,True,True,True,True,True,True,False,True,True,True,True
2,7832,7832.T,バンダイナムコホールディングス,プライム,その他製品,90,False,jpx_liquidity,JPX流動性,,,,2026-08-20,5554.0,0.03638738570628841,0.057501904036557416,0.35628815628815635,0.5296061690994216,0.40072582982436367,4899.5,4181.116666666667,0.13358505969996948,0.328353270856669,0.0,0.6270093131295197,3237000.0,3296285.0,0.9820146012859932,16687374280.0,289,19.816666666666666,17.835,8.983333333333333,9.8,9.908333333333333,8.516666666666667,5.973333333333334,6.871666666666667,1.5516666666666667,89.26,46.64,19.71,14.49,v7,True,True,True,True,True,True,True,False,True,True,True,True
3,7733,7733.T,オリンパス,プライム,精密機器,146,True,jpx_liquidity,JPX流動性,75.0,1.0,出来高,2026-08-20,2187.0,0.026038001407459488,0.05779927448609423,0.26709154113557365,0.23141891891891886,0.5480499443196736,1934.425,1806.675,0.13056851519185297,0.21051102162812896,0.0,0.43090891924249647,6660100.0,4980620.0,1.3372029988234397,9990384975.0,289,19.433333333333334,15.96,9.45,9.75,9.533333333333335,7.583333333333332,7.44,6.871666666666667,3.1266666666666665,89.15,44.84,19.28,15.02,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,9101,9101.T,日本郵船,プライム,海運業,76,False,jpx_liquidity,JPX流動性,,,,2026-08-20,6795.0,0.009208376652309447,0.09402672677507651,0.16792712272258514,0.29330034259611715,0.3192787583298897,6190.7,5663.866666666667,0.09761416318025429,0.19971044516113845,0.0,0.2923053001183888,2924800.0,3155550.0,0.9268748712585761,19720202835.0,289,18.266666666666666,16.65,8.55,9.416666666666668,9.483333333333334,8.75,5.4,6.871666666666667,5.471666666666667,88.86,43.47,18.9,14.15,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,4689,4689.T,ＬＩＮＥヤフー,プライム,情報・通信業,159,True,jpx_liquidity,JPX流動性,21.0,1.0,出来高,2026-08-20,517.5,0.04714687822226904,0.03603603603603611,0.16922727714325125,0.2905236907730673,0.44282463307497544,472.95999908447266,440.37166697184244,0.09417287085957615,0.17514372247996857,0.0,0.3479199479933348,20716500.0,18724305.0,1.106396205359825,9056129320.922394,289,18.3,16.62,9.166666666666664,9.383333333333333,9.283333333333333,7.366666666666667,6.693333333333333,6.871666666666667,4.328333333333333,88.01,44.09,18.67,14.06,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,9107,9107.T,川崎汽船,プライム,海運業,97,True,jpx_liquidity,JPX流動性,119.0,1.0,出来高,2026-08-20,3174.0,0.0053848590433955845,0.09316342345445161,0.1483357452966716,0.2533070088845015,0.33783920619801755,2907.15,2686.0833333333335,0.09179092926061605,0.1816461390500419,0.0,0.28881361388231014,4273200.0,5112465.0,0.8358394629596486,15063404522.5,289,17.833333333333336,16.38,8.7,9.35,9.366666666666667,8.4,4.586666666666667,6.871666666666667,5.541666666666666,87.03,42.91,18.72,12.99,v7,True,True,True,True,True,True,True,False,True,True,True,True
7,4443,4443.T,Ｓａｎｓａｎ,プライム,情報・通信業,380,True,jpx_liquidity,JPX流動性,30.0,1.0,値上がり率,2026-08-20,2220.0,0.09683794466403173,0.11670020120724356,0.24022346368715075,0.45329302055368403,1.173546804859043,1962.55,1728.9083333333333,0.13118137117525674,0.2840472552525919,0.0,0.5364351783469776,1763000.0,1279980.0,1.3773652713323645,2541198150.0,289,19.1,17.610000000000003,9.908333333333333,9.766666666666667,9.75,3.6833333333333336,7.533333333333334,6.871666666666667,2.0766666666666667,86.3,46.62,19.52,11.22,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,7272,7272.T,ヤマハ発動機,プライム,輸送用機器,89,True,jpx_liquidity,JPX流動性,64.0,1.0,出来高,2026-08-20,1932.5,0.031216648879402342,0.017105263157894735,0.47575410462008394,0.5762642740619903,0.584016393442623,1653.975,1378.7050313313803,0.1683973457881771,0.4016776294301574,-0.008465879938429954,0.8607354170311916,7457200.0,10196735.0,0.7313321371988191,17347286740.0,289,19.816666666666666,17.835,9.566666666666668,9.908333333333333,9.908333333333333,8.533333333333335,3.2,6.6033333333333335,0.7233333333333334,86.1,47.22,19.82,11.73,v7,True,True,True,True,True,True,True,False,True,True,False,False
9,8050,8050.T,セイコーグループ,プライム,精密機器,249,False,jpx_liquidity,JPX流動性,,,,2026-08-20,11070.0,-0.011607142857142816,-0.01072386058981234,0.42654639175257736,0.6621621621621621,0.8707781598968007,9301.5,8057.166666666667,0.19013062409288817,0.3739321101296982,-0.015124555160142328,0.8689962947197177,488800.0,510205.0,0.9580462755167041,5008106900.0,289,19.816666666666666,17.835,9.766666666666667,9.908333333333333,9.908333333333333,5.866666666666666,5.773333333333333,6.486666666666666,0.6766666666666665,86.04,47.42,19.82,11.64,v7,True,True,True,True,True,True,True,False,True,False,False,False
10,6532,6532.T,ベイカレント,プライム,サービス業,139,False,jpx_liquidity,JPX流動性,,,,2026-08-20,7715.0,0.038777433687895435,0.04837613806223673,0.24035369774919624,0.35995064339855465,1.0230958604071643,7179.45,6429.883333333333,0.07459485058047632,0.1998662495172281,0.0,0.47359236295030865,1085400.0,1440520.0,0.7534779107544498,10149019360.0,289,19.133333333333336,17.160000000000004,9.908333333333333,9.166666666666664,9.5,7.7,3.466666666666667,6.871666666666667,2.625,85.53,46.2,18.67,11.17,v7,True,True,True,True,True,True,True,False,True,True,True,True
