start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-07-15,22,5,10.0,-0.0010860882023259189,,,-0.012370258852677174,0.24575448107315043,0.07266649864893913,-0.05421212733403191,0.3451300063580592,7.650133367094668
