rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),3,2,値上がり率・出来高,348,2026-07-15,2026-06-18,5,1,75.0,72.0,2026-07-15,13100.0,0.22429906542056077,0.4971428571428571,0.4971428571428571,1.1833333333333331,3.919263987983477,8953.0,9379.166666666666,0.46319669384563844,0.3967125721901379,-0.2012195121951219,1.246586487395237,3747900.0,791280.0,4.73650288140734,9495771250.0,262,19.823008849557525,17.84070796460177,9.911242603550296,9.911504424778762,9.911504424778762,7.581120943952803,7.008849557522123,2.3746312684365782,0.41297935103244837,84.78,47.57,19.82,14.59,v7,True,True,True,True,True,True,True,True,False,False,False,False
2,3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,19,1,出来高,232,2026-07-15,2026-06-15,22,21,15.0,-4.0,2026-07-15,5074.0,-0.04390427736951197,0.12580430441535384,0.22527076621045206,1.1800214822771213,2.153511497824736,4484.639965820313,3675.7340413411457,0.1314174691104515,0.3804045512902985,-0.04390427736951197,1.1033409468554591,22159800.0,18201835.0,1.217448680311628,88448948215.0,265,18.23008849557522,17.84070796460177,9.911242603550296,8.938053097345133,9.911504424778762,9.646017699115044,4.294985250737463,5.286135693215339,0.5162241887905604,84.57,45.98,18.85,13.94,v7,True,True,True,True,True,True,True,True,True,True,False,False
3,8362,福井銀行,銀行業,プライム,8362.T,(株)福井銀行,102,1,値上がり率,149,2026-07-15,2026-06-22,4,1,131.0,29.0,2026-07-15,6230.0,0.059523809523809534,0.02298850574712641,0.20736434108527124,0.6245110821382007,1.2405670255209427,5629.5,4903.833333333333,0.1066702193800515,0.27043469394691244,0.0,0.3993257073500539,94200.0,70175.0,1.3423583897399358,405556100.0,265,17.640117994100294,17.20353982300885,9.585798816568047,8.08259587020649,9.616519174041297,4.896755162241888,4.71976401179941,6.628318584070796,3.4896755162241884,81.86,44.43,17.7,9.62,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T,(株)ＳＣＲＥＥＮホールディングス,139,1,出来高,112,2026-07-15,2026-06-18,10,1,130.0,-9.0,2026-07-15,18930.0,0.04240088105726869,0.12078152753108351,0.2356396866840731,0.678191489361702,1.11226761108373,17513.0,13583.666666666666,0.08091132301718718,0.39358543348629493,-0.028732683427398653,0.7932925786397645,3531000.0,3451625.0,1.0229964147321913,61795715475.0,265,18.289085545722713,17.362831858407077,9.467455621301776,7.197640117994101,9.911504424778762,9.35103244837758,3.256637168141593,5.657817109144543,1.1563421828908553,81.65,45.12,17.11,12.61,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,4968,荒川化学工業,化学,プライム,4968.T,荒川化学工業(株),29,1,値上がり率,222,2026-07-15,2026-06-18,5,1,76.0,47.0,2026-07-15,2400.0,0.09439124487004102,0.14231318419800099,0.26315789473684204,0.8489984591679507,0.8994655531060167,2162.4,1671.65,0.10987791342952269,0.4357072353662548,0.0,0.8332585834403415,454000.0,392695.0,1.1561135232177644,902103395.0,265,18.87905604719764,17.469026548672566,9.319526627218934,8.289085545722715,9.911504424778762,5.398230088495575,3.8466076696165192,6.628318584070796,1.0324483775811208,80.77,45.67,18.2,9.24,v7,True,True,True,True,True,True,True,False,True,True,False,False
6,6951,日本電子,電気機器,プライム,6951.T,日本電子(株),69,1,値上がり率,182,2026-07-15,2026-07-01,4,1,52.0,-17.0,2026-07-15,8418.0,0.0662444585180495,0.17750734368443144,0.22088469905728791,0.32943777637397353,0.4384075585867315,7445.45,6928.733333333334,0.13062340086898705,0.2149406817985009,0.0,0.5129159136160056,436000.0,305745.0,1.4260249554367201,2358362970.0,265,18.112094395280234,15.663716814159294,8.254437869822484,8.908554572271386,9.292035398230087,6.2536873156342185,5.002949852507375,6.628318584070796,2.6430678466076696,80.76,42.03,18.2,11.26,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,8,1,出来高,243,2026-07-15,2026-06-15,22,21,10.0,2.0,2026-07-15,3697.0,0.026944444444444438,0.07690066996795797,0.12988997555012216,0.2547089767520787,0.2759146228434113,3359.7,3118.15,0.10039586867875117,0.18563892051376607,0.0,0.2562720244532152,51178000.0,34925555.0,1.4653453610114429,119770640790.0,265,15.280235988200591,14.867256637168143,7.100591715976332,7.728613569321534,9.085545722713864,9.705014749262537,5.073746312684365,6.628318584070796,5.12094395280236,80.59,37.25,16.81,14.78,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,276A,ククレブ・アドバイザーズ,不動産業,グロース,276A.T,ククレブ・アドバイザーズ(株),17,1,値上がり率,234,2026-07-15,2026-07-01,2,1,100.0,83.0,2026-07-15,4025.0,0.12273361227336133,0.19082840236686383,0.352486559139785,0.2697160883280758,0.5391969407265775,3255.0,3103.25,0.23655913978494625,0.297027310078144,-0.17689161554192234,0.5193072794697412,344400.0,35700.0,9.647058823529411,179249950.0,254,19.35103244837758,15.132743362831858,8.579881656804735,9.793510324483776,9.734513274336281,4.15929203539823,7.669616519174041,2.8908554572271385,2.5191740412979353,79.83,43.06,19.53,11.83,v7,True,True,True,True,True,True,True,True,False,False,True,False
9,8601,大和証券グループ本社,証券、商品先物取引業,プライム,8601.T,(株)大和証券グループ本社,80,1,出来高,171,2026-07-15,2026-06-15,20,14,115.0,35.0,2026-07-15,1879.0,0.042730299667036675,0.05710267229254562,0.16889580093312606,0.20525978191148164,0.24459140757299958,1679.475,1566.2083333333333,0.11880200657943707,0.19971268190162017,0.0,0.24910103883733958,6357900.0,4886280.0,1.3011738991625532,8367258275.0,265,16.87315634218289,14.017699115044246,6.893491124260355,8.613569321533923,9.174041297935103,7.315634218289086,4.578171091445427,6.628318584070796,5.286135693215339,79.38,37.78,17.79,11.89,v7,True,True,True,True,True,True,True,True,True,True,True,True
10,1407,ウエストホールディングス,建設業,スタンダード,1407.T,(株)ウエストホールディングス,4,1,値上がり率,247,2026-07-15,2026-06-22,4,2,61.0,57.0,2026-07-15,2802.0,0.21720243266724593,0.25257040679481446,0.2198519808445798,0.5361842105263157,0.8890243117614847,2316.0,2531.866666666667,0.2098445595854923,0.106693348780873,-0.10048154093097916,0.8750690124358559,2288300.0,490440.0,4.665810292798303,1370130940.0,255,18.05309734513274,17.04424778761062,9.289940828402367,9.67551622418879,7.610619469026549,5.722713864306785,6.961651917404129,4.150442477876107,0.8672566371681415,79.38,44.39,17.29,12.68,v7,True,True,True,True,True,True,True,True,False,False,False,False
