start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-06-18,3,5,10.0,0.009808877991432485,,,1.2703431597934616,0.066998089725215,12.29139845061172,0.0,0.13320013320013321,0.39975172289842376
