rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,8035,東京エレクトロン,電気機器,プライム,8035.T,東京エレクトロン(株),93,2,値上がり率・出来高,258,2026-06-18,2026-06-15,3,2,104.0,11.0,2026-06-18,76080.0,0.04735682819383258,0.19999999999999996,0.5590163934426229,0.9524899799011568,1.4518337819522995,60098.0,49632.9875,0.26593231055941957,0.5328515133206517,0.0,0.7591406570996874,5806900.0,4313305.0,1.3462762313353682,276185445700.0,246,19.263803680981596,17.116564417177916,9.230769230769232,9.539877300613497,9.662576687116564,9.9079754601227,4.736196319018405,6.409509202453987,1.8466257668711654,87.71,45.61,19.2,14.64,v7,True,True,True,True,True,True,True,True,True,False,True,False
2,4062,イビデン,電気機器,プライム,4062.T,イビデン(株),44,2,値上がり率・出来高,307,2026-06-18,2026-06-15,3,2,49.0,5.0,2026-06-18,25715.0,0.0714583333333334,0.41213618890719395,0.4386013986013986,2.115835928072574,3.4188219662044066,20668.75,14544.639729817709,0.24414877532506796,0.7680052911370594,0.0,1.2376759197306735,11491700.0,8535475.0,1.3463456925361506,180185446750.0,246,18.711656441717793,17.83435582822086,9.907692307692308,9.447852760736197,9.9079754601227,9.785276073619633,4.7607361963190185,6.409509202453987,0.6012269938650308,87.37,46.45,19.36,14.55,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),14,1,出来高,237,2026-06-18,2026-06-15,3,2,15.0,1.0,2026-06-18,19860.0,-0.04725353801870957,0.19422730006013222,1.438305709023941,3.8336649797541984,4.879661265148448,15610.85,8989.127575683593,0.27219209716319104,1.2093356482917326,-0.04725353801870957,1.5059638974017957,31712500.0,24113890.0,1.3151134055932079,419820390760.0,246,19.8159509202454,17.83435582822086,9.907692307692308,9.662576687116564,9.9079754601227,9.9079754601227,4.49079754601227,4.831288343558282,0.3006134969325154,86.66,47.56,19.57,14.4,v7,True,True,True,True,True,True,True,True,True,False,False,False
4,285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),17,1,出来高,234,2026-06-18,2026-06-15,3,2,17.0,0.0,2026-06-18,96900.0,0.009374999999999911,0.2844644750795333,0.7509938561619083,3.3336314847942754,9.419354838709678,75508.5,47667.0,0.2832992312123801,1.0328529171124678,0.0,0.9441877482734196,30706700.0,39061125.0,0.7861191913955371,2837289361350.0,246,19.8159509202454,17.83435582822086,9.907692307692308,9.69325153374233,9.9079754601227,9.9079754601227,1.5950920245398772,6.409509202453987,1.2024539877300615,86.27,47.56,19.6,11.5,v7,True,True,True,True,True,True,True,False,True,False,False,False
5,6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,13,2,値上がり率・出来高,338,2026-06-18,2026-06-15,3,2,14.0,1.0,2026-06-18,11745.0,0.0809940174873447,0.30980260956841743,0.7459491601010853,2.1632340531185075,2.716552202906554,9381.65,6287.968387858073,0.25191197710424085,0.867852901849719,0.0,1.1955027120511543,37329500.0,41102645.0,0.9082018930898486,399255050925.0,246,19.8159509202454,17.83435582822086,9.723076923076922,9.50920245398773,9.9079754601227,9.9079754601227,2.3803680981595092,6.409509202453987,0.7085889570552146,86.2,47.37,19.42,12.29,v7,True,True,True,True,True,True,True,False,True,False,False,False
6,5367,ニッカトー,ガラス・土石製品,スタンダード,5367.T,(株)ニッカトー,5,2,値上がり率・出来高,346,2026-06-18,2026-06-15,3,2,21.0,16.0,2026-06-18,1850.0,0.2067840834964123,0.5040650406504066,1.479892761394102,1.4736986301146269,2.214961177549112,1256.45,928.2401763916016,0.47240240359743724,0.9930186680688671,0.0,1.6897980042035872,7459400.0,1784460.0,4.180200172601235,3043368245.0,246,19.8159509202454,17.392638036809814,9.6,9.9079754601227,9.9079754601227,6.012269938650307,6.895705521472393,6.409509202453987,0.23619631901840493,86.18,46.81,19.82,12.91,v7,True,True,True,True,True,True,True,True,True,False,False,False
7,6920,レーザーテック,電気機器,プライム,6920.T,レーザーテック(株),62,2,値上がり率・出来高,289,2026-06-18,2026-06-15,3,2,27.0,-35.0,2026-06-18,56450.0,0.07115749525616688,0.4042288557213931,0.4831844456121912,0.6087204331718439,0.9324975162114051,42869.0,40701.0,0.31680235134946,0.38694380973440445,0.0,0.9085624959469463,7836200.0,3271215.0,2.395501365700512,156333945150.0,246,18.77300613496932,15.515337423312882,8.461538461538462,9.9079754601227,9.263803680981594,9.754601226993866,6.257668711656441,6.409509202453987,1.352760736196319,85.7,42.75,19.17,16.01,v7,True,True,True,True,True,True,True,True,True,False,False,False
8,7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T,(株)ＳＣＲＥＥＮホールディングス,54,2,値上がり率・出来高,297,2026-06-18,2026-06-18,1,1,,,2026-06-18,16425.0,0.07212793733681466,0.2644341801385681,0.5307548928238583,0.666012578696094,1.5301772208682758,12659.75,11132.748876953125,0.2974189853670097,0.47537685270192576,0.0,0.8482722207141569,4061800.0,2774845.0,1.4637934731489506,36890452350.0,246,18.957055214723926,15.957055214723926,9.323076923076922,9.785276073619633,9.50920245398773,8.987730061349694,5.006134969325154,6.409509202453987,1.5245398773006136,85.46,44.24,19.29,13.99,v7,True,True,True,True,True,True,True,True,True,False,False,False
9,6997,日本ケミコン,電気機器,プライム,6997.T,日本ケミコン(株),95,1,値上がり率,156,2026-06-18,2026-06-15,3,2,16.0,-79.0,2026-06-18,5530.0,0.055343511450381744,0.34549878345498786,0.8918918918918919,2.730623232809433,3.1381008736625686,4588.75,3003.3747599283856,0.2051212203759194,0.8412620608597845,-0.016014234875444844,1.5297569476416675,2435500.0,1843515.0,1.3211175390490448,8942463325.0,246,19.8159509202454,17.83435582822086,9.784615384615385,9.263803680981594,9.9079754601227,7.239263803680981,4.564417177914111,5.58282208588957,0.2791411042944785,84.27,47.43,19.17,11.8,v7,True,True,True,True,True,True,True,True,True,False,False,False
10,3891,ニッポン高度紙工業,パルプ・紙,スタンダード,3891.T,ニッポン高度紙工業(株),71,1,値上がり率,180,2026-06-18,2026-06-17,2,2,32.0,-39.0,2026-06-18,10640.0,0.06613226452905807,0.19550561797752808,0.5693215339233038,1.8875392948779872,2.51301598740257,8527.5,6132.4334716796875,0.2477279390208149,0.7350371674045539,0.0,1.0760734216978667,411800.0,331995.0,1.24038012620672,3035843150.0,245,19.38650306748466,17.613496932515336,9.692307692307692,9.478527607361963,9.754601226993866,5.98159509202454,4.220858895705521,6.409509202453987,1.030674846625767,83.57,46.69,19.23,10.2,v7,True,True,True,True,True,True,True,True,True,False,False,False
