rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6098,6098.T,リクルートホールディングス,プライム,サービス業,32,True,jpx_liquidity,JPX流動性,58.0,1.0,出来高,2026-07-09,12505.0,0.026683087027914665,0.07523645743766116,0.12102196324518144,0.7570605592243922,0.3657100457831204,11353.25,9687.6,0.10144672230418594,0.2908253850282836,0.0,0.34799186668664095,5074700.0,4128490.0,1.2291903335117682,47165440675.0,261,16.633333333333336,17.49,7.796327212020032,9.716666666666667,9.908333333333333,9.483333333333334,7.466666666666666,6.906666666666667,3.138333333333333,88.54,41.92,19.62,16.95,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,8366,8366.T,滋賀銀行,プライム,銀行業,378,False,jpx_liquidity,JPX流動性,,,,2026-07-09,2891.0,0.02481389578163773,0.11492479753181639,0.30225225225225216,0.3832535885167465,0.8749475609249227,2480.35,2177.7833333333333,0.16556131191162549,0.32749661352904713,0.0,0.33868259143067175,1123400.0,897675.0,1.2514551480212772,2313111755.0,261,19.816666666666666,16.47,9.432387312186979,9.908333333333333,9.908333333333333,3.7166666666666663,7.506666666666666,6.906666666666667,3.255,86.92,45.72,19.82,11.22,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,6525,6525.T,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,プライム,電気機器,16,True,jpx_liquidity,JPX流動性,56.0,1.0,出来高,2026-07-09,10810.0,0.09924750864348186,0.0364333652924258,0.3441929868191993,0.57603149147106,0.82878667412867,10182.45,8153.8,0.06163055060422584,0.3257622212955922,-0.09916666666666663,1.1784572631445267,8716600.0,7952715.0,1.0960533603932745,83251342900.0,261,19.816666666666666,17.22,9.398998330550919,8.633333333333333,9.908333333333333,9.75,7.08,4.036666666666666,0.18666666666666668,86.03,46.44,18.54,16.83,v7,True,True,True,True,True,True,True,False,False,True,False,False
4,4385,4385.T,メルカリ,プライム,情報・通信業,168,False,jpx_liquidity,JPX流動性,,,,2026-07-09,4617.0,-0.01028938906752408,0.1021723561709238,0.24246501614639393,0.27788541378355935,0.42500000000000004,4057.25,4000.45,0.13796290590917493,0.15412016148183327,-0.01028938906752408,0.4524105371096265,2121200.0,1811805.0,1.1707661696484997,7541246760.0,261,19.5,15.39,8.263772954924875,9.908333333333333,9.366666666666667,7.216666666666668,7.266666666666667,6.463333333333333,2.216666666666667,85.59,43.15,19.27,14.48,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,3436,3436.T,ＳＵＭＣＯ,プライム,金属製品,23,True,jpx_liquidity,JPX流動性,10.0,1.0,値上がり率,2026-07-09,4544.0,0.008209451963612224,-0.007209962857767094,0.33333333333333326,1.2345709368084585,1.9212471873995498,4258.902124023438,3478.0007080078126,0.06694163605413572,0.30649772138855846,-0.12125314252562369,1.1509827911468555,14372300.0,16225515.0,0.8857839026989281,70255768540.0,261,19.816666666666666,17.835,9.908180300500835,8.933333333333332,9.908333333333333,9.633333333333335,5.28,3.57,0.21,85.09,47.56,18.84,14.91,v7,True,True,True,True,True,True,True,False,False,True,False,False
6,7735,7735.T,ＳＣＲＥＥＮホールディングス,プライム,電気機器,28,True,jpx_liquidity,JPX流動性,130.0,2.0,値上がり率・出来高,2026-07-09,17750.0,0.05091770278271168,-0.01689282747161447,0.36643571978444966,0.6519311307584923,1.197493568528981,16818.0,13102.166666666666,0.05541681531692233,0.35473776601834306,-0.08927655207798868,0.8244733133339912,3076600.0,3485285.0,0.8827398620198922,59746322075.0,261,19.816666666666666,17.340000000000003,9.71619365609349,8.433333333333335,9.908333333333333,9.55,5.213333333333333,4.305,0.5366666666666666,84.82,46.87,18.34,14.76,v7,True,True,True,True,True,True,True,False,False,True,False,False
7,9502,9502.T,中部電力,プライム,電気・ガス業,98,False,jpx_liquidity,JPX流動性,,,,2026-07-09,3250.0,0.007439553626782391,0.045688545688545634,0.17732294874117005,0.16780452748832198,0.48969906445063494,3005.625,2842.65,0.08130588479933465,0.14329938613617577,0.0,0.19345714407014178,3318000.0,4338740.0,0.7647381497854215,13235239772.5,261,18.666666666666664,13.17,8.530884808013356,9.35,9.183333333333332,8.383333333333335,3.6,6.906666666666667,6.218333333333333,84.01,40.37,18.53,11.98,v7,True,True,True,True,True,True,True,False,True,True,True,True
8,8308,8308.T,りそなホールディングス,プライム,銀行業,65,True,jpx_liquidity,JPX流動性,66.0,1.0,出来高,2026-07-09,2364.5,0.0027565733672603177,0.07624032771961775,0.11743856332703206,0.25205189303680164,0.416202214833886,2196.45,2070.2833333333333,0.0765098226683969,0.1421142033699092,0.0,0.31853995569326676,10020500.0,9740985.0,1.0286947367232369,20950541037.5,261,16.233333333333334,15.000000000000002,8.230383973288815,9.2,9.15,8.933333333333332,6.76,6.906666666666667,3.581666666666667,84.0,39.46,18.35,15.69,v7,True,True,True,True,True,True,True,False,True,True,True,True
9,6963,6963.T,ローム,プライム,電気機器,48,True,jpx_liquidity,JPX流動性,120.0,1.0,出来高,2026-07-09,5556.0,0.04201050262565631,0.06620610247553249,0.17861688587187108,0.5217748562037798,1.3170883588520743,5396.3,4674.633333333333,0.029594351685414022,0.18854241687405082,-0.06621848739495795,0.8191488859336146,6657000.0,5436025.0,1.2246080545987188,30132274060.0,261,18.733333333333334,17.1,9.766277128547578,6.383333333333333,9.683333333333335,9.216666666666665,7.44,5.005,0.56,83.89,45.6,16.07,16.66,v7,True,True,True,True,True,True,True,True,False,True,False,False
10,8331,8331.T,千葉銀行,プライム,銀行業,204,True,jpx_liquidity,JPX流動性,108.0,1.0,出来高,2026-07-09,2729.5,-0.011408909815284307,0.06829745596868886,0.1473308112652374,0.23367231638418073,0.4279738380103708,2542.05,2351.325,0.07373969827501425,0.16083484843651985,-0.011408909815284307,0.3191020447296201,2823800.0,2317765.0,1.2183288642291172,5975191977.5,261,17.866666666666664,14.79,8.313856427378965,9.133333333333333,9.416666666666668,6.616666666666665,7.426666666666666,6.416666666666666,3.57,83.55,40.97,18.55,14.04,v7,True,True,True,True,True,True,True,True,True,True,True,True
11,3774,3774.T,インターネットイニシアティブ,プライム,情報・通信業,421,False,jpx_liquidity,JPX流動性,,,,2026-07-09,3510.0,0.0022844089091946795,0.06010268800966467,0.13518758085381632,0.3846153846153846,0.3080248278851254,3159.75,3012.991666666667,0.11084737716591508,0.16495509723171042,0.0,0.27320305912315684,711800.0,603100.0,1.1802354501741006,1921595632.5,261,17.466666666666665,16.499999999999996,7.395659432387312,9.908333333333333,9.466666666666667,3.0,7.32,6.906666666666667,4.421666666666667,82.39,41.36,19.38,10.32,v7,True,True,True,True,True,True,True,False,True,True,True,True
12,5076,5076.T,インフロニア・ホールディングス,プライム,建設業,256,False,jpx_liquidity,JPX流動性,,,,2026-07-09,2907.5,0.011656228253305478,0.08590102707749758,0.1182692307692308,0.3576932056969413,0.3357558923693764,2720.025,2446.2833333333333,0.06892399886030454,0.1885377136744859,0.0,0.3536298199094678,2205800.0,1609315.0,1.3706452745422741,4414218685.0,261,16.3,16.26,7.529215358931551,8.983333333333333,9.666666666666668,5.749999999999999,7.653333333333333,6.906666666666667,3.068333333333334,82.12,40.09,18.65,13.4,v7,True,True,True,True,True,True,True,True,True,True,True,True
13,6723,6723.T,ルネサスエレクトロニクス,プライム,電気機器,19,True,jpx_liquidity,JPX流動性,70.0,1.0,出来高,2026-07-09,4817.0,0.03324753324753327,-0.005163155720776524,0.1302205537306429,0.8132881611142482,0.9904958677685951,4728.25,4041.483333333333,0.018770158092317413,0.19188911661972297,-0.059730626585984825,0.5058212939354647,15820900.0,16720720.0,0.9461853317321264,79340304715.0,261,17.233333333333334,17.58,9.482470784641068,5.283333333333332,9.716666666666667,9.7,5.986666666666666,5.25,1.843333333333333,82.08,44.3,15.0,15.69,v7,True,True,True,True,True,True,True,False,False,True,True,True
14,7186,7186.T,横浜フィナンシャルグループ,プライム,銀行業,188,True,jpx_liquidity,JPX流動性,117.0,1.0,出来高,2026-07-09,1885.5,-0.017712946079708303,0.059269662921348276,0.1314131413141315,0.22078342505665272,0.3859584234438671,1778.6,1642.1583333333333,0.0601034521533792,0.1481840464023465,-0.017712946079708303,0.32688282990894446,5240900.0,3599455.0,1.45602598171112,6627489235.0,261,17.3,14.49,7.979966611018364,8.6,9.3,6.883333333333333,7.746666666666667,6.206666666666667,3.465,81.97,39.77,17.9,14.63,v7,True,True,True,True,True,True,True,True,True,True,True,True
15,8377,8377.T,ほくほくフィナンシャルグループ,プライム,銀行業,321,False,jpx_liquidity,JPX流動性,,,,2026-07-09,7508.0,0.010226049515608127,0.06481350163097432,0.17976115650534252,0.19725721575506294,0.4928877462084307,6820.65,6479.85,0.10077485283660659,0.1586687963455944,0.0,0.35092073725513284,422200.0,428090.0,0.986241210960312,2957116980.0,261,18.766666666666666,13.92,8.564273789649416,9.7,9.4,4.666666666666666,6.373333333333332,6.906666666666667,3.1266666666666665,81.42,41.25,19.1,11.04,v7,True,True,True,True,True,True,True,False,True,True,True,True
16,8309,8309.T,三井住友トラストグループ,プライム,銀行業,73,False,jpx_liquidity,JPX流動性,,,,2026-07-09,6577.0,-0.0003039975680194651,0.050638977635782734,0.11929884275017022,0.2325712143928036,0.3365637826700225,6170.6,5736.9,0.0658606942598774,0.14643797172689088,-0.0003039975680194651,0.25683184150967725,2339600.0,3035045.0,0.7708617170420867,17861174220.0,261,16.46666666666667,14.76,7.545909849749583,8.883333333333333,9.266666666666666,8.8,3.746666666666667,6.801666666666668,4.701666666666666,80.97,38.77,18.15,12.55,v7,True,True,True,True,True,True,True,False,True,True,True,True
17,4680,4680.T,ラウンドワン,プライム,サービス業,289,False,jpx_liquidity,JPX流動性,,,,2026-07-09,1238.0,0.015586546349466879,0.03946263643996639,0.2472295289642752,0.3398268398268398,0.0592081915112499,1123.6948638916015,974.944955444336,0.1017225759246907,0.26981527837720387,-0.014723438121766796,0.4987506622805641,4416600.0,3165190.0,1.3953664708911628,3647893381.3586426,261,19.533333333333335,16.08,4.657762938230384,9.733333333333334,9.908333333333333,5.2,7.68,6.276666666666666,1.866666666666667,80.94,40.27,19.64,12.88,v7,True,True,True,True,True,True,True,True,True,True,True,True
18,6871,6871.T,日本マイクロニクス,プライム,電気機器,61,False,jpx_liquidity,JPX流動性,,,,2026-07-09,16350.0,0.09291443850267389,0.03350189633375478,0.2853773584905661,0.27634660421545676,1.0160295930949443,16100.5,14607.833333333334,0.015496413154870936,0.11926249614932627,-0.07365439093484416,1.0149348910793612,1988000.0,1305880.0,1.52234508530646,22036398150.0,261,19.816666666666666,15.3,9.532554257095159,5.033333333333332,8.783333333333333,9.0,7.8133333333333335,4.725,0.33833333333333326,80.34,44.65,13.82,16.81,v7,True,True,True,True,True,True,True,True,False,True,False,False
19,7167,7167.T,めぶきフィナンシャルグループ,プライム,銀行業,280,False,jpx_liquidity,JPX流動性,,,,2026-07-09,1556.0,-0.006068348770360887,0.05170665765461302,0.13369763205828789,0.14961211673439223,0.39712480654481364,1445.0,1374.1416666666667,0.07681660899653986,0.13234322031328638,-0.006068348770360887,0.2571571770548025,3110200.0,2611975.0,1.1907464657969544,3830543037.5,261,17.4,12.54,8.096828046744575,9.216666666666665,9.0,5.35,7.36,6.591666666666668,4.678333333333333,80.23,38.04,18.22,12.71,v7,True,True,True,True,True,True,True,False,True,True,True,True
20,8381,8381.T,山陰合同銀行,プライム,銀行業,541,False,jpx_liquidity,JPX流動性,,,,2026-07-09,2449.0,-0.011702986279257477,0.03333333333333344,0.15627950897072718,0.2337531486146096,0.5567961650227178,2273.8,2087.3,0.07705163162987061,0.1732860633354092,-0.011702986279257477,0.2519393358331292,572500.0,473885.0,1.2080990113635164,1086255210.0,261,18.03333333333333,14.820000000000002,8.747913188647747,9.233333333333333,9.566666666666668,1.0,7.4,6.393333333333333,4.795,79.99,41.6,18.8,8.4,v7,True,True,True,True,True,True,True,True,True,True,True,True
21,6752,6752.T,パナソニック　ホールディングス,プライム,電気機器,25,True,jpx_liquidity,JPX流動性,50.0,1.0,出来高,2026-07-09,4455.0,0.028156012000923214,-0.020233120738948784,0.18263870453942133,0.5571478504019574,1.087260885305588,4375.95,3690.8166666666666,0.018064648819113627,0.20704993023224305,-0.06603773584905659,0.4945976447092637,10477400.0,14719250.0,0.7118161591113678,64827423205.0,261,18.8,17.19,9.61602671118531,5.183333333333333,9.783333333333335,9.6,2.6933333333333334,5.028333333333333,1.8783333333333332,79.77,45.61,14.97,12.29,v7,True,True,True,True,True,True,True,False,False,True,True,True
22,8601,8601.T,大和証券グループ本社,プライム,証券、商品先物取引業,156,True,jpx_liquidity,JPX流動性,132.0,1.0,出来高,2026-07-09,1739.5,-0.02137834036568209,0.0561627200971464,0.13101430429128746,0.12552571983176963,0.16387491556792666,1636.875,1549.2666666666667,0.06269568537609782,0.12278927664701578,-0.02137834036568209,0.21866869154520968,5076500.0,4919450.0,1.0319243004807448,8215754677.5,261,17.266666666666666,11.7,5.993322203672789,8.716666666666667,8.833333333333332,7.416666666666668,6.773333333333333,6.113333333333332,5.786666666666667,78.6,34.96,17.55,14.19,v7,True,True,True,True,True,True,True,False,True,True,True,True
23,6532,6532.T,ベイカレント,プライム,サービス業,141,False,jpx_liquidity,JPX流動性,,,,2026-07-09,6670.0,-0.008915304606240682,0.01754385964912286,0.15838832928100044,0.4769707705934456,-0.010962762894566769,5971.9,5657.35,0.11689746981697624,0.17899723368715037,-0.0624536508526321,0.5134909378625354,1413200.0,1502195.0,0.9407566927063398,9101428220.0,261,18.166666666666664,16.980000000000004,3.2888146911519196,9.908333333333333,9.633333333333335,7.666666666666668,5.933333333333334,5.18,1.7966666666666666,78.55,38.44,19.54,13.6,v7,True,True,True,True,True,True,True,False,False,True,True,True
24,6367,6367.T,ダイキン工業,プライム,機械,50,False,jpx_liquidity,JPX流動性,,,,2026-07-09,25175.0,-0.011194029850746245,0.0027882891854211778,0.09124403987863028,0.22001453840562157,0.28593996998050075,24388.75,23491.25,0.03223822459125625,0.07167562390251692,-0.0372848948374761,0.17477455869260133,1280600.0,1192855.0,1.073558814776314,29437889250.0,261,14.5,14.46,7.145242070116862,6.633333333333333,7.066666666666667,9.183333333333332,7.013333333333334,5.833333333333334,6.6033333333333335,78.44,36.11,13.7,16.2,v7,True,True,True,True,True,True,True,False,True,True,True,True
25,6178,6178.T,日本郵政,プライム,サービス業,103,True,jpx_liquidity,JPX流動性,124.0,1.0,出来高,2026-07-09,2360.5,-0.004008438818565385,0.054972067039106065,0.06834125367730248,0.27182112068965525,0.3186716486989405,2248.15,2065.8416666666667,0.04997442341480762,0.14263355129668698,-0.004008438818565385,0.28188983513821186,5833800.0,5748350.0,1.0148651352127132,12789920800.0,261,12.466666666666665,15.24,7.429048414023373,8.066666666666665,9.166666666666664,8.3,6.64,6.708333333333334,4.246666666666667,78.26,35.14,17.23,14.94,v7,True,True,True,True,True,True,True,False,True,True,True,True
26,8604,8604.T,野村ホールディングス,プライム,証券、商品先物取引業,91,True,jpx_liquidity,JPX流動性,57.0,1.0,出来高,2026-07-09,1526.0,-0.011017498379779611,0.04663923182441709,0.12828096118299448,0.16934865900383134,0.05403214559801128,1443.05,1347.025,0.05748241571671109,0.13286687329485347,-0.011017498379779611,0.24294442751942372,9318900.0,10294825.0,0.9052023710942149,15051096650.0,261,17.1,13.29,4.590984974958264,8.516666666666667,9.016666666666666,8.5,5.466666666666666,6.428333333333333,5.121666666666667,78.03,34.98,17.53,13.97,v7,True,True,True,True,True,True,True,False,True,True,True,True
27,8358,8358.T,スルガ銀行,プライム,銀行業,403,False,jpx_liquidity,JPX流動性,,,,2026-07-09,2626.0,0.0030557677616500634,0.0491410307630844,0.13975694444444442,0.15682819383259905,0.4626334551027822,2452.35,2347.0333333333333,0.07080963157787434,0.1188592691482866,0.0,0.22962909433523002,791600.0,862230.0,0.918084501815061,2111401030.0,261,17.633333333333336,12.750000000000002,8.464106844741234,9.05,8.766666666666667,3.3,5.64,6.906666666666667,5.4366666666666665,77.95,38.85,17.82,8.94,v7,True,True,True,True,True,True,True,False,True,True,True,True
28,2371,2371.T,カカクコム,プライム,サービス業,313,False,jpx_liquidity,JPX流動性,,,,2026-07-09,3635.0,-0.004109589041095929,0.03413940256045511,0.09323308270676689,0.8266331658291457,0.5794499735537688,3409.8,3110.3083333333334,0.06604492932136785,0.16869442204283058,-0.004109589041095929,0.17835677394807264,409500.0,946310.0,0.43273345943718233,3153129535.0,261,14.533333333333335,17.610000000000003,8.814691151919867,8.9,9.516666666666667,4.8,0.2,6.696666666666667,6.5566666666666675,77.63,40.96,18.42,5.0,v7,True,True,True,True,True,True,True,False,True,True,True,True
29,2501,2501.T,サッポロホールディングス,プライム,食料品,354,False,jpx_liquidity,JPX流動性,,,,2026-07-09,2070.0,-0.0057636887608069065,0.11081298631607184,0.2226816302421737,0.125,0.3772455089820359,1887.8772766113282,1764.4174255371095,0.09646957757528374,0.17319176859175922,-0.0057636887608069065,0.48772008921232596,1318800.0,1321190.0,0.9981910247579834,2601618850.0,261,19.36666666666667,11.67,7.929883138564275,9.633333333333335,9.55,4.116666666666667,6.493333333333334,6.638333333333334,1.9483333333333333,77.35,38.97,19.18,10.61,v7,True,True,True,True,True,True,True,False,True,True,True,True
30,6136,6136.T,オーエスジー,プライム,機械,417,False,jpx_liquidity,JPX流動性,,,,2026-07-09,3830.0,0.02680965147453085,0.02901665771090811,0.1543098251959012,0.4085861216957756,0.5414292115047517,3688.3,3403.3622192382813,0.03841878372149776,0.12535773546231765,-0.06608144355035361,0.4900549310606531,669500.0,530100.0,1.262969251084701,1951631925.0,261,17.966666666666665,16.679999999999996,8.697829716193656,7.383333333333333,8.883333333333333,3.0666666666666664,7.546666666666668,5.016666666666667,1.9250000000000003,77.17,43.34,16.27,10.61,v7,True,True,True,True,True,True,True,True,False,True,True,True
31,5333,5333.T,ＮＧＫ,プライム,ガラス・土石製品,93,False,jpx_liquidity,JPX流動性,,,,2026-07-09,7051.0,0.02844224037339549,-0.04613095238095233,0.18364948799731406,0.587705471740599,0.956384015429484,7249.55,6056.05,-0.027387906835596665,0.16429025519934615,-0.10212657583089269,0.5461954557972651,1711500.0,1960420.0,0.873027208455331,14214212020.0,261,18.833333333333336,17.28,9.465776293823037,2.6166666666666663,9.433333333333335,8.466666666666667,5.08,3.9783333333333335,1.575,76.73,45.58,12.05,13.55,v7,True,True,True,True,False,True,False,False,False,True,True,False
32,3445,3445.T,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム,金属製品,425,True,jpx_liquidity,JPX流動性,87.0,1.0,値上がり率,2026-07-09,7590.0,-0.08774038461538458,0.003968253968253954,0.16589861751152069,0.7692307692307692,0.9921259842519685,7378.5,6602.75,0.02866436267534045,0.14952103290295704,-0.10177514792899411,0.7890958794811368,377500.0,238010.0,1.586067812276795,1894732500.0,261,18.466666666666665,17.55,9.499165275459099,6.35,9.35,2.933333333333333,7.826666666666667,4.013333333333334,0.6416666666666666,76.63,45.52,15.7,10.76,v7,True,True,True,True,True,True,True,True,False,True,True,True
33,8136,8136.T,サンリオ,プライム,卸売業,39,True,jpx_liquidity,JPX流動性,20.0,1.0,出来高,2026-07-09,1130.5,-0.03991507430997876,0.016636690647481966,0.2893476456878501,0.16920050827910416,0.14006298806843454,1015.3149993896484,949.180000813802,0.1134475514294524,0.19102804423896314,-0.04159430718118973,0.5313440068473825,23240200.0,37823460.0,0.6144387636667825,39022114921.74042,261,19.816666666666666,13.26,5.642737896494157,9.908333333333333,9.7,9.366666666666667,1.5333333333333334,5.635,1.6683333333333334,76.53,38.72,19.61,10.9,v7,True,True,True,True,True,True,True,False,True,True,True,True
34,8750,8750.T,第一ライフグループ,プライム,保険業,71,True,jpx_liquidity,JPX流動性,76.0,1.0,出来高,2026-07-09,1877.0,0.006974248927038573,0.028775006851192053,0.08465761340653,0.26653171390013486,0.38590620147793264,1800.275,1638.475,0.042618488841982494,0.14557744243885318,0.0,0.2394151737890064,6665200.0,10429180.0,0.63909147219628,18186712775.0,261,13.833333333333336,15.180000000000001,7.963272120200333,7.633333333333333,9.25,8.833333333333332,1.7466666666666666,6.906666666666667,5.18,76.53,36.98,16.88,10.58,v7,True,True,True,True,True,True,True,False,True,True,True,True
