rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,58,1,出来高,193,2026-07-09,2026-06-17,13,3,121.0,63.0,2026-07-09,12505.0,0.026683087027914665,0.07523645743766116,0.12102196324518144,0.7570605592243922,0.3657100457831204,11353.25,9687.6,0.10144672230418594,0.2908253850282836,0.0,0.34799186668664095,5074700.0,4128490.0,1.2291903335117682,47165440675.0,261,16.526315789473685,17.289473684210527,7.757255936675461,9.657894736842104,9.907894736842104,9.263157894736842,7.221052631578948,6.898684210526316,3.2421052631578946,87.76,41.57,19.57,16.48,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,56,1,出来高,195,2026-07-09,2026-06-15,18,17,53.0,-3.0,2026-07-09,10810.0,0.09924750864348186,0.0364333652924258,0.3441929868191993,0.57603149147106,0.82878667412867,10182.45,8153.8,0.06163055060422584,0.3257622212955922,-0.09916666666666663,1.1784572631445267,8716600.0,7952715.0,1.0960533603932745,83251342900.0,261,19.81578947368421,17.00526315789474,9.182058047493404,9.052631578947368,9.907894736842104,9.657894736842104,6.926315789473684,4.55,0.4052631578947368,86.5,46.0,18.96,16.58,v7,True,True,True,True,True,True,True,False,False,True,False,False
3,3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,(株)ＳＵＭＣＯ,10,1,値上がり率,241,2026-07-09,2026-06-15,18,17,29.0,19.0,2026-07-09,4544.0,0.008209451963612224,-0.007209962857767094,0.33333333333333326,1.2345709368084585,1.9212471873995498,4258.902124023438,3478.0007080078126,0.06694163605413572,0.30649772138855846,-0.12125314252562369,1.1509827911468555,14372300.0,16225515.0,0.8857839026989281,70255768540.0,261,19.81578947368421,17.83421052631579,9.907651715039579,9.18421052631579,9.907894736842104,9.473684210526315,5.4526315789473685,3.9236842105263157,0.4789473684210527,85.98,47.56,19.09,14.93,v7,True,True,True,True,True,True,True,False,False,True,False,False
4,7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T,(株)ＳＣＲＥＥＮホールディングス,130,2,値上がり率・出来高,221,2026-07-09,2026-06-18,9,1,133.0,3.0,2026-07-09,17750.0,0.05091770278271168,-0.01689282747161447,0.36643571978444966,0.6519311307584923,1.197493568528981,16818.0,13102.166666666666,0.05541681531692233,0.35473776601834306,-0.08927655207798868,0.8244733133339912,3076600.0,3485285.0,0.8827398620198922,59746322075.0,261,19.81578947368421,17.147368421052633,9.551451187335092,8.921052631578949,9.907894736842104,9.342105263157896,5.431578947368421,4.734210526315789,1.05,85.9,46.51,18.83,14.77,v7,True,True,True,True,True,True,True,False,False,True,False,False
5,6963,ローム,電気機器,プライム,6963.T,ローム(株),120,1,出来高,131,2026-07-09,2026-06-15,16,8,101.0,-19.0,2026-07-09,5556.0,0.04201050262565631,0.06620610247553249,0.17861688587187108,0.5217748562037798,1.3170883588520743,5396.3,4674.633333333333,0.029594351685414022,0.18854241687405082,-0.06621848739495795,0.8191488859336146,6657000.0,5436025.0,1.2246080545987188,30132274060.0,261,18.31578947368421,16.76842105263158,9.683377308707124,7.157894736842105,9.5,8.894736842105262,7.2,5.378947368421052,1.068421052631579,83.97,44.77,16.66,16.09,v7,True,True,True,True,True,True,True,True,False,True,False,False
6,8308,りそなホールディングス,銀行業,プライム,8308.T,(株)りそなホールディングス,66,1,出来高,185,2026-07-09,2026-06-17,17,17,55.0,-11.0,2026-07-09,2364.5,0.0027565733672603177,0.07624032771961775,0.11743856332703206,0.25205189303680164,0.416202214833886,2196.45,2070.2833333333333,0.0765098226683969,0.1421142033699092,0.0,0.31853995569326676,10020500.0,9740985.0,1.0286947367232369,20950541037.5,261,16.31578947368421,15.394736842105262,8.047493403693931,9.394736842105262,9.131578947368421,8.578947368421051,6.5473684210526315,6.898684210526316,3.5736842105263156,83.88,39.76,18.53,15.13,v7,True,True,True,True,True,True,True,False,True,True,True,True
7,8331,千葉銀行,銀行業,プライム,8331.T,(株)千葉銀行,108,1,出来高,143,2026-07-09,2026-07-09,1,1,,,2026-07-09,2729.5,-0.011408909815284307,0.06829745596868886,0.1473308112652374,0.23367231638418073,0.4279738380103708,2542.05,2351.325,0.07373969827501425,0.16083484843651985,-0.011408909815284307,0.3191020447296201,2823800.0,2317765.0,1.2183288642291172,5975191977.5,261,17.631578947368418,15.252631578947366,8.153034300791557,9.31578947368421,9.31578947368421,6.605263157894737,7.157894736842105,6.428947368421052,3.555263157894737,83.42,41.04,18.63,13.76,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,ルネサスエレクトロニクス(株),70,1,出来高,181,2026-07-09,2026-06-15,18,17,32.0,-38.0,2026-07-09,4817.0,0.03324753324753327,-0.005163155720776524,0.1302205537306429,0.8132881611142482,0.9904958677685951,4728.25,4041.483333333333,0.018770158092317413,0.19188911661972297,-0.059730626585984825,0.5058212939354647,15820900.0,16720720.0,0.9461853317321264,79340304715.0,261,17.0,17.431578947368422,9.313984168865437,5.684210526315789,9.552631578947368,9.578947368421051,6.0,5.581578947368422,2.4131578947368424,82.56,43.75,15.24,15.58,v7,True,True,True,True,True,True,True,False,False,True,True,True
9,254A,ＡＩフュージョンキャピタルグループ,証券、商品先物取引業,スタンダード,254A.T,ＡＩフュージョンキャピタルグループ(株),72,1,値上がり率,179,2026-07-09,2026-07-08,2,2,11.0,-61.0,2026-07-09,1228.0,0.08289241622574961,0.21946375372393256,0.2620760534429598,0.25434116445352406,0.32900432900432897,1010.45,994.0833333333334,0.21530011381067826,0.23530891105708762,0.0,0.5527585317773194,314000.0,23925.0,13.124346917450366,42810490.0,245,19.263157894736842,15.489473684210527,7.572559366754617,9.907894736842104,9.763157894736842,3.394736842105263,7.926315789473684,6.898684210526316,2.2473684210526317,82.46,42.33,19.67,11.32,v7,True,False,True,True,True,True,True,True,True,False,True,False
10,7186,横浜フィナンシャルグループ,銀行業,プライム,7186.T,(株)横浜フィナンシャルグループ,117,1,出来高,134,2026-07-09,2026-06-18,6,3,124.0,7.0,2026-07-09,1885.5,-0.017712946079708303,0.059269662921348276,0.1314131413141315,0.22078342505665272,0.3859584234438671,1778.6,1642.1583333333333,0.0601034521533792,0.1481840464023465,-0.017712946079708303,0.32688282990894446,5240900.0,3599455.0,1.45602598171112,6627489235.0,261,17.105263157894736,15.01578947368421,7.915567282321899,9.026315789473685,9.263157894736842,6.815789473684211,7.431578947368421,6.355263157894737,3.5,82.43,40.04,18.29,14.25,v7,True,True,True,True,True,True,True,True,True,True,True,True
