start_date,end_date,observation_days,holding_days,cost_bps_one_way,total_return,benchmark_return,excess_return,annualized_return,annualized_volatility,sharpe,max_drawdown,average_daily_turnover,total_traded_value
2026-06-16,2026-07-09,18,5,10.0,-0.009089745975965569,,,-0.12000436952835258,0.25931159215084193,-0.3627846639595089,-0.04290610173717391,0.3327748530140643,6.053030999170301
