group_name,group_value,metric_key,metric_label,sample_count,valid_count,avg_return,median_return,win_rate
全体,毎日厳選,next_open,翌日寄付ギャップ,300,295,-0.0025868796801302653,-0.0009009009009008917,0.43728813559322033
全体,毎日厳選,1d,1日リターン,300,295,-0.005714765389372573,-0.005722891566265043,0.423728813559322
全体,毎日厳選,3d,3日リターン,300,285,-0.011106117634237911,-0.009612666101215694,0.40350877192982454
全体,毎日厳選,5d,5日リターン,300,275,-0.013461445290440492,-0.01291737752863753,0.3527272727272727
全体,毎日厳選,10d,10日リターン,300,255,-0.015791304392991787,-0.01899827288428324,0.3843137254901961
全体,毎日厳選,open_buy_1d,翌日寄付買い1日,300,295,-0.0031756603670365143,-0.0028169014084507005,0.4271186440677966
全体,毎日厳選,open_buy_3d,翌日寄付買い3日,300,285,-0.008499587738419991,-0.010480349344978213,0.3929824561403509
全体,毎日厳選,open_buy_5d,翌日寄付買い5日,300,275,-0.010705184851770768,-0.0116217643951399,0.4072727272727273
全体,毎日厳選,excess_5d,TOPIX超過5日,300,0,,,
全体,毎日厳選,net_5d_10bps,コスト後5日（片道10bp）,300,275,-0.012682785187252075,-0.013597532488114,0.39636363636363636
市場,グロース,next_open,翌日寄付ギャップ,18,18,-0.0016539241909580503,0.0,0.2777777777777778
市場,グロース,1d,1日リターン,18,18,-0.004789597576053165,-0.01294716647346522,0.4444444444444444
市場,グロース,3d,3日リターン,18,18,-0.02389948712033829,-0.01025142766497461,0.3333333333333333
市場,グロース,5d,5日リターン,18,16,-0.012998126297936327,0.0114384726564367,0.5625
市場,グロース,10d,10日リターン,18,13,-0.01633331188877039,-0.013282732447817858,0.38461538461538464
市場,グロース,open_buy_1d,翌日寄付買い1日,18,18,-0.0030569561672301785,-0.007994951122569538,0.4444444444444444
市場,グロース,open_buy_3d,翌日寄付買い3日,18,18,-0.022125259529078997,-0.01818807790674798,0.3333333333333333
市場,グロース,open_buy_5d,翌日寄付買い5日,18,16,-0.011855019927522505,0.009509314247274274,0.5625
市場,グロース,excess_5d,TOPIX超過5日,18,0,,,
市場,グロース,net_5d_10bps,コスト後5日（片道10bp）,18,16,-0.013830321742687376,0.007491305128093768,0.5625
市場,スタンダード,next_open,翌日寄付ギャップ,19,19,-0.008218159290289722,-0.0016474464579900872,0.21052631578947367
市場,スタンダード,1d,1日リターン,19,19,-0.00626708752239344,-0.0057833859095688,0.3684210526315789
市場,スタンダード,3d,3日リターン,19,18,-0.006779143393408894,-2.718558511562814e-06,0.5
市場,スタンダード,5d,5日リターン,19,17,-0.010578306702298935,-0.0109135004042036,0.35294117647058826
市場,スタンダード,10d,10日リターン,19,14,-0.023634826219121607,-0.028925676743938804,0.21428571428571427
市場,スタンダード,open_buy_1d,翌日寄付買い1日,19,19,0.002457964892402405,0.0,0.47368421052631576
市場,スタンダード,open_buy_3d,翌日寄付買い3日,19,18,0.0019290323643258514,0.008120408815075027,0.5555555555555556
市場,スタンダード,open_buy_5d,翌日寄付買い5日,19,17,-0.00013360117190346486,-0.0024291497975708065,0.47058823529411764
市場,スタンダード,excess_5d,TOPIX超過5日,19,0,,,
市場,スタンダード,net_5d_10bps,コスト後5日（片道10bp）,19,17,-0.0021323341031608315,-0.004423293927125482,0.47058823529411764
市場,プライム,next_open,翌日寄付ギャップ,263,258,-0.0022372629600220105,-0.0008088733895185718,0.46511627906976744
市場,プライム,1d,1日リターン,263,258,-0.005738637095234406,-0.005603101740732974,0.4263565891472868
市場,プライム,3d,3日リターン,263,249,-0.010494089062290582,-0.009842519685039353,0.40160642570281124
市場,プライム,5d,5日リターン,263,242,-0.013694612480020959,-0.013242366809452344,0.33884297520661155
市場,プライム,10d,10日リターン,263,228,-0.015278780695575388,-0.019139659317958635,0.39473684210526316
市場,プライム,open_buy_1d,翌日寄付買い1日,263,258,-0.0035988214349661784,-0.0031616041294421082,0.42248062015503873
市場,プライム,open_buy_3d,翌日寄付買い3日,263,249,-0.008268475568209402,-0.010277492291880796,0.3855421686746988
市場,プライム,open_buy_5d,翌日寄付買い5日,263,242,-0.011371794609397697,-0.012927794316790975,0.3925619834710744
市場,プライム,excess_5d,TOPIX超過5日,263,0,,,
市場,プライム,net_5d_10bps,コスト後5日（片道10bp）,263,242,-0.013348062391973507,-0.014900951655951677,0.38016528925619836
業種,その他製品,next_open,翌日寄付ギャップ,7,7,0.010579134684506188,0.00484516536760049,0.7142857142857143
業種,その他製品,1d,1日リターン,7,7,0.03123952859321136,0.025380710659898442,0.7142857142857143
業種,その他製品,3d,3日リターン,7,7,0.01637834255999068,-0.0022831050228310223,0.42857142857142855
業種,その他製品,5d,5日リターン,7,7,0.004211081216008946,0.029680365296803624,0.5714285714285714
業種,その他製品,10d,10日リターン,7,6,0.036424908969489155,0.026858209365832775,0.5
業種,その他製品,open_buy_1d,翌日寄付買い1日,7,7,0.02030174026735462,0.029941254500663206,0.7142857142857143
業種,その他製品,open_buy_3d,翌日寄付買い3日,7,7,0.005702849111158529,-0.0022831050228310223,0.42857142857142855
業種,その他製品,open_buy_5d,翌日寄付買い5日,7,7,-0.006421247590504283,0.029680365296803624,0.5714285714285714
業種,その他製品,excess_5d,TOPIX超過5日,7,0,,,
業種,その他製品,net_5d_10bps,コスト後5日（片道10bp）,7,7,-0.008407411516570857,0.02762203424657539,0.5714285714285714
業種,その他金融業,next_open,翌日寄付ギャップ,3,3,0.0014086425350341436,0.0,0.3333333333333333
業種,その他金融業,1d,1日リターン,3,3,0.006111134662199961,0.013944223107569709,0.6666666666666666
業種,その他金融業,3d,3日リターン,3,3,0.020938547760967707,0.04880478087649398,0.6666666666666666
業種,その他金融業,5d,5日リターン,3,2,0.020438873190929796,0.020438873190929796,0.5
業種,その他金融業,10d,10日リターン,3,0,,,
業種,その他金融業,open_buy_1d,翌日寄付買い1日,3,3,0.004759583195113493,0.004990019960079861,0.6666666666666666
業種,その他金融業,open_buy_3d,翌日寄付買い3日,3,3,0.0202454084167721,0.04880478087649398,0.6666666666666666
業種,その他金融業,open_buy_5d,翌日寄付買い5日,3,2,0.02839937654571334,0.02839937654571334,1.0
業種,その他金融業,excess_5d,TOPIX超過5日,3,0,,,
業種,その他金融業,net_5d_10bps,コスト後5日（片道10bp）,3,2,0.02634360619199838,0.02634360619199838,1.0
業種,ガラス・土石製品,next_open,翌日寄付ギャップ,3,3,0.011598726423593794,0.005124340617935097,1.0
業種,ガラス・土石製品,1d,1日リターン,3,3,0.0016215913140011546,0.003284072249589487,0.6666666666666666
業種,ガラス・土石製品,3d,3日リターン,3,3,0.034001779253786814,0.015873015873015817,0.6666666666666666
