code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
3660,アイスタイル,情報・通信業,プライム,3660.T,コスメ需要やデータ活用を追い風に26年6月期は19%増収・過去最高益 提供:株式会社アイスタイル,1,3,値上がり率・出来高・出来高増加率,450,2026-09-10,2026-07-27,6,1,103.0,102.0
5885,ジーデップ・アドバンス,卸売業,スタンダード,5885.T,プライベート/フィジカルAI需要で27年5月期は27%増収予想 提供:株式会社ジーデップ・アドバンス,2,3,値上がり率・出来高・出来高増加率,449,2026-09-10,2026-06-18,9,1,26.0,24.0
4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),3,2,値上がり率・出来高,348,2026-09-10,2026-07-22,21,8,9.0,6.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,3,1,出来高,248,2026-09-10,2026-06-15,60,8,1.0,-2.0
9082,大和自動車交通,陸運業,スタンダード,9082.T,大和自動車交通(株),4,1,値上がり率,247,2026-09-10,2026-07-10,11,1,82.0,78.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),4,1,出来高,247,2026-09-10,2026-06-15,60,8,2.0,-2.0
8995,誠建設工業,不動産業,スタンダード,8995.T,(株)誠建設工業,5,1,値上がり率,246,2026-09-10,2026-07-13,20,3,16.0,11.0
4440,ヴィッツ,情報・通信業,スタンダード,4440.T,(株)ヴィッツ,6,1,値上がり率,245,2026-09-10,2026-07-14,9,4,76.0,70.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),6,1,出来高,245,2026-09-10,2026-06-15,60,8,3.0,-3.0
7475,アルビス,小売業,プライム,7475.T,アルビス(株),7,1,値上がり率,244,2026-09-10,2026-09-09,2,2,6.0,-1.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),7,1,出来高,244,2026-09-10,2026-06-15,60,8,7.0,0.0
4883,モダリス,医薬品,グロース,4883.T,(株)モダリス,8,3,値上がり率・出来高・出来高増加率,443,2026-09-10,2026-06-24,14,1,148.0,140.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),8,1,出来高,243,2026-09-10,2026-06-15,60,8,5.0,-3.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),9,1,出来高,242,2026-09-10,2026-06-15,60,8,6.0,-3.0
6191,エアトリ,サービス業,プライム,6191.T,(株)エアトリ,9,1,値上がり率,242,2026-09-10,2026-07-09,4,1,74.0,65.0
7709,クボテック,精密機器,スタンダード,7709.T,クボテック(株),10,2,値上がり率・出来高,341,2026-09-10,2026-06-26,11,2,2.0,-8.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),10,1,出来高,241,2026-09-10,2026-06-15,60,8,8.0,-2.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,11,1,出来高,240,2026-09-10,2026-06-15,55,8,10.0,-1.0
4174,アピリッツ,情報・通信業,スタンダード,4174.T,(株)アピリッツ,11,2,値上がり率・出来高増加率,340,2026-09-10,2026-06-25,7,1,4.0,-7.0
520A,ジェイファーマ,医薬品,グロース,520A.T,ジェイファーマ(株),12,1,値上がり率,239,2026-09-10,2026-07-01,8,1,92.0,80.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),12,1,出来高,239,2026-09-10,2026-06-15,60,8,11.0,-1.0
336A,ダイナミックマッププラットフォーム,情報・通信業,グロース,336A.T,ダイナミックマッププラットフォーム(株),13,2,値上がり率・出来高,338,2026-09-10,2026-06-17,18,8,77.0,64.0
