rank,code,ticker,name,market,industry,liquidity_rank,in_yahoo_pool,universe_source,universe_label,best_yahoo_rank,ranking_hits,ranking_sources,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,9506,9506.T,東北電力,プライム,電気・ガス業,224,True,jpx_liquidity,JPX流動性,85.0,1.0,出来高,2026-09-10,1423.5,0.020064493013256968,0.034520348837209225,0.1493742430359306,0.3641590800191663,0.26851383998486655,1335.6,1192.0416666666667,0.06581311769991016,0.19416966688804216,0.0,0.26956016877505395,6304000.0,3368955.0,1.8712033850259204,4814599077.5,304,19.36666666666667,17.19,7.416666666666668,9.666666666666668,9.7,6.283333333333332,7.826666666666667,6.935833333333332,4.223333333333334,88.61,43.97,19.37,14.11,v7,True,True,True,True,True,True,True,True,True,True,True,True
2,2737,2737.T,トーメンデバイス,プライム,卸売業,271,True,jpx_liquidity,JPX流動性,32.0,1.0,値上がり率,2026-09-10,35750.0,0.0671641791044777,0.042274052478134205,0.16449511400651473,1.3442622950819674,2.0351567626796436,32281.5,23662.0,0.10744544088719543,0.5108612965936945,0.0,0.7046475654187104,148500.0,110245.0,1.3469998639394076,3579997900.0,304,19.5,17.835,9.908333333333333,9.908333333333333,9.908333333333333,5.500000000000001,6.933333333333334,6.935833333333332,0.35,86.78,47.24,19.82,12.43,v7,True,True,True,True,True,True,True,True,True,True,True,True
3,6460,6460.T,セガサミーホールディングス,プライム,機械,312,False,jpx_liquidity,JPX流動性,,,,2026-09-10,3152.0,0.0019071837253654689,-0.005364468286525703,0.1878650838515168,0.46638753198418237,0.2259209914482876,2994.65,2641.641666666667,0.052543702936904024,0.1931974119628892,-0.008805031446540879,0.26205367668825436,1321900.0,971565.0,1.3605883291390695,2945793280.0,304,19.816666666666666,17.58,7.066666666666667,9.583333333333336,9.683333333333335,4.816666666666667,7.04,6.72,4.421666666666667,86.73,44.46,19.27,11.86,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,5019,5019.T,出光興産,プライム,石油・石炭製品,168,True,jpx_liquidity,JPX流動性,71.0,1.0,出来高,2026-09-10,1650.5,-0.005722891566265043,0.1080899630748573,0.2864380358534684,0.2819417475728154,0.12980243889130616,1430.875,1318.7416666666666,0.15348999737922608,0.2515718898697623,-0.005722891566265043,0.36354194115288285,7459600.0,4571980.0,1.6315906893730943,6925570062.5,304,19.816666666666666,16.679999999999996,5.816666666666666,9.908333333333333,9.908333333333333,7.216666666666668,7.68,6.778333333333333,2.496666666666667,86.3,42.31,19.82,14.9,v7,True,True,True,True,True,True,True,True,True,True,True,True
5,4661,4661.T,オリエンタルランド,プライム,サービス業,93,True,jpx_liquidity,JPX流動性,99.0,1.0,出来高,2026-09-10,3173.0,0.009545020680878036,0.023218316672041217,0.05731422859046975,0.3941124780316345,0.13413484071849258,3029.25,2793.6666666666665,0.04745399026161601,0.13578331941295785,-0.00470514429109159,0.24242187437408544,5453000.0,4637455.0,1.1758604665705652,14098619282.5,304,17.733333333333334,17.28,5.966666666666668,9.516666666666667,9.266666666666666,8.466666666666667,6.013333333333334,6.79,4.806666666666667,85.84,40.98,18.78,14.48,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,8001,8001.T,伊藤忠商事,プライム,卸売業,39,True,jpx_liquidity,JPX流動性,28.0,1.0,出来高,2026-09-10,2283.0,-0.006959547629404095,0.032097649186256794,0.09865255052935518,0.22774939499865554,0.11803030296689965,2133.275,1999.075,0.07018551288511787,0.14202818803696715,-0.006959547629404095,0.25788327519797444,16511700.0,13652825.0,1.209398054981295,30043607310.0,304,18.566666666666666,15.63,5.566666666666666,9.716666666666667,9.35,9.366666666666667,6.213333333333333,6.755,4.55,85.72,39.76,19.07,15.58,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,7826,7826.T,フルヤ金属,プライム,その他製品,216,False,jpx_liquidity,JPX流動性,,,,2026-09-10,11140.0,-0.009777777777777774,0.07528957528957525,0.2968568102444704,0.26343891304487466,0.6430678466076696,9403.0,8174.883056640625,0.18472827820908222,0.3627106250713581,-0.009777777777777774,0.6944956891193801,660900.0,520310.0,1.2702043012819282,5176106400.0,304,19.816666666666666,16.29,9.566666666666668,9.908333333333333,9.908333333333333,6.416666666666668,6.546666666666668,6.685,0.3616666666666667,85.5,45.67,19.82,12.96,v7,True,True,True,True,True,True,True,True,True,False,True,False
8,9432,9432.T,ＮＴＴ,プライム,情報・通信業,29,True,jpx_liquidity,JPX流動性,4.0,1.0,出来高,2026-09-10,175.1999969482422,0.017421603096205107,0.011547344314317032,0.09158876603266153,0.20082251046937039,0.13267307882016377,168.5449996948242,156.37833302815756,0.039484987780520564,0.12035979381296769,-0.0022779563859333107,0.20803405318000684,213162900.0,222979100.0,0.9559770400006099,37367210464.632645,304,18.366666666666664,15.24,5.916666666666666,9.333333333333332,9.1,9.533333333333335,4.133333333333334,6.836666666666668,5.471666666666667,83.93,39.52,18.43,13.67,v7,False,True,True,True,True,True,True,False,True,True,True,False
9,5020,5020.T,ＥＮＥＯＳホールディングス,プライム,石油・石炭製品,118,True,jpx_liquidity,JPX流動性,42.0,1.0,出来高,2026-09-10,1472.0,0.008910212474297463,0.07288629737609331,0.14775828460038976,0.186140209508461,0.09735076032971968,1347.45,1293.225,0.09243385654384206,0.1382396721374859,-0.016700066800267255,0.3211069263199943,12119400.0,7544275.0,1.6064366688648015,10661550965.0,304,19.333333333333336,14.820000000000002,5.166666666666668,9.8,9.316666666666665,8.05,7.653333333333333,6.498333333333332,3.15,83.79,39.32,19.12,15.7,v7,True,True,True,True,True,True,True,True,True,True,True,True
10,9434,9434.T,ソフトバンク,プライム,情報・通信業,75,True,jpx_liquidity,JPX流動性,7.0,1.0,出来高,2026-09-10,243.1999969482422,0.016722408240103404,0.02356898443128319,0.041988017600823824,0.14933832671662461,0.15012589910666296,237.52000045776367,224.43500086466472,0.023913760860271305,0.08360993611193845,0.0,0.13657295069515196,90960300.0,67792135.0,1.3417529924378395,16156757435.521545,304,17.033333333333335,13.77,6.2666666666666675,8.766666666666667,8.55,8.766666666666667,6.906666666666666,6.935833333333332,6.615,83.61,37.07,17.32,15.67,v7,False,True,True,True,True,True,True,True,True,True,True,False
