group_name,group_value,metric_key,metric_label,sample_count,valid_count,avg_return,median_return,win_rate
全体,毎日厳選,next_open,翌日寄付ギャップ,50,45,0.0036568455425880324,0.001216051884880498,0.5555555555555556
全体,毎日厳選,1d,1日リターン,50,45,-0.00020798469481020623,-0.0057080728458820396,0.4444444444444444
全体,毎日厳選,3d,3日リターン,50,35,0.005044479479506998,-0.006747638326585648,0.4
全体,毎日厳選,5d,5日リターン,50,25,0.015899048033642636,-0.012191958495460398,0.48
全体,毎日厳選,10d,10日リターン,50,5,-0.002308828048092626,-0.026844608068722242,0.4
全体,毎日厳選,open_buy_1d,翌日寄付買い1日,50,45,-0.003894272402028556,-0.005849268841394806,0.4
全体,毎日厳選,open_buy_3d,翌日寄付買い3日,50,35,-0.0008376314757425142,-0.01700604162004926,0.34285714285714286
全体,毎日厳選,open_buy_5d,翌日寄付買い5日,50,25,0.00861625752667743,-0.029550251664231197,0.44
全体,毎日厳選,excess_5d,TOPIX超過5日,50,0,,,
全体,毎日厳選,net_5d_10bps,コスト後5日（片道10bp）,50,25,0.006600033627881632,-0.0314901807111545,0.44
市場,グロース,next_open,翌日寄付ギャップ,1,1,0.0,0.0,0.0
市場,グロース,1d,1日リターン,1,1,-0.03338762214983715,-0.03338762214983715,0.0
市場,グロース,3d,3日リターン,1,0,,,
市場,グロース,5d,5日リターン,1,0,,,
市場,グロース,10d,10日リターン,1,0,,,
市場,グロース,open_buy_1d,翌日寄付買い1日,1,1,-0.03338762214983715,-0.03338762214983715,0.0
市場,グロース,open_buy_3d,翌日寄付買い3日,1,0,,,
市場,グロース,open_buy_5d,翌日寄付買い5日,1,0,,,
市場,グロース,excess_5d,TOPIX超過5日,1,0,,,
市場,グロース,net_5d_10bps,コスト後5日（片道10bp）,1,0,,,
市場,スタンダード,next_open,翌日寄付ギャップ,3,3,0.005728689152974531,0.0015408320493066618,0.6666666666666666
市場,スタンダード,1d,1日リターン,3,3,-0.00610072449710819,-0.00421940928270037,0.0
市場,スタンダード,3d,3日リターン,3,3,-0.04155905113503555,-0.0520393811533052,0.0
