code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
7815,東京ボード工業,その他製品,スタンダード,7815.T,東京ボード工業(株),1,1,値上がり率,250,2026-06-29,2026-06-17,2,1,55.0,54.0
2388,ウェッジホールディングス,その他金融業,グロース,2388.T,(株)ウェッジホールディングス,2,3,値上がり率・出来高・出来高増加率,449,2026-06-29,2026-06-29,1,1,,
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,2,1,出来高,249,2026-06-29,2026-06-15,10,9,2.0,0.0
6696,トラース・オン・プロダクト,電気機器,グロース,6696.T,(株)トラース・オン・プロダクト,3,1,値上がり率,248,2026-06-29,2026-06-29,1,1,,
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-06-29,2026-06-15,10,9,3.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,1,出来高,247,2026-06-29,2026-06-15,10,9,4.0,0.0
4935,リベルタ,化学,スタンダード,4935.T,(株)リベルタ,4,3,値上がり率・出来高・出来高増加率,447,2026-06-29,2026-06-29,1,1,,
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,情報・通信業,グロース,4265.T,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),5,1,値上がり率,246,2026-06-29,2026-06-17,6,2,11.0,6.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),5,1,出来高,246,2026-06-29,2026-06-15,10,9,8.0,3.0
6740,ジャパンディスプレイ,電気機器,プライム,6740.T,(株)ジャパンディスプレイ,6,1,出来高,245,2026-06-29,2026-06-15,10,9,5.0,-1.0
9229,サンウェルズ,サービス業,プライム,9229.T,(株)サンウェルズ,6,2,値上がり率・出来高増加率,345,2026-06-29,2026-06-17,5,1,14.0,8.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),7,2,値上がり率・出来高,344,2026-06-29,2026-06-15,10,9,10.0,3.0
9941,太洋物産,卸売業,スタンダード,9941.T,太洋物産(株),7,2,値上がり率・出来高増加率,344,2026-06-29,2026-06-18,3,1,23.0,16.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),8,1,出来高,243,2026-06-29,2026-06-15,10,9,6.0,-2.0
3512,日本フエルト,繊維製品,スタンダード,3512.T,日本フエルト(株),9,2,値上がり率・出来高増加率,342,2026-06-29,2026-06-17,2,1,66.0,57.0
8946,ＡＳＩＡＮ　ＳＴＡＲ,不動産業,スタンダード,8946.T,(株)ＡＳＩＡＮ　ＳＴＡＲ,9,2,出来高・出来高増加率,342,2026-06-29,2026-06-24,2,1,49.0,40.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),9,1,出来高,242,2026-06-29,2026-06-15,10,9,9.0,0.0
4395,アクリート,情報・通信業,グロース,4395.T,(株)アクリート,10,1,値上がり率,241,2026-06-29,2026-06-26,2,2,7.0,-3.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,10,1,出来高,241,2026-06-29,2026-06-15,10,9,11.0,1.0
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,サービス業,グロース,7352.T,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,11,1,値上がり率,240,2026-06-29,2026-06-25,3,3,5.0,-6.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,11,1,出来高,240,2026-06-29,2026-06-15,10,9,7.0,-4.0
